TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
BKN,Brook Lopez,C,74,74,30.4,19.4,2.8,4.1,6.9,0.9,0.45,2.08,1.8,2.1,0.5,24.8,7.7,14.8,0.521,0.0,0.0,0.0,4.0,5.3,0.76,7.7,14.8,0.522,1.314,0.52
NY,James White,SG,57,16,7.6,2.2,0.1,0.8,0.8,0.5,0.23,0.07,0.3,0.8,1.7,9.1,0.9,2.0,0.431,0.2,0.7,0.341,0.2,0.3,0.58,0.7,1.3,0.48,1.078,0.49
NY,Raymond Felton,PG,68,68,34.0,13.9,0.8,2.1,2.9,5.5,1.38,0.21,2.3,1.9,2.4,15.2,5.5,13.0,0.42700000000000005,1.4,3.8,0.36,1.5,1.9,0.79,4.1,9.2,0.455,1.075,0.48
NY,Kurt Thomas,PF,39,17,10.1,2.5,0.6,1.7,2.3,0.5,0.26,0.41,0.2,1.3,2.6,13.3,1.2,2.1,0.542,0.0,0.0,1.0,0.2,0.3,0.46,1.2,2.1,0.537,1.169,0.55
NY,Pablo Prigioni,PG,78,18,16.2,3.5,0.5,1.3,1.8,3.0,0.88,0.03,1.1,1.6,2.7,13.0,1.3,2.8,0.455,0.7,1.7,0.396,0.3,0.3,0.88,0.6,1.1,0.547,1.25,0.58
NY,Carmelo Anthony,SF,67,67,37.0,28.7,2.0,4.9,6.9,2.6,0.78,0.48,2.6,3.1,1.0,24.8,10.0,22.2,0.449,2.3,6.2,0.379,6.3,7.6,0.83,7.7,16.0,0.47600000000000003,1.2890000000000001,0.5
NY,Kenyon Martin,PF,18,11,23.9,7.2,1.9,3.4,5.3,0.4,0.89,0.94,0.9,3.6,0.5,13.9,3.1,5.2,0.602,0.0,0.0,0.0,0.9,2.2,0.43,3.1,5.2,0.602,1.3869999999999998,0.6
NY,Amar'e Stoudemire,PF,29,0,23.5,14.2,2.1,2.9,5.0,0.4,0.34,0.72,1.7,3.1,0.3,22.2,5.3,9.2,0.5770000000000001,0.0,0.0,0.0,3.6,4.5,0.81,5.3,9.2,0.5770000000000001,1.547,0.58
NY,Jason Kidd,PG,76,48,26.9,6.0,0.7,3.6,4.3,3.3,1.64,0.33,1.0,1.6,3.3,13.5,2.0,5.4,0.37200000000000005,1.5,4.3,0.35100000000000003,0.5,0.6,0.83,0.5,1.1,0.452,1.12,0.51
NY,Quentin Richardson,SF,1,0,29.0,5.0,5.0,5.0,10.0,1.0,0.0,0.0,2.0,1.0,0.5,0.7,1.0,11.0,0.091,1.0,4.0,0.25,2.0,2.0,1.0,0.0,7.0,0.0,0.455,0.14
NY,Steve Novak,SF,81,1,20.3,6.6,0.2,1.7,1.9,0.4,0.35,0.1,0.1,1.2,2.9,11.3,2.2,5.3,0.414,1.8,4.3,0.425,0.4,0.4,0.91,0.4,1.0,0.36700000000000005,1.244,0.59
NY,Chris Copeland,SF,56,13,15.4,8.7,0.6,1.5,2.1,0.5,0.29,0.21,0.9,1.9,0.5,16.9,3.3,6.8,0.479,1.1,2.5,0.42100000000000004,1.1,1.5,0.76,2.2,4.3,0.513,1.2790000000000001,0.56
NY,J.R. Smith,SG,80,0,33.5,18.1,0.8,4.5,5.3,2.7,1.25,0.3,1.7,2.8,1.6,17.7,6.6,15.6,0.42200000000000004,1.9,5.5,0.35600000000000004,3.0,3.9,0.76,4.7,10.1,0.45799999999999996,1.158,0.48
NY,Iman Shumpert,SG,45,45,22.1,6.8,0.7,2.3,3.0,1.7,0.96,0.16,0.8,2.2,2.0,11.7,2.4,6.1,0.396,1.1,2.8,0.402,0.8,1.0,0.77,1.3,3.3,0.392,1.109,0.49
NY,Ronnie Brewer,SF,46,34,15.5,3.6,0.6,1.5,2.2,0.9,0.74,0.13,0.3,0.6,2.9,10.2,1.4,3.8,0.366,0.5,1.5,0.31,0.3,0.8,0.41,0.9,2.3,0.40399999999999997,0.9490000000000001,0.43
NY,Rasheed Wallace,PF,21,0,14.1,7.0,0.5,3.4,4.0,0.3,0.62,0.71,0.5,1.9,0.6,16.7,2.6,6.8,0.387,1.0,3.3,0.319,0.7,1.0,0.7,1.6,3.5,0.452,1.028,0.46
NY,Marcus Camby,C,24,4,10.4,1.8,1.0,2.3,3.3,0.6,0.29,0.58,0.6,1.2,0.9,8.6,0.7,2.2,0.321,0.0,0.0,0.0,0.3,0.8,0.42,0.7,2.2,0.321,0.792,0.32
NY,Earl Barron,PF,1,1,37.0,11.0,6.0,12.0,18.0,2.0,0.0,1.0,1.0,1.0,2.0,15.5,5.0,14.0,0.35700000000000004,0.0,0.0,0.0,1.0,2.0,0.5,5.0,14.0,0.35700000000000004,0.7859999999999999,0.36
NY,Tyson Chandler,C,66,66,32.8,10.4,4.1,6.6,10.7,0.9,0.64,1.14,1.3,2.8,0.7,18.9,3.9,6.1,0.638,0.0,0.0,0.0,2.7,3.9,0.69,3.9,6.1,0.638,1.723,0.64
NY,Solomon Jones,PF,2,1,13.0,0.0,0.5,1.0,1.5,0.0,0.0,0.5,1.5,1.5,0.0,-5.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
PHI,Thaddeus Young,SF,76,76,34.6,14.8,2.4,5.1,7.5,1.6,1.75,0.72,1.2,2.5,1.4,18.3,6.7,12.6,0.531,0.0,0.1,0.125,1.4,2.5,0.57,6.7,12.5,0.535,1.176,0.53
PHI,Arnett Moultrie,PF,47,0,11.5,3.7,1.6,1.5,3.1,0.2,0.36,0.21,0.4,0.9,0.5,16.7,1.7,2.9,0.5820000000000001,0.0,0.0,0.0,0.4,0.6,0.64,1.7,2.9,0.5820000000000001,1.2990000000000002,0.58
PHI,Justin Holiday,SG,9,0,15.8,4.7,0.0,1.6,1.6,1.7,0.33,0.67,1.0,0.8,1.7,7.6,1.8,5.3,0.33299999999999996,0.4,1.8,0.25,0.7,0.9,0.75,1.4,3.5,0.375,0.875,0.38
PHI,Charles Jenkins,PG,12,1,12.5,2.5,0.3,0.7,0.9,1.3,0.5,0.08,0.2,0.3,8.0,8.6,1.2,3.2,0.368,0.0,0.0,0.0,0.2,0.3,0.5,1.2,3.2,0.368,0.789,0.37
PHI,Kwame Brown,C,22,11,12.2,1.9,1.0,2.3,3.4,0.4,0.27,0.45,0.4,1.7,1.1,8.8,0.8,1.7,0.45899999999999996,0.0,0.0,0.0,0.3,0.9,0.37,0.8,1.7,0.45899999999999996,1.1079999999999999,0.46
PHI,Jeremy Pargo,PG,14,0,14.9,4.9,0.1,1.1,1.2,2.0,0.07,0.0,0.9,1.0,2.2,8.5,1.7,4.5,0.381,0.5,1.2,0.41200000000000003,1.0,1.5,0.67,1.2,3.3,0.37,1.095,0.44
PHI,Spencer Hawes,PF,82,40,27.2,11.0,2.1,5.1,7.2,2.2,0.29,1.38,1.6,2.8,1.4,16.0,4.6,9.9,0.46399999999999997,0.4,1.1,0.35600000000000004,1.5,1.9,0.78,4.2,8.8,0.47700000000000004,1.1159999999999999,0.48
PHI,Jason Richardson,SG,33,33,28.4,10.5,0.6,3.3,3.8,1.5,1.21,0.45,0.8,1.7,2.0,12.6,4.1,10.2,0.402,1.7,5.1,0.341,0.6,1.0,0.61,2.4,5.1,0.462,1.033,0.49
PHI,Damien Wilkins,SG,61,21,18.0,6.4,0.5,1.2,1.7,1.5,0.61,0.3,0.8,1.6,1.9,12.5,2.4,5.2,0.45899999999999996,0.3,0.8,0.33299999999999996,1.3,1.8,0.74,2.1,4.4,0.483,1.228,0.49
PHI,Jrue Holiday,PG,78,78,37.5,17.7,1.1,3.1,4.2,8.0,1.58,0.41,3.7,2.2,2.1,16.7,7.1,16.5,0.431,1.2,3.2,0.368,2.3,3.1,0.75,5.9,13.3,0.446,1.074,0.47
PHI,Royal Ivey,PG,53,5,13.2,3.2,0.3,0.8,1.1,0.6,0.43,0.06,0.4,1.4,1.6,8.1,1.2,2.7,0.431,0.7,1.7,0.42,0.2,0.3,0.56,0.5,1.0,0.446,1.181,0.56
PHI,Lavoy Allen,PF,79,37,21.1,5.8,2.0,3.0,5.0,0.9,0.3,0.7,0.7,2.3,1.3,11.5,2.6,5.7,0.45399999999999996,0.0,0.0,0.0,0.5,0.8,0.72,2.6,5.7,0.455,1.002,0.45
PHI,Evan Turner,SG,82,82,35.3,13.3,0.7,5.6,6.3,4.3,0.87,0.21,2.3,2.4,1.9,12.2,5.4,12.8,0.419,0.7,1.9,0.365,1.9,2.5,0.74,4.7,10.9,0.428,1.0390000000000001,0.45
PHI,Maalik Wayns,PG,21,1,7.9,2.7,0.0,0.2,0.2,1.0,0.14,0.0,0.6,0.9,1.5,1.9,0.9,3.4,0.264,0.2,1.2,0.2,0.6,0.7,0.87,0.7,2.2,0.298,0.778,0.3
PHI,Nick Young,SF,59,17,23.9,10.6,0.4,1.8,2.2,1.4,0.61,0.24,0.8,1.4,1.7,13.4,3.8,9.2,0.413,1.3,3.6,0.35700000000000004,1.8,2.2,0.82,2.5,5.6,0.449,1.159,0.48
PHI,Dorell Wright,SF,79,8,22.6,9.2,0.5,3.3,3.8,1.9,0.78,0.44,0.8,1.2,2.3,16.1,3.0,7.6,0.396,1.7,4.6,0.374,1.5,1.8,0.85,1.3,3.0,0.429,1.217,0.51
PHI,Shelvin Mack,PG,4,0,1.8,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.5,-6.4,0.3,0.5,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.2,1.0,1.0,0.5
TOR,Jonas Valanciunas,C,62,57,23.9,8.9,2.0,4.0,6.0,0.7,0.27,1.26,1.5,3.0,0.5,15.6,3.3,5.9,0.557,0.0,0.0,0.0,2.4,3.0,0.79,3.3,5.9,0.557,1.514,0.56
TOR,Mickael Pietrus,SF,19,16,20.3,5.3,0.3,1.6,1.9,0.5,0.63,0.32,0.8,1.7,0.6,6.0,1.8,5.2,0.34700000000000003,1.1,3.4,0.313,0.6,0.9,0.67,0.7,1.8,0.41200000000000003,1.02,0.45
TOR,John Lucas III,PG,63,0,13.1,5.3,0.1,0.9,1.0,1.7,0.37,0.02,0.4,0.8,4.0,12.8,2.0,5.3,0.386,0.9,2.4,0.377,0.3,0.4,0.72,1.1,2.9,0.39299999999999996,0.997,0.47
TOR,Quincy Acy,SF,29,0,11.8,4.0,1.0,1.6,2.7,0.4,0.45,0.52,0.6,1.8,0.6,15.9,1.4,2.6,0.56,0.0,0.1,0.5,1.1,1.3,0.82,1.4,2.5,0.562,1.547,0.57
TOR,Kyle Lowry,PG,68,52,29.7,11.6,0.8,3.9,4.7,6.4,1.38,0.35,2.3,3.2,2.8,17.5,3.7,9.2,0.401,1.5,4.1,0.36200000000000004,2.8,3.5,0.8,2.2,5.1,0.433,1.27,0.48
TOR,Landry Fields,SG,51,22,20.3,4.7,1.2,2.9,4.1,1.2,0.63,0.16,0.8,1.2,1.4,10.3,2.0,4.4,0.457,0.0,0.3,0.14300000000000002,0.7,1.0,0.64,2.0,4.1,0.478,1.0759999999999998,0.46
TOR,Rudy Gay,SF,33,32,34.7,19.5,1.3,5.1,6.4,2.8,1.73,0.67,2.8,2.9,1.0,17.6,7.3,17.1,0.425,1.3,4.0,0.336,3.6,4.2,0.86,6.0,13.1,0.452,1.138,0.46
TOR,Aaron Gray,C,42,16,12.2,2.8,1.1,2.0,3.2,0.8,0.17,0.12,0.9,2.0,0.9,9.0,1.1,2.1,0.5329999999999999,0.0,0.0,0.0,0.5,1.0,0.52,1.1,2.1,0.5329999999999999,1.3219999999999998,0.53
TOR,Terrence Ross,SF,73,2,17.0,6.4,0.5,1.5,2.0,0.7,0.59,0.19,0.7,1.7,1.1,10.5,2.5,6.3,0.40700000000000003,0.9,2.7,0.332,0.4,0.6,0.71,1.6,3.6,0.46399999999999997,1.022,0.48
TOR,Sebastian Telfair,PG,13,0,14.2,4.3,0.1,1.2,1.2,3.0,0.69,0.08,0.8,1.5,3.5,10.7,1.4,4.8,0.29,0.8,2.8,0.27,0.8,0.9,0.83,0.6,2.0,0.32,0.903,0.37
TOR,DeMar DeRozan,SG,82,82,36.7,18.1,0.6,3.3,3.9,2.5,0.93,0.29,1.8,2.1,1.4,14.8,6.7,15.0,0.445,0.4,1.5,0.28300000000000003,4.3,5.2,0.83,6.3,13.5,0.46299999999999997,1.206,0.46
TOR,Amir Johnson,PF,81,38,28.7,10.0,2.8,4.7,7.5,1.5,1.0,1.36,1.4,3.7,1.0,17.3,4.1,7.5,0.5539999999999999,0.1,0.2,0.385,1.7,2.3,0.73,4.0,7.3,0.5579999999999999,1.3419999999999999,0.56
TOR,Ed Davis,PF,45,24,24.2,9.7,2.1,4.6,6.7,1.2,0.56,0.84,1.0,2.5,1.2,18.1,4.1,7.5,0.5489999999999999,0.0,0.0,0.0,1.5,2.3,0.65,4.1,7.5,0.5489999999999999,1.2919999999999998,0.55
TOR,Linas Kleiza,SF,20,3,18.8,7.4,0.5,2.1,2.6,0.8,0.2,0.1,0.7,2.3,1.1,8.3,2.4,7.2,0.33299999999999996,1.0,3.3,0.303,1.6,1.9,0.84,1.4,3.9,0.359,1.028,0.4
TOR,Jose Calderon,PG,45,30,28.3,11.1,0.3,2.0,2.4,7.4,0.62,0.13,1.7,1.3,4.4,19.2,4.2,8.8,0.47,1.8,4.1,0.429,1.0,1.2,0.9,2.4,4.7,0.505,1.256,0.57
TOR,Dominic McGuire,PF,15,9,15.3,2.1,0.7,2.5,3.2,0.7,0.33,0.53,0.5,1.7,1.4,7.5,1.0,2.1,0.469,0.0,0.0,0.0,0.1,0.4,0.33,1.0,2.1,0.469,1.0,0.47
TOR,Andrea Bargnani,C,35,25,28.7,12.7,0.7,2.9,3.7,1.1,0.6,0.66,1.5,1.8,0.7,11.3,4.9,12.2,0.39899999999999997,1.1,3.5,0.309,1.9,2.2,0.84,3.8,8.7,0.436,1.04,0.44
TOR,Alan Anderson,SG,65,2,23.0,10.7,0.5,1.8,2.3,1.6,0.74,0.11,1.2,2.0,1.3,12.6,3.6,9.5,0.38299999999999995,1.5,4.4,0.33299999999999996,1.9,2.3,0.86,2.1,5.1,0.426,1.125,0.46
GS,Andrew Bogut,C,32,32,24.6,5.8,2.1,5.5,7.7,2.1,0.63,1.72,1.1,2.7,1.9,13.8,2.6,5.8,0.451,0.0,0.0,1.0,0.6,1.2,0.5,2.6,5.8,0.44799999999999995,1.011,0.45
GS,Andris Biedrins,C,53,9,9.3,0.5,0.6,2.2,2.9,0.3,0.28,0.79,0.3,1.9,1.0,7.7,0.2,0.4,0.47600000000000003,0.0,0.0,0.0,0.1,0.2,0.31,0.2,0.4,0.47600000000000003,1.143,0.48
GS,Jarrett Jack,PG,79,4,29.7,12.9,0.3,2.8,3.1,5.6,0.76,0.14,2.0,1.7,2.8,15.9,4.9,10.8,0.452,1.0,2.6,0.40399999999999997,2.1,2.5,0.84,3.9,8.2,0.466,1.194,0.5
GS,Jeremy Tyler,PF,20,0,3.2,1.1,0.3,0.6,0.9,0.1,0.05,0.1,0.3,0.5,0.2,6.1,0.5,1.2,0.375,0.0,0.0,0.0,0.2,0.3,0.67,0.5,1.2,0.375,0.917,0.38
GS,Richard Jefferson,SF,56,1,10.1,3.1,0.1,1.4,1.5,0.6,0.25,0.13,0.4,0.8,1.3,10.4,1.1,2.4,0.456,0.3,0.8,0.311,0.7,0.9,0.72,0.8,1.6,0.527,1.294,0.51
GS,Stephen Curry,PG,78,78,38.2,22.9,0.8,3.3,4.0,6.9,1.62,0.15,3.1,2.5,2.2,21.3,8.0,17.8,0.451,3.5,7.7,0.45299999999999996,3.4,3.7,0.9,4.5,10.1,0.449,1.287,0.55
GS,Festus Ezeli,C,78,41,14.4,2.4,1.8,2.2,4.0,0.3,0.29,0.95,0.8,2.0,0.3,9.3,0.9,2.2,0.43799999999999994,0.0,0.0,0.0,0.6,1.0,0.53,0.9,2.2,0.43799999999999994,1.13,0.44
GS,David Lee,PF,79,79,36.8,18.5,2.8,8.5,11.2,3.5,0.85,0.28,2.6,3.1,1.3,19.2,7.6,14.7,0.519,0.0,0.1,0.0,3.2,4.1,0.8,7.6,14.6,0.521,1.258,0.52
GS,Harrison Barnes,SF,81,81,25.4,9.2,0.7,3.5,4.1,1.2,0.64,0.17,1.2,1.7,1.0,11.1,3.4,7.8,0.439,0.6,1.8,0.359,1.8,2.3,0.76,2.8,6.0,0.46399999999999997,1.1909999999999998,0.48
GS,Malcolm Thomas,PF,5,0,4.2,0.6,0.0,1.0,1.0,0.4,0.0,0.2,0.2,0.2,2.0,8.8,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.8,0.75,0.0,0.2,0.0,3.0,0.0
GS,Carl Landry,PF,81,2,23.2,10.8,2.2,3.7,6.0,0.8,0.43,0.38,1.4,2.3,0.6,17.6,4.0,7.4,0.54,0.0,0.0,0.33299999999999996,2.8,3.4,0.82,4.0,7.4,0.541,1.452,0.54
GS,Brandon Rush,SG,2,0,12.5,7.0,0.0,0.5,0.5,1.0,0.0,0.0,1.5,2.5,0.7,12.0,3.0,4.5,0.667,0.0,1.0,0.0,1.0,1.5,0.67,3.0,3.5,0.857,1.556,0.67
GS,Klay Thompson,SG,82,82,35.8,16.6,0.4,3.3,3.7,2.2,1.05,0.55,1.9,2.9,1.2,12.7,6.2,14.7,0.42200000000000004,2.6,6.4,0.401,1.6,1.9,0.84,3.6,8.3,0.43700000000000006,1.128,0.51
GS,Charles Jenkins,PG,47,0,6.2,1.7,0.1,0.3,0.4,0.6,0.19,0.02,0.4,0.4,1.5,6.9,0.7,1.8,0.42200000000000004,0.0,0.0,0.5,0.2,0.4,0.56,0.7,1.8,0.42,0.976,0.43
GS,Kent Bazemore,SG,61,0,4.4,2.0,0.1,0.3,0.4,0.4,0.28,0.07,0.3,0.4,1.2,11.3,0.7,1.9,0.371,0.2,0.6,0.294,0.4,0.7,0.61,0.5,1.3,0.402,1.06,0.41
GS,Draymond Green,SF,79,1,13.4,2.9,0.7,2.6,3.3,0.7,0.53,0.32,0.6,2.0,1.0,7.2,1.1,3.3,0.327,0.2,0.8,0.209,0.6,0.7,0.82,0.9,2.5,0.368,0.883,0.35
