TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
NY,Carmelo Anthony,SF,55,55,34.1,22.6,1.6,4.7,6.3,3.6,1.13,0.44,2.6,2.8,1.4,21.2,8.0,18.6,0.43,1.2,3.7,0.335,5.4,6.7,0.8,6.8,14.9,0.45399999999999996,1.215,0.46
NY,Jeremy Lin,PG,35,25,26.9,14.6,0.5,2.5,3.1,6.2,1.57,0.26,3.6,2.2,1.7,20.0,4.9,10.9,0.446,0.7,2.1,0.32,4.2,5.2,0.8,4.2,8.8,0.47700000000000004,1.337,0.48
NY,Amar'e Stoudemire,PF,47,47,32.8,17.5,2.3,5.6,7.8,1.1,0.81,0.96,2.4,2.9,0.5,17.7,6.7,13.9,0.483,0.1,0.4,0.23800000000000002,4.0,5.2,0.77,6.6,13.5,0.491,1.258,0.49
NY,Renaldo Balkman,SF,14,0,8.2,3.0,0.4,1.4,1.9,0.4,0.29,0.21,0.4,1.0,0.8,14.3,1.1,2.3,0.5,0.1,0.6,0.222,0.6,0.8,0.73,1.0,1.7,0.609,1.3130000000000002,0.53
NY,Steve Novak,SF,54,0,18.9,8.8,0.2,1.8,1.9,0.2,0.3,0.17,0.4,1.1,0.6,15.9,3.0,6.2,0.478,2.5,5.2,0.47200000000000003,0.4,0.5,0.85,0.5,1.0,0.509,1.415,0.68
NY,Mike Bibby,PG,39,4,14.3,2.6,0.1,1.4,1.5,2.1,0.54,0.08,0.5,1.2,4.0,7.8,0.9,3.2,0.282,0.7,2.2,0.318,0.2,0.2,0.75,0.2,1.0,0.205,0.831,0.39
NY,Josh Harrellson,PF,37,4,14.6,4.4,1.3,2.6,3.9,0.3,0.62,0.54,0.5,1.3,0.6,13.7,1.7,4.0,0.423,0.5,1.6,0.33899999999999997,0.4,0.7,0.62,1.2,2.4,0.478,1.087,0.49
NY,Dan Gadzuric,C,2,0,6.5,0.0,0.5,2.0,2.5,0.0,0.5,0.5,0.5,2.0,0.0,-4.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
NY,J.R. Smith,SG,35,1,27.6,12.5,0.8,3.1,3.9,2.4,1.54,0.17,1.3,2.5,1.8,15.3,4.7,11.6,0.40700000000000003,1.9,5.5,0.34700000000000003,1.1,1.6,0.71,2.8,6.1,0.462,1.077,0.49
NY,Iman Shumpert,SG,59,35,28.9,9.5,0.7,2.4,3.2,2.8,1.71,0.14,1.9,2.9,1.5,10.8,3.6,9.1,0.401,0.8,2.7,0.306,1.5,1.8,0.8,2.8,6.4,0.44,1.054,0.45
NY,Jared Jeffries,PF,39,4,18.7,4.4,1.8,2.1,3.9,0.7,0.74,0.64,0.7,2.3,0.9,11.0,1.5,3.7,0.41,0.1,0.4,0.188,1.3,1.8,0.68,1.4,3.3,0.43799999999999994,1.181,0.42
NY,Landry Fields,SG,66,62,28.7,8.8,0.9,3.3,4.2,2.6,1.2,0.26,1.5,1.5,1.7,12.1,3.6,7.8,0.46,0.5,1.8,0.256,1.2,2.1,0.56,3.1,6.0,0.523,1.131,0.49
NY,Tyson Chandler,C,62,62,33.2,11.3,3.4,6.5,9.9,0.9,0.9,1.44,1.6,3.0,0.5,18.7,3.9,5.7,0.679,0.0,0.0,0.0,3.5,5.1,0.69,3.9,5.7,0.6829999999999999,1.969,0.68
NY,Bill Walker,SF,32,8,19.4,5.9,0.3,2.2,2.5,1.2,0.59,0.22,1.1,2.6,1.1,8.2,2.1,5.3,0.39799999999999996,1.1,3.5,0.319,0.5,0.6,0.85,1.0,1.8,0.552,1.105,0.5
PHI,Thaddeus Young,SF,63,1,27.9,12.8,2.2,3.0,5.2,1.2,1.02,0.65,0.9,2.0,1.3,18.9,5.5,10.9,0.507,0.0,0.1,0.25,1.8,2.3,0.77,5.5,10.8,0.508,1.176,0.51
PHI,Xavier Silas,SG,2,0,19.5,5.5,1.0,1.0,2.0,1.5,0.0,0.0,1.5,2.5,1.0,0.1,2.0,7.5,0.267,0.5,3.0,0.16699999999999998,1.0,1.5,0.67,1.5,4.5,0.33299999999999996,0.733,0.3
PHI,Andre Iguodala,SG,62,62,35.6,12.4,0.9,5.2,6.1,5.5,1.73,0.48,1.9,1.5,2.9,17.6,4.6,10.2,0.45399999999999996,1.2,3.1,0.39399999999999996,2.0,3.2,0.62,3.4,7.1,0.48100000000000004,1.22,0.51
PHI,Sam Young,SF,14,0,9.6,2.9,0.4,1.1,1.5,0.4,0.43,0.29,0.5,0.8,0.9,8.2,0.9,3.1,0.295,0.4,0.6,0.625,0.6,1.0,0.64,0.5,2.5,0.222,0.909,0.35
PHI,Andres Nocioni,SF,11,1,5.1,1.5,0.1,1.2,1.3,0.1,0.09,0.09,0.5,0.4,0.2,1.8,0.5,1.8,0.25,0.1,0.5,0.16699999999999998,0.5,1.0,0.55,0.4,1.3,0.28600000000000003,0.85,0.28
PHI,Tony Battie,C,27,11,10.9,1.6,0.3,2.2,2.5,0.6,0.15,0.22,0.1,1.0,4.0,7.3,0.7,1.9,0.373,0.0,0.0,0.0,0.1,0.1,1.0,0.7,1.9,0.38,0.8240000000000001,0.37
PHI,Spencer Hawes,PF,37,29,24.9,9.6,2.1,5.2,7.3,2.6,0.43,1.3,1.5,2.7,1.8,18.2,4.2,8.6,0.489,0.1,0.3,0.25,1.1,1.5,0.73,4.1,8.3,0.498,1.113,0.49
PHI,Nikola Vucevic,C,51,15,15.9,5.5,1.7,3.1,4.8,0.6,0.39,0.67,0.6,2.2,0.9,14.3,2.6,5.7,0.45,0.1,0.2,0.375,0.4,0.7,0.53,2.5,5.5,0.452,0.973,0.46
PHI,Elton Brand,PF,60,60,28.9,11.0,2.4,4.7,7.2,1.6,0.97,1.62,1.1,2.9,1.5,18.1,4.8,9.7,0.494,0.0,0.0,0.0,1.4,1.9,0.73,4.8,9.7,0.495,1.1340000000000001,0.49
PHI,Jrue Holiday,PG,65,65,33.8,13.5,0.9,2.4,3.3,4.5,1.58,0.28,2.1,2.1,2.1,14.7,5.5,12.8,0.43200000000000005,1.0,2.6,0.38,1.4,1.8,0.78,4.5,10.2,0.445,1.054,0.47
PHI,Louis Williams,SG,64,0,26.3,14.9,0.5,2.0,2.4,3.5,0.83,0.28,1.1,1.4,3.1,20.2,5.0,12.2,0.40700000000000003,1.3,3.6,0.36200000000000004,3.7,4.6,0.81,3.7,8.6,0.425,1.2229999999999999,0.46
PHI,Craig Brackins,PF,14,1,6.3,1.6,0.4,0.7,1.1,0.6,0.0,0.07,0.3,0.4,2.0,4.3,0.6,2.4,0.273,0.2,0.6,0.33299999999999996,0.1,0.1,0.5,0.4,1.8,0.25,0.667,0.32
PHI,Lavoy Allen,PF,41,15,15.2,4.1,1.1,3.0,4.2,0.8,0.32,0.44,0.5,1.8,1.7,12.8,1.9,4.1,0.473,0.0,0.0,0.0,0.3,0.3,0.79,1.9,4.1,0.473,1.012,0.47
PHI,Evan Turner,SG,65,20,26.4,9.4,0.4,5.4,5.8,2.8,0.62,0.31,1.6,1.8,1.7,12.7,4.0,9.1,0.446,0.2,0.8,0.22399999999999998,1.1,1.7,0.68,3.8,8.3,0.466,1.034,0.46
PHI,Francisco Elson,C,5,0,3.2,0.4,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,1.0,6.3,0.2,0.6,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.33299999999999996,0.667,0.33
PHI,Jodie Meeks,SG,66,50,24.9,8.4,0.3,2.2,2.4,0.8,0.61,0.05,0.4,1.2,1.9,11.5,2.9,7.1,0.409,1.5,4.0,0.365,1.2,1.3,0.91,1.4,3.1,0.46799999999999997,1.1909999999999998,0.51
TOR,Ed Davis,PF,66,9,23.2,6.3,2.0,4.6,6.6,0.9,0.61,0.95,1.0,2.4,0.9,14.2,2.6,5.1,0.513,0.0,0.0,0.0,1.1,1.6,0.67,2.6,5.1,0.515,1.239,0.51
TOR,Justin Dentmon,PG,4,0,18.0,5.5,0.0,1.8,1.8,2.3,0.25,0.0,1.5,2.0,1.5,5.8,2.0,5.5,0.364,0.5,2.5,0.2,1.0,1.5,0.67,1.5,3.0,0.5,1.0,0.41
TOR,Leandro Barbosa,SG,42,0,22.5,12.2,0.5,1.4,1.9,1.5,0.86,0.17,1.6,2.4,0.9,14.3,4.7,10.8,0.436,1.0,2.6,0.36,1.8,2.2,0.84,3.7,8.2,0.461,1.128,0.48
TOR,Gary Forbes,F,48,2,14.9,6.6,0.6,1.6,2.1,1.1,0.5,0.08,1.1,1.2,1.0,13.3,2.3,5.6,0.413,0.6,1.7,0.349,1.4,1.9,0.73,1.7,3.9,0.441,1.177,0.47
TOR,Rasual Butler,SF,34,14,13.3,3.2,0.2,1.8,1.9,0.6,0.21,0.15,0.4,1.1,1.3,4.8,1.2,3.9,0.308,0.6,2.3,0.273,0.2,0.4,0.58,0.6,1.6,0.35700000000000004,0.8270000000000001,0.39
TOR,Solomon Alabi,C,14,0,8.7,2.4,1.1,2.3,3.4,0.2,0.14,0.64,0.4,0.8,0.6,14.3,0.9,2.6,0.361,0.0,0.0,0.0,0.5,0.6,0.88,0.9,2.6,0.361,0.917,0.36
TOR,Jerryd Bayless,PG,31,11,22.7,11.4,0.3,1.9,2.1,3.8,0.77,0.13,1.7,2.3,2.2,17.8,3.8,8.9,0.424,1.4,3.4,0.423,2.4,2.8,0.85,2.4,5.5,0.424,1.2790000000000001,0.5
TOR,Jose Calderon,PG,53,53,33.9,10.5,0.4,2.7,3.0,8.8,0.89,0.06,2.0,1.8,4.5,16.7,4.1,9.0,0.457,1.1,3.0,0.371,1.1,1.3,0.88,3.0,6.0,0.5,1.1640000000000001,0.52
TOR,Ben Uzoh,PG,16,8,22.3,4.8,1.1,2.9,3.9,3.7,1.0,0.19,1.2,1.9,3.1,10.5,2.1,5.9,0.35100000000000003,0.0,0.1,0.0,0.7,1.2,0.58,2.1,5.8,0.355,0.8190000000000001,0.35
TOR,Aaron Gray,C,49,40,16.6,3.9,1.7,4.0,5.7,0.6,0.45,0.35,1.0,2.6,0.5,11.1,1.7,3.3,0.516,0.0,0.0,0.0,0.5,1.0,0.53,1.7,3.3,0.516,1.186,0.52
TOR,Jamaal Magloire,C,34,1,11.0,1.2,0.7,2.6,3.3,0.2,0.12,0.29,0.6,1.9,0.3,2.7,0.5,1.3,0.37799999999999995,0.0,0.0,0.0,0.2,0.8,0.26,0.5,1.3,0.37799999999999995,0.9109999999999999,0.38
TOR,DeMar DeRozan,SG,63,63,35.0,16.7,0.6,2.7,3.3,2.0,0.76,0.27,2.0,2.6,1.0,12.9,6.0,14.3,0.42200000000000004,0.4,1.5,0.261,4.3,5.3,0.81,5.6,12.8,0.44,1.167,0.44
TOR,Linas Kleiza,SF,49,3,21.6,9.7,0.9,3.2,4.1,0.9,0.47,0.08,1.3,2.4,0.7,12.5,3.4,8.4,0.402,1.3,3.7,0.34600000000000003,1.7,2.0,0.81,2.1,4.7,0.446,1.1540000000000001,0.48
TOR,James Johnson,PF,62,40,25.2,9.1,1.2,3.5,4.7,2.0,1.15,1.35,1.6,2.9,1.2,14.5,3.8,8.4,0.45,0.3,1.0,0.317,1.3,1.9,0.7,3.5,7.4,0.467,1.093,0.47
TOR,Amir Johnson,PF,64,43,24.3,7.1,2.3,4.0,6.4,1.2,0.52,1.08,1.5,3.3,0.8,14.4,3.1,5.3,0.5760000000000001,0.0,0.1,0.4,0.9,1.3,0.69,3.1,5.2,0.579,1.329,0.58
TOR,Anthony Carter,PG,24,0,8.7,2.0,0.2,1.2,1.4,1.4,0.33,0.17,0.7,0.8,2.0,8.7,0.7,2.2,0.321,0.2,0.7,0.294,0.3,0.4,0.8,0.5,1.5,0.33299999999999996,0.887,0.37
TOR,Andrea Bargnani,C,31,31,33.3,19.5,0.8,4.8,5.5,2.0,0.58,0.48,2.2,1.7,0.9,18.0,6.7,15.6,0.43200000000000005,1.1,3.7,0.29600000000000004,4.9,5.6,0.87,5.6,11.9,0.474,1.246,0.47
TOR,Alan Anderson,SG,17,12,27.1,9.6,0.5,1.5,2.0,1.5,0.29,0.18,1.5,2.1,1.0,8.7,3.2,8.4,0.387,1.4,3.6,0.39299999999999996,1.7,2.0,0.85,1.8,4.8,0.38299999999999995,1.148,0.47
GS,Earl Barron,PF,2,0,4.5,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.0,4.8,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,0.5
GS,Keith Benson,PF,3,0,3.0,0.0,0.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
GS,Dominic McGuire,PF,64,6,17.6,3.5,1.1,2.7,3.8,1.7,0.69,0.56,0.9,1.6,2.0,11.8,1.5,3.3,0.44799999999999995,0.0,0.1,0.0,0.6,0.8,0.74,1.5,3.2,0.456,1.081,0.45
GS,Richard Jefferson,SF,22,3,26.4,9.0,0.4,3.1,3.5,1.5,0.55,0.32,0.8,1.7,1.8,11.6,3.2,7.7,0.42,1.5,3.6,0.418,1.1,1.6,0.69,1.7,4.1,0.42200000000000004,1.178,0.52
GS,Stephen Curry,PG,26,23,28.2,14.7,0.6,2.8,3.4,5.3,1.5,0.31,2.5,2.4,2.1,21.2,5.6,11.4,0.49,2.1,4.7,0.455,1.5,1.8,0.81,3.5,6.7,0.514,1.294,0.58
GS,Monta Ellis,SG,37,37,36.9,21.9,0.4,3.0,3.4,6.0,1.51,0.32,3.3,2.3,1.8,18.7,8.2,19.0,0.433,1.4,4.2,0.321,4.1,5.0,0.81,6.8,14.8,0.465,1.1520000000000001,0.47
GS,Chris Wright,SF,24,1,7.8,2.9,0.8,1.1,1.9,0.2,0.29,0.54,0.3,0.9,0.5,18.6,1.0,1.9,0.511,0.0,0.0,0.0,1.0,1.3,0.77,1.0,1.9,0.511,1.556,0.51
GS,David Lee,PF,57,57,37.2,20.1,3.0,6.6,9.6,2.8,0.95,0.39,2.6,3.1,1.1,19.8,8.1,16.2,0.503,0.0,0.1,0.0,3.8,4.9,0.78,8.1,16.1,0.506,1.244,0.5
GS,Ish Smith,PG,6,1,10.5,4.5,0.3,1.2,1.5,1.5,0.67,0.0,0.2,0.7,9.0,16.8,2.0,5.0,0.4,0.3,0.8,0.4,0.2,0.3,0.5,1.7,4.2,0.4,0.9,0.43
GS,Andris Biedrins,C,47,35,15.7,1.7,1.0,2.8,3.7,0.3,0.49,0.96,0.3,2.7,1.1,8.8,0.8,1.4,0.609,0.0,0.0,0.0,0.0,0.2,0.11,0.8,1.4,0.609,1.234,0.61
GS,Kwame Brown,C,9,3,20.8,6.3,1.8,4.6,6.3,0.4,0.89,0.0,1.6,2.3,0.3,11.1,2.3,4.4,0.525,0.0,0.0,0.0,1.7,3.8,0.44,2.3,4.4,0.525,1.425,0.53
GS,Charles Jenkins,PG,51,28,17.5,5.8,0.2,1.2,1.3,3.3,0.65,0.12,1.2,1.7,2.8,12.4,2.5,5.7,0.447,0.1,0.4,0.15,0.7,0.8,0.87,2.4,5.3,0.469,1.021,0.45
GS,Jeremy Tyler,PF,42,23,13.5,4.9,1.3,2.0,3.3,0.4,0.38,0.48,0.9,2.0,0.4,10.5,2.1,5.0,0.42100000000000004,0.0,0.0,0.0,0.7,1.2,0.56,2.1,5.0,0.423,0.981,0.42
GS,Mikki Moore,C,7,0,16.9,3.4,1.0,2.1,3.1,0.7,0.43,0.43,1.0,3.4,0.7,6.3,1.3,2.9,0.45,0.0,0.0,0.0,0.9,1.0,0.86,1.3,2.9,0.45,1.2,0.45
GS,Brandon Rush,SG,65,1,26.4,9.8,0.5,3.4,3.9,1.4,0.54,0.89,1.0,1.0,1.3,15.3,3.6,7.2,0.501,1.5,3.4,0.452,1.0,1.3,0.79,2.1,3.8,0.544,1.3519999999999999,0.61
GS,Klay Thompson,SG,66,29,24.4,12.5,0.4,2.1,2.4,2.0,0.74,0.3,1.6,2.3,1.3,15.0,4.8,10.9,0.44299999999999995,1.7,4.1,0.414,1.2,1.4,0.87,3.1,6.8,0.46,1.15,0.52
GS,Ekpe Udoh,PF,38,6,21.8,5.5,1.5,2.3,3.9,0.8,0.66,1.71,0.9,3.0,0.9,11.5,2.2,4.9,0.44299999999999995,0.0,0.0,0.0,1.2,1.7,0.72,2.2,4.9,0.44299999999999995,1.135,0.44
