TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
BOS,Ray Allen,SG,80,80,36.1,16.5,0.6,2.8,3.4,2.7,0.96,0.2,1.5,1.8,1.9,16.4,6.0,12.2,0.491,2.1,4.7,0.444,2.4,2.7,0.88,3.9,7.5,0.52,1.351,0.58
BOS,Delonte West,SG,24,2,18.9,5.6,0.3,1.3,1.5,2.7,0.83,0.42,1.3,1.2,2.1,12.3,2.3,5.0,0.45799999999999996,0.5,1.4,0.364,0.5,0.6,0.87,1.8,3.6,0.494,1.125,0.51
BOS,Rajon Rondo,PG,68,68,37.2,10.6,1.3,3.1,4.4,11.2,2.25,0.16,3.4,1.8,3.2,17.1,4.7,9.9,0.475,0.1,0.6,0.233,1.1,1.9,0.57,4.6,9.3,0.491,1.0759999999999998,0.48
BOS,Jeff Green,SF,26,2,23.5,9.8,0.6,2.7,3.3,0.7,0.5,0.62,0.9,2.6,0.8,12.9,3.8,7.8,0.485,0.3,1.0,0.29600000000000004,1.9,2.4,0.79,3.5,6.8,0.514,1.2570000000000001,0.5
BOS,Nate Robinson,PG,55,11,17.9,7.1,0.3,1.3,1.6,1.9,0.53,0.07,1.2,1.9,1.6,10.3,2.7,6.6,0.40399999999999997,1.1,3.5,0.32799999999999996,0.6,0.7,0.83,1.6,3.1,0.491,1.075,0.49
BOS,Avery Bradley,PG,31,0,5.2,1.7,0.1,0.4,0.5,0.4,0.29,0.0,0.5,0.6,0.8,2.2,0.7,2.2,0.34299999999999997,0.0,0.2,0.0,0.2,0.4,0.5,0.7,2.0,0.371,0.7759999999999999,0.34
BOS,Kendrick Perkins,C,12,7,26.1,7.3,1.9,6.2,8.1,0.8,0.17,0.83,2.1,3.1,0.4,10.3,2.7,4.9,0.542,0.0,0.0,0.0,1.9,3.3,0.58,2.7,4.9,0.542,1.475,0.54
BOS,Nenad Krstic,C,24,20,23.0,9.1,2.0,3.4,5.3,0.3,0.33,0.33,1.0,3.2,0.3,14.3,3.3,6.1,0.537,0.0,0.0,0.0,2.5,3.3,0.75,3.3,6.1,0.537,1.483,0.54
BOS,Jermaine O'Neal,C,24,10,18.0,5.4,1.0,2.6,3.7,0.5,0.08,1.25,1.1,2.7,0.4,9.2,2.1,4.5,0.45899999999999996,0.0,0.0,0.0,1.2,1.8,0.67,2.1,4.5,0.46299999999999997,1.183,0.46
BOS,Glen Davis,PF,78,13,29.5,11.7,1.3,4.2,5.4,1.2,1.0,0.38,1.1,3.0,1.1,12.8,4.6,10.3,0.44799999999999995,0.0,0.2,0.133,2.5,3.4,0.74,4.6,10.1,0.45399999999999996,1.1420000000000001,0.45
BOS,Carlos Arroyo,PG,15,1,12.7,2.4,0.5,1.1,1.5,1.7,0.47,0.0,1.1,0.7,1.5,6.7,0.7,2.3,0.314,0.2,0.3,0.6,0.7,0.8,0.92,0.5,2.0,0.267,1.0290000000000001,0.36
BKN,Kris Humphries,PF,74,44,27.9,10.0,3.0,7.4,10.4,1.1,0.45,1.08,1.4,2.3,0.8,17.9,4.1,7.9,0.527,0.0,0.0,0.0,1.7,2.6,0.66,4.1,7.9,0.527,1.271,0.53
BKN,Mario West,SG,6,3,19.3,3.7,0.3,1.5,1.8,1.7,1.17,0.0,0.3,2.2,5.0,9.1,1.5,3.5,0.429,0.2,0.7,0.25,0.5,0.8,0.6,1.3,2.8,0.47100000000000003,1.048,0.45
BKN,Anthony Morrow,SG,58,47,32.0,13.2,0.6,2.3,3.0,1.2,0.33,0.12,0.9,2.3,1.3,12.1,4.8,10.7,0.45,1.9,4.5,0.423,1.7,1.8,0.9,2.9,6.2,0.469,1.232,0.54
BKN,Stephen Graham,SF,59,28,16.3,3.4,0.3,1.8,2.1,0.7,0.24,0.02,0.6,1.8,1.1,4.4,1.4,3.4,0.405,0.1,0.4,0.23800000000000002,0.5,0.6,0.82,1.3,3.0,0.425,0.99,0.42
BKN,Brandan Wright,PF,16,1,11.5,3.6,1.1,1.9,3.0,0.4,0.5,0.44,0.3,0.9,1.8,15.5,1.4,3.4,0.40700000000000003,0.0,0.0,0.0,0.9,1.1,0.82,1.4,3.4,0.40700000000000003,1.074,0.41
BKN,Dan Gadzuric,C,14,5,11.9,2.8,1.3,2.2,3.5,0.2,0.21,0.79,0.6,2.0,0.4,9.2,1.2,2.9,0.415,0.0,0.0,0.0,0.4,0.9,0.38,1.2,2.9,0.415,0.951,0.41
BKN,Sundiata Gaines,PG,10,0,14.6,5.5,1.0,1.4,2.4,2.5,0.9,0.0,1.3,1.1,1.9,15.3,2.0,4.8,0.41700000000000004,0.4,1.7,0.235,1.1,2.0,0.55,1.6,3.1,0.516,1.146,0.46
BKN,Ben Uzoh,PG,42,0,10.4,3.8,0.7,0.7,1.5,1.6,0.31,0.19,0.6,0.7,2.8,14.8,1.5,3.4,0.424,0.1,0.2,0.375,0.8,1.3,0.59,1.4,3.2,0.426,1.097,0.43
BKN,Jordan Farmar,PG,73,18,24.6,9.6,0.3,2.0,2.4,5.0,0.85,0.08,1.9,1.8,2.6,14.1,3.5,8.9,0.392,1.5,4.2,0.359,1.1,1.4,0.82,2.0,4.7,0.42100000000000004,1.077,0.48
BKN,Deron Williams,PG,12,12,38.0,15.0,0.7,3.9,4.6,12.8,1.25,0.25,3.6,3.2,3.6,17.1,4.9,14.1,0.349,1.3,4.9,0.271,3.8,4.8,0.79,3.6,9.2,0.391,1.065,0.4
BKN,Terrence Williams,SG,10,0,20.6,6.7,0.3,3.3,3.6,3.1,0.5,0.0,2.5,2.1,1.2,6.3,2.9,7.3,0.397,0.4,1.2,0.33299999999999996,0.5,1.0,0.5,2.5,6.1,0.41,0.9179999999999999,0.42
BKN,Devin Harris,PG,54,54,31.9,15.0,0.2,2.2,2.4,7.6,1.06,0.09,2.9,2.4,2.6,17.7,4.8,11.3,0.425,0.6,2.0,0.3,4.8,5.7,0.84,4.2,9.3,0.452,1.325,0.45
BKN,Joe Smith,PF,4,3,6.3,0.5,0.3,0.5,0.8,0.3,0.0,0.0,0.5,0.8,0.5,-3.9,0.3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.25,0.5,0.25
BKN,Travis Outlaw,SF,82,55,28.8,9.2,0.7,3.3,4.0,1.0,0.41,0.44,0.9,1.8,1.2,8.8,3.3,8.9,0.375,0.9,3.1,0.302,1.6,2.1,0.77,2.4,5.8,0.413,1.034,0.43
BKN,Johan Petro,C,77,1,11.6,3.5,0.8,1.9,2.8,0.6,0.44,0.44,0.6,2.3,1.0,9.9,1.7,3.8,0.445,0.0,0.1,0.0,0.2,0.4,0.54,1.7,3.7,0.451,0.941,0.44
BKN,Derrick Favors,PF,56,23,19.5,6.3,2.3,3.1,5.3,0.4,0.32,0.73,1.0,3.3,0.4,12.7,2.5,4.9,0.511,0.0,0.0,0.0,1.3,2.1,0.61,2.5,4.9,0.511,1.2790000000000001,0.51
BKN,Orien Greene,PG,3,0,1.7,1.0,0.0,0.0,0.0,0.3,0.33,0.0,0.0,0.0,0.0,33.1,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.7,0.5,0.3,0.7,0.5,1.5,0.5
BKN,Troy Murphy,PF,18,4,16.0,3.6,0.6,3.6,4.2,0.9,0.39,0.11,0.7,1.6,1.3,6.7,1.4,4.2,0.342,0.2,1.3,0.174,0.5,0.9,0.53,1.2,2.9,0.415,0.855,0.37
BKN,Quinton Ross,SF,36,4,9.8,1.6,0.3,0.6,0.8,0.3,0.08,0.17,0.2,1.1,1.4,3.7,0.7,1.6,0.441,0.0,0.1,0.0,0.1,0.4,0.36,0.7,1.5,0.46399999999999997,0.966,0.44
BKN,Damion James,SF,25,9,16.1,4.4,0.7,2.7,3.4,0.8,0.64,0.48,1.0,1.4,0.8,10.1,1.8,4.1,0.447,0.0,0.1,0.0,0.7,1.1,0.64,1.8,4.0,0.46,1.068,0.45
BKN,Sasha Vujacic,SG,56,17,28.5,11.4,0.5,2.7,3.3,2.3,0.95,0.09,1.1,2.3,2.1,12.7,4.1,10.2,0.40399999999999997,1.7,4.6,0.369,1.4,1.7,0.85,2.4,5.6,0.43200000000000005,1.112,0.49
BKN,Brook Lopez,C,82,82,35.2,20.4,2.4,3.5,6.0,1.6,0.57,1.46,2.1,2.9,0.7,19.3,7.9,16.0,0.49200000000000005,0.0,0.0,0.0,4.7,6.0,0.79,7.9,16.0,0.49200000000000005,1.278,0.49
NY,Raymond Felton,PG,54,54,38.4,17.1,0.7,2.9,3.6,9.0,1.8,0.2,3.3,2.1,2.8,17.3,6.3,14.8,0.423,1.6,5.0,0.32799999999999996,2.9,3.4,0.87,4.7,9.8,0.47100000000000003,1.1520000000000001,0.48
NY,Shawne Williams,SF,64,11,20.7,7.1,0.9,2.8,3.7,0.7,0.61,0.8,0.7,2.6,1.0,12.2,2.6,6.0,0.426,1.3,3.3,0.401,0.6,0.8,0.84,1.3,2.7,0.457,1.179,0.54
NY,Shelden Williams,C,17,6,11.6,3.9,1.1,1.8,2.9,0.8,0.29,0.24,0.4,2.0,2.2,15.9,1.2,2.3,0.5379999999999999,0.0,0.0,0.0,1.4,1.7,0.83,1.2,2.3,0.5379999999999999,1.692,0.54
NY,Anthony Randolph,SF,17,0,7.5,2.1,0.6,1.7,2.4,0.4,0.24,0.47,0.6,0.9,0.7,7.6,0.8,2.6,0.311,0.1,0.2,0.25,0.4,0.7,0.5,0.7,2.4,0.317,0.778,0.32
NY,Timofey Mozgov,C,34,14,13.5,4.0,1.2,1.9,3.1,0.4,0.41,0.68,0.9,2.2,0.5,10.3,1.5,3.3,0.46399999999999997,0.0,0.0,0.0,0.9,1.3,0.7,1.5,3.3,0.46399999999999997,1.205,0.46
NY,Carmelo Anthony,SF,27,27,36.2,26.3,1.5,5.2,6.7,3.0,0.93,0.56,2.4,3.3,1.3,22.9,9.1,19.9,0.461,2.0,4.6,0.424,6.1,7.0,0.87,7.1,15.3,0.47200000000000003,1.3259999999999998,0.51
NY,Landry Fields,SG,82,81,31.0,9.7,1.3,5.1,6.4,1.9,0.98,0.21,1.3,1.4,1.4,13.5,3.6,7.3,0.49700000000000005,1.0,2.7,0.39299999999999996,1.4,1.8,0.77,2.6,4.6,0.556,1.324,0.57
NY,Wilson Chandler,SF,51,30,34.5,16.4,1.2,4.7,5.9,1.7,0.67,1.37,1.3,3.0,1.3,15.8,6.4,14.0,0.461,1.7,4.8,0.35100000000000003,1.9,2.3,0.81,4.7,9.2,0.518,1.177,0.52
NY,Amar'e Stoudemire,PF,78,78,36.8,25.3,2.5,5.6,8.2,2.6,0.91,1.92,3.2,3.5,0.8,22.8,9.5,19.0,0.502,0.1,0.3,0.435,6.1,7.7,0.79,9.4,18.7,0.503,1.33,0.51
NY,Jared Jeffries,PF,24,9,19.3,2.0,1.8,1.6,3.4,1.0,1.0,0.58,0.7,2.3,1.5,7.6,0.8,2.1,0.38,0.0,0.1,0.33299999999999996,0.3,0.8,0.42,0.8,2.0,0.38299999999999995,0.94,0.39
NY,Roger Mason Jr.,SG,26,0,12.3,2.9,0.2,1.5,1.7,0.8,0.23,0.08,0.2,1.0,3.3,7.2,1.0,3.0,0.33799999999999997,0.6,1.7,0.364,0.3,0.4,0.7,0.4,1.3,0.303,0.9740000000000001,0.44
NY,Chauncey Billups,PG,21,21,31.6,17.5,0.6,2.5,3.1,5.5,0.9,0.1,2.3,2.5,2.4,19.1,5.0,12.3,0.40299999999999997,2.0,6.0,0.32799999999999996,5.7,6.3,0.9,3.0,6.3,0.474,1.426,0.48
NY,Derrick Brown,SF,8,0,11.0,4.3,1.1,0.8,1.9,0.5,0.5,0.25,0.9,1.4,0.6,16.0,1.5,2.3,0.667,0.4,0.5,0.75,0.9,1.6,0.54,1.1,1.8,0.643,1.889,0.75
NY,Anthony Carter,PG,19,0,16.3,4.4,0.4,1.7,2.1,2.3,0.95,0.26,1.3,1.6,1.7,11.2,1.8,4.0,0.461,0.4,1.5,0.28600000000000003,0.3,0.3,1.0,1.4,2.5,0.563,1.105,0.51
NY,Toney Douglas,PG,81,9,24.3,10.6,0.8,2.2,3.0,3.0,1.1,0.05,1.1,2.2,2.7,15.2,3.9,9.3,0.41600000000000004,1.8,4.7,0.373,1.0,1.3,0.79,2.1,4.6,0.46,1.1340000000000001,0.51
NY,Renaldo Balkman,SF,3,0,6.0,1.0,0.3,0.7,1.0,0.0,0.33,0.0,0.3,1.3,0.0,0.7,0.3,1.3,0.25,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.75,0.38
NY,Ronny Turiaf,C,64,21,17.8,4.2,1.0,2.2,3.2,1.4,0.55,1.14,0.6,2.5,2.2,13.6,1.6,2.5,0.632,0.0,0.0,0.0,1.0,1.5,0.62,1.6,2.5,0.632,1.6380000000000001,0.63
NY,Danilo Gallinari,SF,48,48,34.8,15.9,1.0,3.8,4.8,1.7,0.79,0.38,1.2,2.4,1.4,15.6,4.4,10.6,0.415,1.7,5.0,0.34700000000000003,5.4,6.0,0.89,2.7,5.6,0.474,1.501,0.5
NY,Andy Rautins,SG,5,0,4.8,1.6,0.0,0.2,0.2,0.6,0.2,0.0,1.4,0.0,0.4,-1.1,0.6,1.4,0.429,0.2,0.8,0.25,0.2,0.4,0.5,0.4,0.6,0.667,1.143,0.5
NY,Bill Walker,SF,61,1,12.9,4.9,0.3,1.7,2.0,0.6,0.34,0.1,0.6,1.3,0.9,11.3,1.7,3.9,0.441,1.0,2.5,0.386,0.5,0.7,0.7,0.7,1.4,0.542,1.263,0.57
PHI,Thaddeus Young,SF,82,1,26.0,12.7,1.9,3.4,5.3,1.0,1.1,0.32,1.2,2.1,0.8,18.5,5.6,10.3,0.541,0.1,0.3,0.273,1.5,2.1,0.71,5.5,10.0,0.5479999999999999,1.234,0.54
PHI,Antonio Daniels,PG,4,0,8.8,1.5,0.0,1.3,1.3,0.5,0.0,0.0,0.3,0.0,2.0,6.7,0.5,1.3,0.4,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.8,0.667,1.2,0.4
PHI,Andres Nocioni,SF,54,17,17.2,6.1,0.4,2.8,3.1,0.8,0.26,0.28,0.9,1.9,1.0,10.2,2.2,5.1,0.426,0.8,2.2,0.35600000000000004,0.9,1.1,0.8,1.4,2.9,0.478,1.181,0.5
PHI,Andre Iguodala,SG,67,67,36.9,14.1,0.9,4.9,5.8,6.3,1.51,0.57,2.1,1.6,3.1,17.3,5.0,11.3,0.445,0.9,2.7,0.337,3.1,4.5,0.69,4.1,8.6,0.479,1.245,0.49
PHI,Tony Battie,C,38,0,9.9,2.6,0.4,2.2,2.6,0.3,0.13,0.39,0.3,1.6,1.0,9.5,1.2,2.5,0.469,0.1,0.1,0.667,0.2,0.4,0.57,1.1,2.4,0.462,1.042,0.48
PHI,Darius Songaila,PF,10,0,7.1,1.6,0.2,0.8,1.0,0.2,0.0,0.0,0.4,1.6,0.5,1.2,0.7,1.5,0.467,0.0,0.0,0.0,0.2,0.4,0.5,0.7,1.5,0.467,1.067,0.47
PHI,Spencer Hawes,PF,81,81,21.2,7.2,1.6,4.1,5.7,1.5,0.36,0.88,1.2,2.5,1.2,12.8,3.3,7.0,0.465,0.1,0.5,0.243,0.6,1.1,0.53,3.2,6.5,0.48,1.028,0.47
PHI,Marreese Speights,PF,64,1,11.5,5.4,1.0,2.3,3.3,0.5,0.13,0.3,0.6,1.9,0.8,15.4,2.3,4.5,0.495,0.0,0.1,0.25,0.9,1.1,0.75,2.3,4.4,0.498,1.182,0.5
PHI,Elton Brand,PF,81,81,34.7,15.0,2.9,5.4,8.3,1.5,1.14,1.31,1.2,3.0,1.2,18.6,6.2,12.1,0.512,0.0,0.0,0.0,2.6,3.4,0.78,6.2,12.1,0.512,1.2409999999999999,0.51
PHI,Jrue Holiday,PG,82,82,35.4,14.0,0.8,3.2,4.0,6.5,1.46,0.35,2.7,2.5,2.4,15.5,5.4,12.2,0.446,1.0,2.7,0.365,2.1,2.5,0.82,4.4,9.5,0.47,1.146,0.49
PHI,Louis Williams,SG,75,0,23.3,13.7,0.4,1.6,2.0,3.4,0.63,0.23,1.4,1.7,2.5,18.9,4.3,10.6,0.406,1.2,3.4,0.348,3.9,4.7,0.82,3.1,7.2,0.434,1.2919999999999998,0.46
PHI,Craig Brackins,PF,3,0,11.0,2.7,0.7,0.7,1.3,0.3,0.33,0.0,0.0,1.0,0.0,0.2,1.3,5.3,0.25,0.0,1.7,0.0,0.0,0.0,0.0,1.3,3.6,0.364,0.5,0.25
PHI,Evan Turner,SG,78,14,23.0,7.2,0.5,3.4,3.9,2.0,0.63,0.18,1.0,1.8,2.0,10.9,2.9,6.8,0.425,0.2,0.6,0.318,1.3,1.6,0.81,2.7,6.2,0.435,1.068,0.44
PHI,Jason Kapono,SG,24,2,4.7,0.7,0.1,0.3,0.5,0.2,0.08,0.04,0.1,0.2,2.0,1.6,0.3,1.2,0.25,0.0,0.3,0.125,0.0,0.1,0.5,0.3,0.9,0.3,0.5710000000000001,0.27
PHI,Jodie Meeks,SG,74,64,27.9,10.5,0.3,2.0,2.3,1.1,0.85,0.05,0.8,1.3,1.3,12.6,3.3,7.7,0.425,1.9,4.7,0.397,2.1,2.3,0.89,1.4,3.0,0.46799999999999997,1.358,0.55
TOR,Ed Davis,PF,65,17,24.6,7.7,2.6,4.5,7.1,0.6,0.6,1.03,0.7,2.8,0.8,15.8,3.3,5.7,0.5760000000000001,0.0,0.0,0.0,1.1,2.0,0.55,3.3,5.7,0.5760000000000001,1.3430000000000002,0.58
TOR,Joey Dorsey,PF,43,9,12.1,3.1,1.8,2.6,4.4,0.6,0.56,0.4,0.9,1.8,0.7,14.2,1.2,2.3,0.525,0.0,0.0,0.0,0.7,1.5,0.48,1.2,2.3,0.525,1.364,0.53
TOR,Jarrett Jack,PG,13,13,26.7,10.8,0.5,2.8,3.2,4.5,1.08,0.0,2.6,1.9,1.7,12.6,3.7,9.4,0.39299999999999996,0.3,1.8,0.16699999999999998,3.1,3.5,0.87,3.4,7.6,0.449,1.148,0.41
TOR,Ronald Dupree,SF,3,0,4.3,0.7,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,0.0,0.5,0.3,1.3,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.0,0.33299999999999996,0.5,0.25
TOR,Trey Johnson,SG,7,0,11.6,4.0,0.3,0.7,1.0,1.6,0.14,0.14,0.7,1.6,2.2,7.1,1.4,4.3,0.33299999999999996,0.1,0.4,0.33299999999999996,1.0,1.1,0.88,1.3,3.9,0.33299999999999996,0.9329999999999999,0.35
TOR,Amir Johnson,PF,72,54,25.7,9.6,2.6,3.8,6.4,1.1,0.74,1.22,1.0,3.7,1.2,17.7,3.9,6.9,0.568,0.0,0.0,0.0,1.8,2.2,0.79,3.9,6.9,0.569,1.39,0.57
TOR,David Andersen,C,11,0,13.6,5.1,0.7,2.4,3.1,0.6,0.27,0.27,0.7,1.0,0.9,13.9,2.1,4.3,0.489,0.3,0.9,0.3,0.6,0.6,1.0,1.8,3.4,0.541,1.1909999999999998,0.52
TOR,Sundiata Gaines,PG,6,0,15.0,5.8,0.3,1.0,1.3,1.8,0.67,0.17,1.3,1.7,1.4,9.4,2.5,5.8,0.429,0.5,2.5,0.2,0.3,1.0,0.33,2.0,3.3,0.6,1.0,0.47
TOR,Alexis Ajinca,C,24,0,11.0,4.8,0.5,2.0,2.5,0.3,0.33,0.58,0.7,2.5,0.5,12.1,2.0,4.2,0.465,0.4,1.1,0.33299999999999996,0.5,0.6,0.73,1.6,3.1,0.514,1.129,0.51
TOR,Reggie Evans,PF,30,18,26.6,4.4,4.0,7.5,11.5,1.3,0.97,0.2,1.3,3.0,1.0,12.4,1.4,3.4,0.408,0.0,0.0,0.0,1.6,2.9,0.55,1.4,3.4,0.41200000000000003,1.2819999999999998,0.41
TOR,Solomon Alabi,C,12,0,4.9,0.5,0.6,0.6,1.2,0.2,0.17,0.17,0.3,0.4,0.7,2.0,0.3,1.3,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.3,1.3,0.2,0.4,0.2
TOR,Jose Calderon,PG,68,55,30.9,9.8,0.4,2.5,3.0,8.9,1.19,0.1,2.2,2.1,4.1,16.4,3.9,8.8,0.44,0.8,2.3,0.365,1.3,1.5,0.85,3.1,6.5,0.466,1.122,0.49
TOR,DeMar DeRozan,SG,82,82,34.8,17.2,0.9,2.9,3.8,1.8,1.04,0.38,1.8,2.6,1.0,14.5,6.6,14.1,0.467,0.1,0.6,0.096,4.0,4.9,0.81,6.5,13.5,0.485,1.222,0.47
TOR,Linas Kleiza,SF,39,23,26.5,11.2,0.9,3.6,4.5,1.0,0.49,0.18,1.7,2.5,0.6,10.2,4.6,10.4,0.43799999999999994,1.0,3.4,0.298,1.1,1.7,0.63,3.6,7.0,0.505,1.074,0.49
TOR,Marcus Banks,PG,3,0,7.3,2.0,0.0,0.3,0.3,1.0,0.33,0.0,0.7,1.3,1.5,6.8,0.0,0.7,0.0,0.0,0.0,0.0,2.0,2.7,0.75,0.0,0.7,0.0,3.0,0.0
TOR,Jerryd Bayless,PG,60,14,22.5,10.0,0.4,2.1,2.5,4.0,0.6,0.07,1.8,2.2,2.2,14.9,3.4,7.8,0.429,0.8,2.2,0.348,2.6,3.2,0.81,2.6,5.6,0.461,1.284,0.48
TOR,Andrea Bargnani,C,66,66,35.7,21.4,1.1,4.1,5.2,1.8,0.52,0.7,2.3,2.4,0.8,16.5,8.0,17.8,0.44799999999999995,1.2,3.4,0.345,4.3,5.3,0.82,6.8,14.4,0.47200000000000003,1.205,0.48
TOR,Leandro Barbosa,SG,58,0,24.1,13.3,0.2,1.5,1.7,2.1,0.86,0.1,1.4,1.9,1.4,15.4,5.1,11.3,0.45,1.2,3.7,0.33799999999999997,1.9,2.4,0.8,3.9,7.6,0.505,1.178,0.51
TOR,Julian Wright,SF,52,6,14.7,3.6,0.9,1.4,2.3,1.1,0.75,0.38,0.8,0.9,1.3,12.1,1.6,3.1,0.513,0.0,0.2,0.2,0.4,0.8,0.51,1.6,2.9,0.5329999999999999,1.175,0.52
TOR,Sonny Weems,SF,59,28,23.9,9.2,0.7,1.9,2.6,1.8,0.58,0.03,1.5,1.5,1.2,10.2,3.9,8.7,0.444,0.3,1.0,0.27899999999999997,1.2,1.6,0.77,3.6,7.7,0.467,1.062,0.46
TOR,Peja Stojakovic,SF,2,0,11.0,10.0,0.0,1.5,1.5,0.5,0.0,0.0,1.0,0.0,0.5,34.1,3.5,5.0,0.7,2.0,3.0,0.667,1.0,1.0,1.0,1.5,2.0,0.75,2.0,0.9
TOR,James Johnson,PF,25,25,28.0,9.2,1.2,3.5,4.7,3.0,1.0,1.12,1.8,2.8,1.6,13.2,3.6,7.8,0.46399999999999997,0.2,1.0,0.24,1.6,2.3,0.71,3.4,6.8,0.49700000000000005,1.168,0.48
GS,Lou Amundson,PF,46,7,15.0,4.3,1.8,2.3,4.0,0.4,0.3,0.72,0.5,1.9,0.7,11.5,1.8,4.0,0.45399999999999996,0.0,0.0,0.0,0.7,1.9,0.39,1.8,4.0,0.45399999999999996,1.093,0.45
GS,Rodney Carney,SG,25,1,13.2,5.0,0.5,1.4,1.9,0.4,0.44,0.2,0.6,1.3,0.7,10.7,1.8,4.3,0.42100000000000004,0.7,1.5,0.45899999999999996,0.7,1.1,0.67,1.1,2.8,0.4,1.168,0.5
GS,Al Thornton,SF,22,0,14.3,6.0,0.5,2.1,2.6,0.5,0.32,0.14,0.9,1.8,0.6,11.3,2.3,4.7,0.49,0.0,0.0,0.0,1.3,1.6,0.83,2.3,4.7,0.495,1.26,0.49
GS,Acie Law,PG,40,0,15.8,5.1,0.2,1.1,1.3,1.8,0.7,0.0,0.8,1.3,2.1,11.3,2.0,4.2,0.467,0.2,0.8,0.2,1.0,1.4,0.76,1.8,3.4,0.526,1.216,0.49
GS,Reggie Williams,SG,80,9,20.3,9.2,0.6,2.1,2.7,1.5,0.35,0.04,0.7,1.6,2.1,15.0,3.4,7.2,0.469,1.3,3.0,0.423,1.3,1.7,0.75,2.1,4.2,0.502,1.29,0.56
GS,Dan Gadzuric,C,28,4,10.6,2.8,1.9,1.2,3.1,0.4,0.36,0.64,0.8,2.3,0.5,10.3,1.3,3.1,0.42,0.0,0.0,0.0,0.2,0.5,0.36,1.3,3.1,0.425,0.898,0.42
GS,Stephen Curry,PG,74,74,33.6,18.6,0.7,3.2,3.9,5.8,1.47,0.27,3.1,3.1,1.9,19.5,6.8,14.2,0.48,2.0,4.6,0.442,2.9,3.1,0.93,4.8,9.6,0.498,1.304,0.55
