TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
BOS,Tony Battie,C,82.0,4.0,18.4,6.6,1.9,3.1,5.0,0.8,0.57,0.85,0.8,3.0,0.9,2.7,5.6,0.47700000000000004,0.0,0.1,0.125,1.2,1.8,0.68,2.7,5.5,0.483,1.179,0.48
BOS,Danny Fortson,C,55.0,5.0,15.6,7.6,2.6,4.1,6.7,0.5,0.36,0.09,1.2,3.3,0.4,2.5,4.8,0.528,0.0,0.0,0.0,2.5,3.4,0.74,2.5,4.8,0.528,1.581,0.53
BOS,Pervis Ellison,F,30.0,5.0,9.0,1.8,1.0,1.3,2.2,0.4,0.33,0.27,0.4,2.2,1.0,0.6,1.4,0.442,0.0,0.0,0.0,0.5,0.7,0.71,0.6,1.4,0.442,1.2329999999999999,0.44
BOS,Doug Overton,PG,48.0,0.0,9.0,3.2,0.3,0.4,0.7,1.1,0.21,0.0,0.4,1.0,2.7,1.3,3.2,0.396,0.2,0.6,0.35700000000000004,0.4,0.4,0.95,1.1,2.6,0.405,0.987,0.43
BOS,Antoine Walker,PF,82.0,82.0,36.6,20.5,2.4,5.5,8.0,3.7,1.43,0.39,3.2,3.2,1.2,7.9,18.4,0.43,0.9,3.5,0.256,3.8,5.4,0.7,7.0,14.9,0.47100000000000003,1.1159999999999999,0.45
BKN,Stephon Marbury,PG,74.0,74.0,38.9,22.2,0.8,2.4,3.2,8.4,1.51,0.2,3.6,2.6,2.3,7.7,17.8,0.43200000000000005,0.9,3.1,0.28300000000000003,5.9,7.2,0.81,6.8,14.7,0.46399999999999997,1.245,0.46
BKN,Michael Cage,C,20.0,7.0,12.1,1.4,1.7,2.4,4.1,0.5,0.4,0.4,0.2,1.5,2.3,0.6,1.2,0.5,0.0,0.0,0.0,0.2,0.2,1.0,0.6,1.2,0.5,1.125,0.5
BKN,Scott Burrell,G,74.0,9.0,18.1,6.1,0.9,2.6,3.5,1.0,0.91,0.59,0.5,2.3,1.9,2.2,5.7,0.39399999999999996,1.1,3.1,0.353,0.5,0.7,0.78,1.1,2.6,0.444,1.0759999999999998,0.49
BKN,Sherman Douglas,G,20.0,2.0,15.5,6.0,0.7,0.8,1.5,1.7,0.85,0.0,1.2,1.3,1.4,2.3,4.5,0.5,0.3,0.8,0.313,1.3,1.4,0.89,2.0,3.7,0.541,1.3330000000000002,0.53
BKN,Johnny Newman,F,82.0,9.0,21.5,10.0,0.5,1.4,1.9,0.8,0.65,0.13,1.1,2.5,0.7,3.4,7.6,0.446,0.9,2.3,0.379,2.3,2.8,0.84,2.5,5.3,0.47600000000000003,1.3159999999999998,0.5
BKN,Kendall Gill,SF,76.0,75.0,31.0,13.1,1.1,2.6,3.7,2.8,1.83,0.54,1.2,2.8,2.4,5.2,12.6,0.414,0.3,1.0,0.256,2.4,3.4,0.71,4.9,11.6,0.428,1.0390000000000001,0.42
BKN,Gheorghe Muresan,C,30.0,2.0,8.9,3.5,0.8,1.5,2.3,0.3,0.0,0.4,0.5,1.7,0.6,1.4,3.0,0.456,0.0,0.0,0.0,0.8,1.3,0.61,1.4,3.0,0.456,1.167,0.46
BKN,Elliot Perry,G,60.0,5.0,13.4,5.3,0.2,0.8,1.0,2.3,0.65,0.02,1.0,0.8,2.3,2.1,4.9,0.435,0.2,0.7,0.282,0.8,1.0,0.81,1.9,4.2,0.45899999999999996,1.078,0.45
BKN,Jamie Feick,F,81.0,17.0,27.7,5.7,3.3,6.1,9.3,0.8,0.53,0.47,0.7,2.5,1.2,2.2,5.2,0.428,0.0,0.0,1.0,1.2,1.6,0.71,2.2,5.2,0.424,1.085,0.43
BKN,Lucious Harris,SG,77.0,11.0,19.6,6.7,0.7,1.7,2.4,1.3,0.84,0.08,0.5,1.3,2.4,2.6,6.0,0.428,0.5,1.5,0.33,1.0,1.3,0.8,2.1,4.5,0.46,1.1079999999999999,0.47
BKN,Mark Hendrickson,F,5.0,0.0,4.8,0.2,0.2,0.2,0.4,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.0,0.2,0.0,1.0,0.0
BKN,Evan Eschmeyer,C,31.0,5.0,12.0,2.9,1.3,2.2,3.5,0.7,0.26,0.68,0.7,2.7,1.0,1.2,2.3,0.528,0.0,0.0,0.0,0.5,1.0,0.5,1.2,2.3,0.528,1.264,0.53
BKN,Kerry Kittles,SG,62.0,61.0,30.6,13.0,0.7,2.9,3.6,2.3,1.27,0.31,0.9,1.9,2.5,4.9,11.3,0.43700000000000006,1.5,3.9,0.4,1.6,2.0,0.8,3.4,7.4,0.456,1.156,0.51
BKN,Keith Van Horn,PF,80.0,80.0,34.8,19.2,2.5,6.0,8.5,2.0,0.8,0.75,3.1,3.2,0.6,7.0,15.7,0.445,1.1,2.9,0.368,4.2,4.9,0.85,5.9,12.8,0.462,1.2209999999999999,0.48
BKN,Jim McIlvaine,C,66.0,53.0,15.9,2.4,1.6,1.9,3.5,0.5,0.39,1.77,0.6,3.1,0.9,1.0,2.3,0.41600000000000004,0.0,0.0,0.0,0.4,0.8,0.52,1.0,2.3,0.41600000000000004,1.0190000000000001,0.42
NY,Patrick Ewing,C,62.0,62.0,32.8,15.0,2.3,7.5,9.7,0.9,0.58,1.35,2.3,3.2,0.4,5.8,12.5,0.466,0.0,0.0,0.0,3.3,4.6,0.73,5.8,12.5,0.467,1.199,0.47
NY,John Wallace,SF,60.0,0.0,13.3,6.5,0.7,1.6,2.3,0.4,0.17,0.23,1.1,1.7,0.3,2.6,5.5,0.467,0.0,0.1,0.0,1.4,1.7,0.8,2.6,5.4,0.47100000000000003,1.181,0.47
NY,DeMarco Johnson,F,5.0,0.0,7.4,1.2,0.6,0.8,1.4,0.0,0.2,0.0,0.6,1.0,0.0,0.6,1.8,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,0.33299999999999996,0.667,0.33
NY,David Wingate,G,7.0,0.0,4.6,0.3,0.1,0.1,0.3,0.4,0.14,0.29,0.3,1.0,1.5,0.1,1.3,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.111,0.222,0.11
NY,Kurt Thomas,PF,80.0,21.0,24.6,8.0,1.8,4.5,6.3,1.0,0.64,0.53,1.3,3.5,0.8,3.4,6.7,0.505,0.0,0.0,0.33299999999999996,1.3,1.6,0.78,3.4,6.7,0.506,1.198,0.51
NY,Chris Dudley,C,47.0,3.0,9.8,1.2,1.3,1.6,2.9,0.1,0.15,0.45,0.4,2.0,0.3,0.5,1.4,0.34299999999999997,0.0,0.0,0.0,0.2,0.6,0.33,0.5,1.4,0.34299999999999997,0.821,0.34
NY,Rick Brunson,PG,37.0,0.0,7.8,1.9,0.1,0.6,0.7,1.3,0.24,0.03,0.8,0.9,1.6,0.8,1.9,0.414,0.1,0.4,0.154,0.3,0.5,0.61,0.7,1.5,0.474,1.014,0.43
NY,Chris Childs,G,71.0,2.0,23.6,5.3,0.2,1.8,2.1,4.0,0.51,0.06,1.5,3.4,2.7,2.1,5.0,0.409,0.5,1.5,0.35600000000000004,0.7,0.8,0.8,1.6,3.5,0.431,1.053,0.46
NY,Andrew Lang,C,19.0,10.0,12.8,3.1,0.8,2.3,3.2,0.2,0.42,0.32,0.3,1.6,0.6,1.5,3.4,0.43799999999999994,0.0,0.0,0.0,0.2,0.4,0.43,1.5,3.4,0.43799999999999994,0.922,0.44
NY,Charlie Ward,PG,72.0,69.0,27.6,7.3,0.3,2.9,3.2,4.2,1.32,0.22,1.4,2.4,2.9,2.6,6.2,0.423,1.4,3.7,0.386,0.7,0.8,0.83,1.2,2.5,0.475,1.181,0.54
NY,Latrell Sprewell,SG,82.0,82.0,40.0,18.6,0.6,3.7,4.3,4.0,1.33,0.27,2.8,2.2,1.5,6.9,15.9,0.435,0.5,1.5,0.34600000000000003,4.2,4.8,0.87,6.4,14.4,0.445,1.168,0.45
NY,Mirsad Turkcan,F,7.0,0.0,3.6,0.6,0.3,1.1,1.4,0.1,0.29,0.0,0.1,0.6,1.0,0.3,1.4,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.1,0.25,0.4,0.2
NY,Marcus Camby,C,59.0,11.0,26.2,10.2,2.9,4.9,7.8,0.8,0.73,1.97,1.2,3.5,0.7,3.8,8.0,0.48,0.0,0.0,0.5,2.5,3.7,0.67,3.8,8.0,0.48,1.276,0.48
NY,Allan Houston,SG,82.0,82.0,38.6,19.7,0.5,2.8,3.3,2.7,0.79,0.17,2.3,2.7,1.2,7.5,15.5,0.483,1.3,3.0,0.436,3.4,4.1,0.84,6.2,12.5,0.494,1.27,0.52
NY,Etdrick Bohannon,F,2.0,0.0,2.5,1.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0
NY,Larry Johnson,F,70.0,68.0,32.6,10.7,1.2,4.2,5.4,2.5,0.6,0.1,1.3,2.9,1.9,4.0,9.3,0.433,0.8,2.5,0.33299999999999996,1.8,2.4,0.77,3.2,6.8,0.469,1.15,0.48
PHI,George Lynch,SF,75.0,75.0,32.2,9.6,2.9,4.9,7.8,1.8,1.59,0.51,1.6,3.1,1.1,4.0,8.6,0.461,0.2,0.5,0.41700000000000004,1.5,2.4,0.62,3.8,8.1,0.46399999999999997,1.121,0.47
PHI,Theo Ratliff,C,57.0,56.0,31.5,11.9,2.5,5.2,7.6,0.6,0.56,3.0,1.9,3.2,0.3,4.3,8.6,0.503,0.0,0.0,0.0,3.2,4.1,0.77,4.3,8.6,0.503,1.3769999999999998,0.5
PHI,Ira Bowman,G,11.0,0.0,1.8,0.5,0.0,0.2,0.2,0.1,0.09,0.0,0.1,0.0,1.0,0.2,0.2,1.0,0.0,0.0,0.0,0.1,0.2,0.5,0.2,0.2,1.0,2.5,1.0
PHI,Antonio Lang,F,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.3,1.0,0.3,0.3,1.0,3.0,1.0
PHI,Billy Owens,F,46.0,7.0,20.0,5.9,1.4,2.8,4.2,1.3,0.57,0.35,1.3,2.6,1.0,2.4,5.6,0.434,0.2,0.6,0.33299999999999996,0.8,1.4,0.59,2.2,5.0,0.446,1.05,0.45
PHI,Bruce Bowen,SF,42.0,0.0,7.4,1.4,0.3,0.5,0.9,0.4,0.21,0.12,0.1,0.9,3.2,0.6,1.7,0.35600000000000004,0.0,0.0,0.5,0.1,0.3,0.5,0.6,1.7,0.35200000000000004,0.8079999999999999,0.36
PHI,Nazr Mohammed,C,28.0,3.0,6.8,1.9,0.6,1.2,1.8,0.1,0.14,0.43,0.6,1.0,0.1,0.8,1.9,0.389,0.0,0.0,0.0,0.4,0.8,0.55,0.8,1.9,0.389,1.0,0.39
PHI,Allen Iverson,SG,70.0,70.0,40.8,28.4,1.0,2.8,3.8,4.7,2.06,0.07,3.3,2.3,1.4,10.4,24.8,0.42100000000000004,1.3,3.7,0.341,6.3,8.9,0.71,9.1,21.1,0.435,1.148,0.45
PHI,Larry Hughes,SG,50.0,5.0,20.4,10.0,1.0,2.1,3.2,1.5,1.08,0.24,1.9,1.9,0.8,3.8,9.2,0.41600000000000004,0.2,1.0,0.21600000000000003,2.1,2.8,0.75,3.6,8.2,0.441,1.087,0.43
PHI,Eric Snow,PG,82.0,80.0,35.0,7.9,0.5,2.7,3.2,7.6,1.71,0.1,2.0,3.0,3.9,3.1,7.3,0.43,0.1,0.5,0.244,1.5,2.2,0.71,3.0,6.8,0.446,1.09,0.44
PHI,Stanley Roberts,C,5.0,1.0,10.2,2.0,1.2,1.8,3.0,0.6,0.2,0.2,0.4,3.0,1.5,1.0,3.2,0.313,0.0,0.2,0.0,0.0,0.6,0.0,1.0,3.0,0.33299999999999996,0.625,0.31
PHI,Tyrone Hill,PF,68.0,65.0,31.7,12.0,3.2,6.0,9.2,0.8,0.94,0.4,1.8,3.6,0.4,4.7,9.6,0.485,0.0,0.0,0.0,2.6,3.8,0.69,4.7,9.6,0.485,1.242,0.48
PHI,Toni Kukoc,SF,32.0,8.0,28.6,12.4,1.2,3.3,4.5,4.4,1.03,0.28,2.2,1.9,2.0,4.7,10.6,0.43799999999999994,0.8,2.8,0.289,2.3,3.4,0.67,3.9,7.8,0.49200000000000005,1.171,0.48
PHI,Jumaine Jones,SF,33.0,0.0,4.2,1.7,0.5,0.7,1.2,0.2,0.18,0.15,0.4,0.3,0.4,0.7,1.8,0.379,0.1,0.1,0.5,0.3,0.5,0.61,0.6,1.7,0.37,0.983,0.4
PHI,Aaron McKie,SG,82.0,14.0,23.8,8.0,0.6,2.4,3.0,2.9,1.32,0.22,1.4,2.4,2.1,3.0,7.2,0.41100000000000003,0.5,1.5,0.364,1.5,1.8,0.83,2.5,5.7,0.424,1.101,0.45
PHI,Matt Geiger,C,65.0,20.0,21.6,9.7,2.4,3.6,6.0,0.6,0.45,0.34,1.4,3.0,0.4,4.0,9.1,0.441,0.0,0.1,0.0,1.7,2.2,0.78,4.0,9.0,0.444,1.068,0.44
PHI,Todd MacCulloch,C,56.0,6.0,9.4,3.7,0.9,1.8,2.6,0.2,0.2,0.66,0.5,1.7,0.5,1.6,2.9,0.5529999999999999,0.0,0.0,0.0,0.5,1.0,0.52,1.6,2.9,0.5529999999999999,1.28,0.55
PHI,Kevin Ollie,PG,40.0,0.0,7.3,1.8,0.1,0.7,0.8,1.2,0.25,0.0,0.3,0.7,4.6,0.6,1.2,0.449,0.0,0.0,0.0,0.7,0.9,0.76,0.6,1.2,0.449,1.469,0.45
TOR,Alvin Williams,PG,55.0,28.0,14.2,5.3,0.5,1.1,1.5,2.3,0.62,0.2,0.9,1.4,2.7,2.1,5.2,0.397,0.3,1.0,0.29100000000000004,0.9,1.2,0.74,1.8,4.2,0.42200000000000004,1.0170000000000001,0.43
TOR,Haywoode Workman,G,13.0,1.0,7.8,1.5,0.0,0.7,0.7,1.3,0.69,0.0,0.3,1.1,4.3,0.6,2.2,0.28600000000000003,0.2,1.1,0.214,0.1,0.2,0.5,0.4,1.1,0.35700000000000004,0.7140000000000001,0.34
TOR,Muggsy Bogues,G,80.0,5.0,21.6,5.1,0.3,1.4,1.7,3.7,0.81,0.05,0.7,1.5,5.1,2.0,4.5,0.439,0.2,0.6,0.33299999999999996,1.0,1.1,0.91,1.8,3.9,0.456,1.145,0.46
TOR,Antonio Davis,PF,79.0,78.0,31.4,11.5,3.0,5.8,8.8,1.3,0.48,1.27,1.5,3.4,0.9,4.0,9.0,0.44,0.0,0.0,0.0,3.6,4.7,0.77,4.0,9.0,0.44,1.278,0.44
TOR,Doug Christie,SG,73.0,73.0,31.0,12.4,0.9,3.0,3.9,4.4,1.4,0.59,2.0,2.3,2.2,4.3,10.5,0.40700000000000003,1.4,3.8,0.36,2.5,3.0,0.84,2.9,6.7,0.434,1.182,0.47
TOR,Vince Carter,SG,82.0,82.0,38.1,25.7,1.8,4.0,5.8,3.9,1.34,1.12,2.2,3.2,1.8,9.6,20.7,0.465,1.2,2.9,0.40299999999999997,5.3,6.7,0.79,8.4,17.8,0.475,1.242,0.49
TOR,Antonio Lang,F,7.0,0.0,4.6,0.4,0.0,0.7,0.7,0.1,0.57,0.14,0.3,1.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.4,0.6,0.75,0.0,0.7,0.0,0.6,0.0
TOR,Kevin Willis,C,79.0,1.0,21.3,7.6,2.5,3.6,6.1,0.6,0.46,0.61,1.2,3.2,0.5,3.0,7.2,0.415,0.0,0.0,0.33299999999999996,1.7,2.1,0.8,3.0,7.2,0.415,1.062,0.42
TOR,Dee Brown,G,38.0,12.0,17.7,6.9,0.2,1.2,1.4,2.3,0.63,0.13,1.0,1.6,2.2,2.4,6.8,0.36,1.8,4.9,0.358,0.3,0.4,0.69,0.6,1.9,0.366,1.023,0.49
TOR,Aleksandar Radojevic,C,3.0,0.0,8.0,2.3,0.7,2.0,2.7,0.3,0.67,0.33,1.7,1.7,0.2,0.7,2.3,0.28600000000000003,0.0,0.0,0.0,1.0,2.0,0.5,0.7,2.3,0.28600000000000003,1.0,0.29
TOR,Sean Marks,PF,5.0,0.0,2.4,1.6,0.0,0.4,0.4,0.0,0.2,0.2,0.6,0.6,0.0,0.4,1.2,0.33299999999999996,0.0,0.2,0.0,0.8,0.8,1.0,0.4,1.0,0.4,1.3330000000000002,0.33
TOR,Tracy McGrady,SG,79.0,34.0,31.2,15.4,2.4,4.0,6.3,3.3,1.14,1.91,2.0,2.5,1.6,5.8,12.9,0.451,0.2,0.8,0.27699999999999997,3.5,5.0,0.71,5.6,12.1,0.46299999999999997,1.192,0.46
TOR,Dell Curry,G,67.0,9.0,16.3,7.6,0.2,1.3,1.5,1.3,0.48,0.13,0.6,1.0,2.2,2.9,6.8,0.42700000000000005,1.4,3.6,0.39299999999999996,0.4,0.5,0.75,1.5,3.2,0.467,1.117,0.53
TOR,Charles Oakley,PF,80.0,80.0,30.4,6.9,1.5,5.3,6.8,3.2,1.28,0.56,1.9,3.7,1.6,2.9,7.0,0.418,0.2,0.5,0.341,0.8,1.1,0.78,2.7,6.5,0.424,0.9790000000000001,0.43
TOR,Michael Stewart,PF,42.0,1.0,9.3,1.4,0.8,1.5,2.2,0.1,0.12,0.45,0.4,1.9,0.4,0.5,1.3,0.377,0.0,0.0,0.0,0.4,0.8,0.56,0.5,1.3,0.377,1.094,0.38
TOR,John Thomas,C,55.0,6.0,8.7,2.1,0.7,0.7,1.4,0.2,0.22,0.25,0.3,1.9,0.6,0.9,1.9,0.45799999999999996,0.0,0.0,0.0,0.3,0.7,0.39,0.9,1.9,0.462,1.065,0.46
GS,Billy Owens,F,16.0,4.0,24.1,6.4,2.3,4.6,6.8,2.4,0.44,0.31,1.5,2.9,1.6,2.4,6.3,0.38,0.1,0.4,0.28600000000000003,1.6,2.6,0.6,2.3,5.9,0.387,1.03,0.39
GS,Jason Caffey,F,71.0,56.0,30.4,12.0,2.7,4.1,6.8,1.7,0.87,0.28,2.4,3.8,0.7,4.5,9.5,0.479,0.0,0.0,0.0,2.9,4.9,0.6,4.5,9.5,0.48,1.262,0.48
GS,Mark Davis,G,23.0,7.0,20.2,6.2,1.3,2.3,3.7,1.7,1.09,0.17,1.7,2.3,1.0,2.4,6.0,0.409,0.0,0.1,0.0,1.3,2.0,0.66,2.4,5.9,0.415,1.044,0.41
GS,Mookie Blaylock,G,73.0,72.0,33.7,11.3,0.8,2.9,3.7,6.7,2.0,0.3,2.0,1.7,3.4,4.5,11.5,0.391,1.4,4.1,0.336,0.9,1.3,0.71,3.1,7.4,0.42200000000000004,0.982,0.45
GS,Adonal Foyle,C,76.0,59.0,21.8,5.5,2.3,3.3,5.6,0.6,0.34,1.79,0.9,2.9,0.6,2.5,5.0,0.508,0.0,0.0,0.0,0.4,1.2,0.38,2.5,5.0,0.508,1.105,0.51
GS,Antawn Jamison,PF,43.0,41.0,36.2,19.6,4.0,4.3,8.3,2.1,0.7,0.35,2.6,2.7,0.8,8.3,17.6,0.47100000000000003,0.0,0.2,0.28600000000000003,3.0,4.8,0.61,8.3,17.4,0.473,1.112,0.47
GS,Sam Jacobson,G,49.0,5.0,13.5,5.0,0.5,0.9,1.4,0.6,0.59,0.06,0.6,2.3,1.0,2.1,4.1,0.507,0.2,0.5,0.375,0.6,0.8,0.77,1.9,3.6,0.525,1.207,0.53
GS,Tony Farmer,F,74.0,9.0,16.2,6.3,1.6,2.4,4.0,1.0,0.89,0.22,1.1,2.3,0.9,1.7,4.2,0.40700000000000003,0.1,0.6,0.182,2.7,3.6,0.77,1.6,3.6,0.444,1.49,0.42
GS,Erick Dampier,C,21.0,12.0,23.6,8.0,2.3,4.1,6.4,0.9,0.38,0.71,1.4,3.6,0.7,3.3,8.2,0.405,0.0,0.0,0.0,1.3,2.4,0.53,3.3,8.2,0.405,0.965,0.4
GS,Larry Hughes,SG,32.0,32.0,40.8,22.7,1.9,4.0,5.9,4.1,1.91,0.5,3.1,3.0,1.3,8.3,21.4,0.389,0.6,2.3,0.243,5.4,7.3,0.74,7.7,19.1,0.40700000000000003,1.057,0.4
GS,Drew Barry,G,8.0,0.0,10.6,2.8,0.0,1.0,1.0,2.1,0.25,0.0,0.8,1.8,2.8,1.1,2.3,0.5,0.4,1.1,0.33299999999999996,0.1,0.3,0.5,0.7,1.2,0.667,1.222,0.58
GS,Tim Legler,G,23.0,4.0,12.3,3.3,0.2,0.8,1.0,1.0,0.17,0.04,0.3,1.4,4.0,1.2,3.4,0.359,0.3,0.9,0.33299999999999996,0.6,0.8,0.78,0.9,2.5,0.368,0.987,0.4
GS,Chris Carr,G,7.0,0.0,10.6,5.6,0.7,1.1,1.9,0.4,0.0,0.14,0.7,1.7,0.6,1.6,4.7,0.33299999999999996,0.1,1.1,0.125,2.3,2.7,0.84,1.5,3.6,0.4,1.182,0.35
GS,Jamel Thomas,F,4.0,0.0,6.8,1.5,0.3,0.5,0.8,1.0,0.25,0.0,1.0,0.5,1.0,0.8,2.0,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.8,1.5,0.5,0.75,0.38
GS,Terry Cummings,F,22.0,0.0,18.1,8.4,2.0,2.8,4.9,1.0,0.59,0.36,1.2,3.4,0.8,3.5,8.0,0.429,0.0,0.0,0.0,1.5,1.8,0.82,3.5,8.0,0.429,1.04,0.43
GS,Bill Curley,F,24.0,0.0,10.8,2.7,0.6,1.2,1.8,0.6,0.46,0.17,0.7,2.1,0.8,1.0,2.4,0.40399999999999997,0.0,0.0,0.0,0.8,1.0,0.72,1.0,2.4,0.41100000000000003,1.123,0.4
GS,Damon Jones,PG,13.0,1.0,15.1,5.2,0.0,1.2,1.2,3.0,0.46,0.0,1.2,1.0,2.6,1.9,4.2,0.46299999999999997,0.8,1.8,0.478,0.5,0.7,0.78,1.1,2.4,0.452,1.2590000000000001,0.56
GS,Tim Young,C,25.0,0.0,5.5,2.2,0.5,0.9,1.4,0.2,0.08,0.04,0.4,0.7,0.6,0.5,1.6,0.33299999999999996,0.0,0.0,0.0,1.1,1.4,0.78,0.5,1.6,0.33299999999999996,1.385,0.33
GS,Sam Mack,G,23.0,5.0,14.5,5.0,0.3,1.4,1.7,1.0,0.78,0.04,0.8,2.0,1.3,1.6,5.3,0.303,0.9,2.8,0.32799999999999996,0.8,0.9,0.95,0.7,2.5,0.276,0.934,0.39
GS,John Starks,G,33.0,30.0,33.6,14.7,0.3,2.5,2.8,5.2,1.12,0.09,1.9,2.8,2.7,5.8,15.4,0.37799999999999995,1.7,4.9,0.348,1.4,1.6,0.83,4.1,10.5,0.392,0.955,0.43
GS,Donyell Marshall,PF,64.0,51.0,32.4,14.2,3.0,7.0,10.0,2.6,1.06,1.06,1.9,2.8,1.4,5.2,13.1,0.39399999999999996,0.8,2.2,0.355,3.1,4.0,0.78,4.4,10.9,0.402,1.083,0.42
GS,Chris Mills,SF,20.0,11.0,32.5,16.1,2.3,3.9,6.2,2.4,0.9,0.2,1.3,3.0,1.9,6.2,14.6,0.42100000000000004,0.4,1.5,0.267,3.4,4.2,0.81,5.8,13.1,0.439,1.103,0.43
GS,Vonteego Cummings,PG,75.0,11.0,23.9,9.4,0.8,1.7,2.5,3.3,1.21,0.17,1.8,2.3,1.9,3.5,8.7,0.405,0.7,2.0,0.325,1.7,2.3,0.75,2.8,6.7,0.429,1.078,0.44
LAC,Eric Murdock,G,40.0,15.0,17.3,5.6,0.4,1.6,1.9,2.7,1.18,0.13,1.5,1.7,1.9,2.0,5.1,0.385,0.4,1.1,0.381,1.3,2.0,0.64,1.6,4.0,0.387,1.0979999999999999,0.42
LAC,Jeff McInnis,PG,25.0,10.0,23.9,7.2,0.7,2.2,2.9,3.6,0.6,0.08,1.1,2.2,3.3,3.2,7.4,0.43,0.3,0.8,0.33299999999999996,0.5,0.7,0.76,2.9,6.6,0.442,0.968,0.45
LAC,Marty Conlon,F,3.0,0.0,3.0,0.7,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.5,1.0,0.5
LAC,Lamar Odom,PF,76.0,70.0,36.4,16.6,2.1,5.7,7.8,4.2,1.2,1.25,3.4,3.8,1.2,5.9,13.5,0.43799999999999994,0.8,2.2,0.36,4.0,5.5,0.72,5.1,11.3,0.45299999999999996,1.229,0.47
LAC,Charles Jones,G,56.0,0.0,11.8,3.4,0.3,0.8,1.1,1.7,0.54,0.09,0.5,0.8,3.4,1.2,3.6,0.32799999999999996,0.7,2.1,0.331,0.3,0.4,0.74,0.5,1.5,0.325,0.935,0.43
