TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
GS,Bob Sura,PG,53.0,42.0,31.8,11.1,1.0,3.3,4.3,4.6,1.02,0.15,3.0,2.4,1.5,3.8,9.8,0.39,0.9,3.2,0.273,2.5,3.6,0.71,2.9,6.6,0.44799999999999995,1.131,0.44
GS,Chris Mills,SF,15.0,8.0,32.9,12.0,1.6,4.6,6.2,1.2,0.6,0.33,1.3,2.9,0.9,4.7,12.7,0.37200000000000005,0.5,1.7,0.28,2.1,2.4,0.86,4.2,11.0,0.386,0.9420000000000001,0.39
GS,Vonteego Cummings,PG,66.0,11.0,22.7,7.3,0.7,1.4,2.1,3.4,1.02,0.21,1.4,2.4,2.5,2.7,7.8,0.344,0.7,2.2,0.336,1.2,1.8,0.68,2.0,5.6,0.348,0.934,0.39
GS,Marc Jackson,PF,48.0,35.0,29.4,13.2,2.5,5.0,7.5,1.2,0.71,0.56,1.9,2.9,0.6,4.9,10.6,0.467,0.1,0.5,0.217,3.2,4.0,0.8,4.8,10.1,0.478,1.246,0.47
GS,John Coker,C,6.0,0.0,5.3,0.3,0.5,0.3,0.8,0.3,0.17,0.0,0.3,0.7,1.0,0.2,1.3,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,0.125,0.25,0.13
GS,Ruben Garces,F,3.0,0.0,3.7,0.0,1.3,1.0,2.3,0.3,0.33,0.33,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0
LAC,Earl Boykins,PG,10.0,0.0,14.9,6.5,0.4,0.7,1.1,3.2,0.5,0.0,0.9,0.9,3.6,2.5,6.3,0.397,0.1,0.8,0.125,1.4,1.7,0.82,2.4,5.5,0.436,1.032,0.4
LAC,Jeff McInnis,PG,81.0,81.0,35.0,12.9,0.5,2.2,2.7,5.5,0.93,0.09,1.4,2.5,4.0,5.3,11.5,0.46299999999999997,0.6,1.8,0.361,1.6,2.0,0.81,4.7,9.7,0.48200000000000004,1.121,0.49
LAC,Keyon Dooling,PG,76.0,1.0,16.3,5.9,0.1,1.1,1.2,2.3,0.54,0.14,1.2,1.4,1.9,1.9,4.8,0.409,0.4,1.1,0.35,1.6,2.4,0.7,1.5,3.7,0.426,1.24,0.45
LAC,Lamar Odom,PF,76.0,74.0,37.3,17.2,1.4,6.3,7.8,5.2,0.97,1.61,3.5,3.1,1.5,6.3,13.8,0.46,1.1,3.3,0.316,3.4,5.1,0.68,5.2,10.5,0.506,1.247,0.5
LAC,Derek Strong,F,28.0,8.0,17.5,4.2,1.2,2.6,3.9,0.3,0.5,0.04,0.8,1.1,0.3,1.6,4.2,0.385,0.0,0.0,0.0,1.0,1.3,0.76,1.6,4.2,0.38799999999999996,1.0090000000000001,0.38
LAC,Tyrone Nesby,F,14.0,12.0,23.8,7.7,1.1,1.9,3.0,0.8,0.71,0.29,0.7,2.0,1.1,2.9,8.8,0.325,0.7,3.3,0.217,1.3,1.6,0.78,2.2,5.5,0.39,0.878,0.37
LAC,Quentin Richardson,SF,76.0,28.0,17.9,8.1,1.4,2.0,3.4,0.8,0.55,0.09,0.8,1.3,1.0,3.1,6.9,0.442,0.7,2.0,0.331,1.3,2.1,0.63,2.4,4.9,0.48700000000000004,1.168,0.49
LAC,Cherokee Parks,PF,52.0,31.0,16.8,4.8,1.1,2.5,3.6,0.8,0.37,0.48,0.6,2.0,1.3,2.2,4.5,0.49200000000000005,0.0,0.1,0.0,0.4,0.5,0.7,2.2,4.4,0.504,1.064,0.49
LAC,Zendon Hamilton,C,3.0,0.0,6.3,3.0,1.0,1.7,2.7,0.0,0.0,0.0,0.7,1.3,0.0,0.7,3.0,0.222,0.0,0.0,0.0,1.7,2.7,0.63,0.7,3.0,0.222,1.0,0.22
LAC,Darius Miles,SF,81.0,21.0,26.3,9.4,1.6,4.3,5.9,1.2,0.63,1.54,1.8,2.4,0.7,3.9,7.8,0.505,0.0,0.2,0.053,1.5,2.9,0.52,3.9,7.6,0.519,1.208,0.51
LAC,Eric Piatkowski,SG,81.0,40.0,26.5,10.6,0.7,2.3,3.0,1.2,0.57,0.23,0.9,1.5,1.3,3.6,8.3,0.433,1.5,3.7,0.40399999999999997,2.0,2.2,0.87,2.1,4.6,0.456,1.28,0.52
LAC,Corey Maggette,SF,69.0,9.0,19.7,10.0,1.3,2.9,4.2,1.2,0.51,0.13,1.5,2.0,0.8,3.3,7.1,0.462,0.2,0.8,0.304,3.2,4.2,0.77,3.1,6.3,0.483,1.4169999999999998,0.48
LAC,Sean Rooks,C,82.0,0.0,18.9,5.4,1.1,2.6,3.7,0.9,0.41,0.78,0.9,2.4,1.1,2.1,4.8,0.428,0.0,0.0,0.5,1.3,1.7,0.75,2.1,4.8,0.42700000000000005,1.129,0.43
LAC,Michael Olowokandi,C,82.0,82.0,25.9,8.5,2.0,4.4,6.4,0.6,0.37,1.32,2.1,3.0,0.3,3.8,8.6,0.435,0.0,0.0,0.0,1.0,1.9,0.54,3.8,8.6,0.435,0.99,0.44
LAC,Brian Skinner,PF,39.0,23.0,15.0,4.1,1.4,2.9,4.3,0.5,0.36,0.28,0.8,1.6,0.6,1.6,4.1,0.39799999999999996,0.0,0.0,0.0,0.8,1.5,0.54,1.6,4.1,0.39799999999999996,0.9940000000000001,0.4
LAL,Shaquille O'Neal,C,74.0,74.0,39.5,28.7,3.9,8.8,12.7,3.7,0.64,2.76,2.9,3.5,1.3,11.0,19.2,0.5720000000000001,0.0,0.0,0.0,6.7,13.1,0.51,11.0,19.2,0.573,1.494,0.57
LAL,Ron Harper,G,47.0,46.0,24.2,6.5,1.0,2.6,3.5,2.4,0.83,0.53,1.3,1.5,1.8,2.7,5.8,0.469,0.4,1.5,0.264,0.7,1.0,0.71,2.3,4.3,0.5429999999999999,1.133,0.5
LAL,Rick Fox,SF,82.0,77.0,27.9,9.6,1.0,3.0,4.0,3.2,0.85,0.35,1.7,2.7,1.9,3.5,7.9,0.444,1.4,3.7,0.39299999999999996,1.2,1.5,0.78,2.1,4.2,0.488,1.218,0.54
LAL,Brian Shaw,G,80.0,28.0,22.9,5.3,0.6,3.2,3.8,3.2,0.61,0.34,1.2,2.0,2.7,2.1,5.1,0.39899999999999997,0.5,1.7,0.311,0.6,0.8,0.8,1.6,3.4,0.442,1.024,0.45
LAL,Greg Foster,C,62.0,8.0,7.3,2.0,0.5,1.3,1.8,0.5,0.15,0.19,0.4,1.2,1.3,0.9,2.1,0.42100000000000004,0.0,0.1,0.33299999999999996,0.2,0.2,0.71,0.9,2.0,0.42700000000000005,0.94,0.43
LAL,Kobe Bryant,SG,68.0,68.0,40.9,28.5,1.5,4.3,5.9,5.0,1.68,0.63,3.2,3.3,1.5,10.3,22.2,0.46399999999999997,0.9,2.9,0.305,7.0,8.2,0.85,9.4,19.3,0.489,1.2830000000000001,0.48
LAL,Tyronn Lue,PG,38.0,1.0,12.3,3.4,0.1,0.7,0.8,1.2,0.5,0.0,0.7,1.4,1.7,1.3,3.1,0.42700000000000005,0.3,0.9,0.324,0.5,0.6,0.79,1.0,2.2,0.47,1.111,0.47
LAL,Mark Madsen,PF,70.0,3.0,9.2,2.0,1.1,1.1,2.2,0.3,0.11,0.11,0.4,1.6,0.9,0.8,1.6,0.48700000000000004,0.0,0.0,1.0,0.4,0.5,0.7,0.8,1.6,0.48200000000000004,1.212,0.49
LAL,Robert Horry,PF,79.0,1.0,20.1,5.2,1.2,2.6,3.7,1.6,0.68,0.68,1.0,2.7,1.6,1.9,4.8,0.387,0.7,2.0,0.34600000000000003,0.7,1.1,0.71,1.2,2.8,0.415,1.071,0.46
LAL,Slava Medvedenko,PF,7.0,0.0,5.6,4.6,0.1,1.1,1.3,0.3,0.14,0.14,0.4,1.3,0.7,1.7,3.6,0.48,0.1,0.1,1.0,1.0,1.7,0.58,1.6,3.5,0.45799999999999996,1.28,0.5
LAL,Mike Penberthy,G,53.0,0.0,16.1,5.0,0.2,1.0,1.2,1.3,0.42,0.04,0.6,1.1,2.1,1.7,4.2,0.414,1.0,2.6,0.396,0.5,0.6,0.9,0.7,1.6,0.446,1.203,0.54
LAL,Isaiah Rider,G,67.0,6.0,18.0,7.6,0.7,1.7,2.3,1.7,0.4,0.1,1.5,1.6,1.1,3.0,7.0,0.426,0.5,1.4,0.37,1.1,1.2,0.86,2.5,5.6,0.439,1.074,0.46
LAL,Devean George,SF,59.0,1.0,10.1,3.1,0.6,1.3,1.9,0.3,0.25,0.25,0.6,1.5,0.6,1.1,3.5,0.309,0.3,1.2,0.221,0.7,0.9,0.71,0.8,2.3,0.353,0.879,0.35
LAL,Horace Grant,C,77.0,77.0,31.0,8.5,2.9,4.2,7.1,1.6,0.66,0.79,0.6,2.4,2.5,3.4,7.4,0.462,0.0,0.0,0.0,1.7,2.2,0.78,3.4,7.4,0.465,1.155,0.46
LAL,Derek Fisher,PG,20.0,20.0,35.5,11.5,0.3,2.7,3.0,4.4,1.95,0.1,1.5,2.5,3.0,3.9,9.4,0.41200000000000003,1.3,3.2,0.397,2.5,3.1,0.81,2.6,6.2,0.419,1.225,0.48
PHX,Daniel Santiago,C,54.0,2.0,10.8,3.1,0.6,1.2,1.9,0.2,0.31,0.39,0.9,1.9,0.2,1.2,2.5,0.478,0.0,0.0,0.0,0.8,1.1,0.69,1.2,2.5,0.478,1.2690000000000001,0.48
PHX,Jake Tsakalidis,C,57.0,39.0,16.6,4.5,1.5,2.8,4.2,0.3,0.18,0.96,1.2,2.4,0.3,1.8,3.8,0.47,0.0,0.0,0.0,0.9,1.6,0.59,1.8,3.8,0.47,1.1909999999999998,0.47
PHX,Penny Hardaway,SF,4.0,4.0,28.0,9.8,1.3,3.3,4.5,3.8,1.5,0.25,0.8,1.5,5.0,3.8,9.0,0.41700000000000004,0.5,2.0,0.25,1.8,2.8,0.64,3.3,7.0,0.46399999999999997,1.083,0.44
PHX,Ruben Garces,F,10.0,0.0,6.2,1.6,1.2,1.0,2.2,0.4,0.2,0.1,0.5,1.4,0.8,0.7,1.5,0.467,0.0,0.0,0.0,0.2,0.8,0.25,0.7,1.5,0.467,1.067,0.47
PHX,Chris Dudley,C,53.0,33.0,11.6,1.4,1.2,2.2,3.5,0.3,0.26,0.55,0.5,2.1,0.7,0.5,1.4,0.397,0.0,0.0,0.0,0.3,0.7,0.39,0.5,1.4,0.397,0.986,0.4
PHX,Clifford Robinson,PF,82.0,82.0,33.5,16.4,1.3,2.8,4.1,2.9,1.06,1.0,2.3,3.1,1.3,6.1,14.5,0.42200000000000004,1.1,3.0,0.361,3.1,4.4,0.71,5.0,11.5,0.439,1.1340000000000001,0.46
PHX,Shawn Marion,SF,79.0,79.0,36.2,17.3,2.8,7.9,10.7,2.0,1.67,1.37,1.6,2.7,1.2,7.1,14.7,0.48,0.3,1.0,0.256,3.0,3.7,0.81,6.8,13.7,0.49700000000000005,1.18,0.49
PHX,Corie Blount,PF,30.0,6.0,12.9,1.8,1.2,1.7,2.8,0.3,0.43,0.17,0.6,2.5,0.4,0.8,1.6,0.489,0.0,0.0,0.0,0.3,0.5,0.53,0.8,1.6,0.489,1.149,0.49
PHX,Elliot Perry,G,43.0,6.0,10.7,3.2,0.2,0.8,1.0,1.7,0.44,0.02,0.7,0.7,2.3,1.4,3.0,0.465,0.0,0.1,0.25,0.4,0.5,0.73,1.4,2.9,0.47200000000000003,1.062,0.47
PHX,Jason Kidd,PG,77.0,76.0,39.8,16.9,1.2,5.2,6.4,9.8,2.16,0.3,3.7,2.2,2.6,5.9,14.2,0.41100000000000003,0.9,3.0,0.297,4.3,5.2,0.81,5.0,11.2,0.442,1.1840000000000002,0.44
PHX,Rodney Rogers,SF,82.0,3.0,26.6,12.2,1.1,3.2,4.4,2.2,1.18,0.57,1.9,3.3,1.1,4.6,10.7,0.43,0.7,2.3,0.29600000000000004,2.3,3.0,0.76,3.9,8.4,0.467,1.139,0.46
PHX,Paul McPherson,G,33.0,0.0,9.3,3.4,0.6,0.8,1.5,0.5,0.36,0.09,0.7,1.5,0.7,1.4,2.9,0.49,0.0,0.2,0.0,0.5,0.7,0.75,1.4,2.7,0.522,1.167,0.49
PHX,Vinny Del Negro,G,36.0,0.0,14.6,4.9,0.2,1.2,1.4,1.8,0.56,0.08,0.5,1.2,3.4,2.1,4.0,0.528,0.0,0.1,0.0,0.7,0.8,0.89,2.1,3.9,0.5429999999999999,1.229,0.53
PHX,Tony Delk,PG,82.0,11.0,27.9,12.3,0.9,2.3,3.2,2.0,0.91,0.21,1.2,2.1,1.6,4.7,11.3,0.415,0.7,2.0,0.321,2.3,2.9,0.79,4.0,9.3,0.436,1.089,0.44
PHX,Tom Gugliotta,PF,57.0,2.0,20.3,6.4,1.3,3.1,4.5,1.0,0.82,0.37,0.9,1.9,1.1,2.6,6.7,0.392,0.1,0.2,0.25,1.1,1.4,0.79,2.5,6.5,0.397,0.953,0.4
PHX,Mario Elie,G,68.0,67.0,22.1,4.4,0.6,1.7,2.3,1.9,0.85,0.18,0.9,1.6,2.2,1.5,3.6,0.423,0.5,1.5,0.36,0.8,1.0,0.8,1.0,2.1,0.466,1.215,0.5
SAC,Art Long,F,9.0,0.0,2.2,0.0,0.2,0.7,0.9,0.1,0.0,0.33,0.2,0.6,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0
SAC,Chris Webber,C,70.0,70.0,40.5,27.1,2.6,8.5,11.1,4.2,1.33,1.69,2.8,3.2,1.5,11.2,23.4,0.48100000000000004,0.0,0.4,0.071,4.6,6.6,0.7,11.2,23.0,0.488,1.161,0.48
SAC,Jabari Smith,C,9.0,0.0,7.3,2.9,0.1,0.8,0.9,0.7,0.44,0.0,0.3,0.8,2.0,1.2,2.4,0.5,0.0,0.0,0.0,0.4,0.7,0.67,1.2,2.4,0.5,1.182,0.5
SAC,Jon Barry,SG,62.0,2.0,16.3,5.1,0.3,1.3,1.5,2.1,0.45,0.1,0.9,1.1,2.5,1.7,4.1,0.40399999999999997,0.7,2.1,0.348,1.0,1.2,0.88,1.0,2.0,0.46299999999999997,1.239,0.49
SAC,Doug Christie,SG,81.0,81.0,36.3,12.3,1.2,3.2,4.4,3.6,2.26,0.56,1.9,2.8,1.9,3.8,9.7,0.395,1.2,3.1,0.376,3.5,3.9,0.9,2.6,6.6,0.40299999999999997,1.264,0.45
SAC,Jason Williams,PG,77.0,77.0,29.7,9.4,0.2,2.2,2.4,5.4,1.22,0.12,2.1,1.5,2.6,3.6,9.0,0.40700000000000003,1.3,4.0,0.315,0.8,1.0,0.79,2.3,5.0,0.483,1.043,0.48
SAC,Vlade Divac,C,81.0,81.0,29.9,12.0,2.6,5.8,8.3,2.9,1.07,1.15,2.4,3.0,1.2,4.5,9.3,0.48200000000000004,0.0,0.2,0.28600000000000003,3.0,4.3,0.69,4.5,9.1,0.486,1.29,0.48
SAC,Bobby Jackson,PG,79.0,7.0,20.9,7.2,0.9,2.2,3.1,2.0,1.1,0.09,1.3,1.8,1.6,2.9,6.7,0.439,0.5,1.3,0.375,0.8,1.1,0.74,2.4,5.4,0.455,1.0759999999999998,0.48
SAC,Darrick Martin,PG,31.0,0.0,5.7,3.3,0.1,0.5,0.5,0.5,0.23,0.0,0.3,0.9,1.4,0.9,2.5,0.382,0.5,0.9,0.519,1.0,1.1,0.89,0.4,1.6,0.306,1.355,0.47
SAC,Lawrence Funderburke,PF,59.0,2.0,11.8,4.9,1.3,2.1,3.3,0.3,0.15,0.22,0.5,0.7,0.5,2.0,4.1,0.496,0.0,0.0,0.0,0.8,1.3,0.62,2.0,4.1,0.496,1.19,0.5
SAC,Nick Anderson,F,21.0,0.0,8.0,1.8,0.1,1.0,1.2,0.6,0.48,0.19,0.3,0.6,1.9,0.7,2.7,0.24600000000000002,0.5,1.9,0.256,0.0,0.0,0.0,0.2,0.8,0.222,0.667,0.33
SAC,Peja Stojakovic,SF,75.0,75.0,38.7,20.4,1.2,4.5,5.8,2.2,1.21,0.17,1.9,1.9,1.1,7.5,15.9,0.47,1.9,4.8,0.4,3.6,4.2,0.86,5.6,11.1,0.501,1.286,0.53
SAC,Scot Pollard,C,77.0,8.0,21.5,6.5,2.2,3.8,6.0,0.6,0.62,1.26,0.9,2.7,0.7,2.4,5.1,0.46799999999999997,0.0,0.0,0.0,1.7,2.2,0.75,2.4,5.1,0.47100000000000003,1.261,0.47
SAC,Hedo Turkoglu,SF,74.0,7.0,16.8,5.3,0.7,2.2,2.8,0.9,0.7,0.32,0.7,1.9,1.3,1.9,4.5,0.41200000000000003,0.4,1.2,0.326,1.2,1.5,0.78,1.5,3.3,0.442,1.167,0.45
CHI,Metta World Peace,SF,76.0,74.0,31.1,11.9,0.8,3.1,3.9,3.0,2.0,0.59,2.1,3.3,1.4,4.3,10.7,0.401,0.6,1.9,0.29100000000000004,2.8,3.7,0.75,3.7,8.8,0.426,1.113,0.43
CHI,Bryce Drew,PG,48.0,41.0,27.2,6.3,0.3,1.2,1.4,3.9,0.67,0.06,1.4,2.1,2.7,2.6,6.8,0.379,0.8,2.2,0.381,0.3,0.4,0.74,1.8,4.6,0.37799999999999995,0.924,0.44
CHI,Dragan Tarlac,C,43.0,12.0,13.9,2.4,0.9,2.0,2.8,0.7,0.16,0.44,0.9,2.2,0.8,0.9,2.3,0.39399999999999996,0.0,0.0,0.0,0.6,0.8,0.76,0.9,2.3,0.39399999999999996,1.04,0.39
CHI,Corey Benjamin,G,65.0,5.0,13.2,4.7,0.6,1.0,1.5,1.1,0.43,0.25,1.0,2.0,1.1,1.8,4.6,0.381,0.3,1.2,0.259,0.9,1.3,0.67,1.5,3.4,0.425,1.0170000000000001,0.42
CHI,Jake Voskuhl,C,16.0,2.0,8.9,1.9,0.8,1.4,2.1,0.3,0.31,0.38,0.8,2.4,0.4,0.7,1.6,0.44,0.0,0.0,0.0,0.5,0.9,0.57,0.7,1.6,0.44,1.2,0.44
CHI,Michael Ruffin,PF,45.0,16.0,19.5,2.6,2.2,3.6,5.8,0.9,0.67,0.84,1.0,2.9,0.8,0.9,2.0,0.444,0.0,0.0,0.0,0.9,1.7,0.51,0.9,2.0,0.444,1.3219999999999998,0.44
CHI,Khalid El-Amin,G,50.0,14.0,18.7,6.3,0.4,1.2,1.6,2.9,0.96,0.04,1.1,2.0,2.7,2.3,6.2,0.37,0.6,1.7,0.33299999999999996,1.1,1.4,0.78,1.7,4.5,0.38299999999999995,1.01,0.41
CHI,Ron Mercer,SG,61.0,61.0,41.6,19.7,1.2,2.7,3.9,3.3,1.28,0.44,2.1,2.4,1.6,8.2,18.4,0.446,0.2,0.8,0.304,3.1,3.7,0.82,8.0,17.6,0.452,1.072,0.45
CHI,Marcus Fizer,F,72.0,13.0,21.9,9.5,1.1,3.3,4.3,1.1,0.42,0.26,1.7,2.4,0.6,3.9,9.0,0.43,0.1,0.5,0.256,1.6,2.2,0.73,3.8,8.5,0.442,1.057,0.44
CHI,Steve Goodrich,F,12.0,0.0,11.1,1.6,0.6,1.2,1.8,0.5,0.17,0.08,0.7,1.2,0.8,0.6,1.5,0.389,0.1,0.3,0.33299999999999996,0.3,0.6,0.57,0.5,1.2,0.4,1.056,0.42
CHI,Dalibor Bagaric,C,35.0,0.0,7.4,1.3,0.6,1.0,1.6,0.3,0.26,0.46,0.6,1.3,0.5,0.5,1.9,0.262,0.0,0.0,0.0,0.4,0.8,0.46,0.5,1.9,0.266,0.723,0.26
CHI,Elton Brand,PF,74.0,74.0,39.3,20.1,3.9,6.2,10.1,3.2,0.96,1.59,3.0,3.3,1.1,7.8,16.4,0.47600000000000003,0.0,0.0,0.0,4.5,6.4,0.71,7.8,16.4,0.47700000000000004,1.226,0.48
CHI,Fred Hoiberg,SG,74.0,37.0,30.4,9.1,0.3,3.9,4.2,3.6,1.32,0.16,1.0,2.1,3.6,2.9,6.7,0.43799999999999994,1.4,3.4,0.41200000000000003,1.8,2.1,0.87,1.5,3.3,0.465,1.36,0.54
CHI,A.J. Guyton,G,33.0,8.0,19.1,6.0,0.3,0.8,1.1,1.9,0.27,0.15,0.7,1.1,2.7,2.4,5.8,0.406,0.8,2.1,0.391,0.5,0.5,0.83,1.6,3.7,0.415,1.031,0.48
CHI,Brad Miller,C,57.0,45.0,25.2,8.9,2.5,4.8,7.4,1.9,0.58,0.67,1.3,3.1,1.5,2.9,6.8,0.435,0.0,0.1,0.2,2.9,4.0,0.74,2.9,6.7,0.43799999999999994,1.308,0.44
CHI,Jamal Crawford,SG,61.0,8.0,17.2,4.6,0.1,1.3,1.5,2.3,0.7,0.23,1.4,1.1,1.7,1.8,5.0,0.35200000000000004,0.7,1.9,0.35,0.4,0.6,0.79,1.1,3.1,0.353,0.9279999999999999,0.42
CLE,Wesley Person,SF,44.0,22.0,21.8,7.1,0.3,2.7,3.0,1.5,0.61,0.25,0.9,1.4,1.6,2.9,6.6,0.43799999999999994,0.8,1.9,0.405,0.5,0.7,0.8,2.1,4.7,0.452,1.075,0.5
CLE,Trajan Langdon,SG,65.0,5.0,17.2,6.0,0.2,1.2,1.4,1.2,0.58,0.14,0.8,1.8,1.6,2.1,4.8,0.431,0.8,1.9,0.41100000000000003,1.0,1.2,0.89,1.3,2.9,0.444,1.2429999999999999,0.51
CLE,Clarence Weatherspoon,PF,82.0,82.0,33.8,11.3,2.7,7.0,9.7,1.3,1.04,1.28,1.4,2.1,0.9,4.2,8.4,0.501,0.0,0.0,0.0,2.8,3.5,0.79,4.2,8.4,0.501,1.335,0.5
CLE,Michael Hawkins,G,10.0,0.0,7.6,0.8,0.2,0.3,0.5,1.3,0.2,0.0,0.6,1.3,2.2,0.3,0.9,0.33299999999999996,0.2,0.4,0.5,0.0,0.0,0.0,0.1,0.5,0.2,0.889,0.44
CLE,Matt Harpring,SF,56.0,55.0,28.8,11.1,1.6,2.7,4.3,1.8,0.75,0.3,1.6,2.9,1.1,4.3,9.4,0.45399999999999996,0.2,0.9,0.25,2.4,2.9,0.81,4.1,8.5,0.47700000000000004,1.189,0.47
CLE,Anthony Johnson,PG,28.0,0.0,8.3,2.4,0.3,0.5,0.8,1.6,0.21,0.04,0.5,0.8,3.1,1.0,2.9,0.33299999999999996,0.0,0.1,0.5,0.4,0.6,0.69,1.0,2.8,0.32899999999999996,0.815,0.34
CLE,Jim Jackson,SF,39.0,26.0,29.2,10.3,0.9,2.8,3.7,2.9,0.87,0.15,2.1,2.5,1.4,4.2,10.6,0.39,0.3,1.1,0.23800000000000002,1.7,2.2,0.79,3.9,9.5,0.408,0.9640000000000001,0.4
CLE,Brevin Knight,PG,6.0,0.0,15.5,1.5,0.2,1.0,1.2,4.2,1.0,0.17,1.2,2.8,3.6,0.3,2.5,0.133,0.0,0.0,0.0,0.8,1.0,0.83,0.3,2.5,0.133,0.6,0.13
CLE,J.R. Reid,F,6.0,0.0,6.5,1.7,0.8,0.5,1.3,0.2,0.33,0.17,0.2,0.7,1.0,0.3,0.8,0.4,0.0,0.0,0.0,1.0,1.3,0.75,0.3,0.8,0.4,2.0,0.4
CLE,Chucky Brown,F,20.0,2.0,13.3,3.9,0.3,1.6,1.8,0.3,0.3,0.3,0.3,1.4,1.0,1.6,3.8,0.413,0.0,0.1,0.0,0.8,1.2,0.67,1.6,3.7,0.419,1.04,0.41
CLE,Chris Gatling,C,74.0,6.0,22.6,11.4,1.3,3.9,5.3,0.8,0.7,0.36,1.6,2.5,0.5,4.4,9.9,0.449,0.4,1.2,0.304,2.1,3.1,0.68,4.0,8.7,0.47,1.149,0.47
CLE,Chris Mihm,C,59.0,43.0,19.8,7.6,1.8,2.9,4.7,0.3,0.34,0.9,1.4,2.6,0.2,2.9,6.6,0.442,0.0,0.0,0.0,1.7,2.1,0.79,2.9,6.6,0.444,1.141,0.44
CLE,Lamond Murray,SF,78.0,46.0,28.5,12.8,1.3,3.0,4.4,1.6,1.06,0.35,1.8,2.2,0.9,5.0,11.9,0.423,0.8,2.1,0.37,2.0,2.7,0.73,4.2,9.8,0.434,1.079,0.46
CLE,Andre Miller,PG,82.0,82.0,34.7,15.8,1.1,3.2,4.4,8.0,1.45,0.34,3.2,2.8,2.5,5.5,12.2,0.452,0.2,0.8,0.266,4.6,5.5,0.83,5.3,11.4,0.465,1.297,0.46
CLE,Zydrunas Ilgauskas,C,24.0,24.0,25.7,11.7,2.7,4.0,6.7,0.8,0.63,1.54,2.5,3.3,0.3,4.8,9.8,0.48700000000000004,0.0,0.1,0.0,2.2,3.3,0.68,4.8,9.7,0.491,1.2009999999999998,0.49
CLE,Cedric E. Henderson,F,55.0,10.0,17.5,4.3,0.3,1.3,1.6,1.4,0.53,0.42,1.1,1.8,1.3,1.9,4.8,0.389,0.0,0.1,0.125,0.5,0.8,0.65,1.9,4.7,0.39799999999999996,0.897,0.39
CLE,Bimbo Coles,PG,47.0,0.0,17.1,4.9,0.2,0.8,1.0,2.9,0.57,0.13,1.3,1.9,2.3,1.9,5.1,0.381,0.0,0.3,0.125,1.0,1.2,0.86,1.9,4.8,0.39899999999999997,0.971,0.38
CLE,Etdrick Bohannon,F,6.0,0.0,3.2,1.3,0.5,0.7,1.2,0.0,0.0,0.33,0.2,0.7,0.0,0.3,0.7,0.5,0.0,0.0,0.0,0.7,0.7,1.0,0.3,0.7,0.5,2.0,0.5
CLE,Larry Robinson,G,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,Robert Traylor,PF,70.0,7.0,17.3,5.7,1.8,2.5,4.3,0.9,0.7,1.09,1.4,2.9,0.6,2.3,4.6,0.49700000000000005,0.0,0.0,0.0,1.1,2.0,0.57,2.3,4.6,0.5,1.2409999999999999,0.5
DET,Michael Curry,SF,68.0,58.0,21.8,5.2,0.3,1.5,1.8,1.9,0.4,0.04,0.9,2.5,2.2,2.1,4.7,0.455,0.1,0.1,0.444,0.9,1.1,0.85,2.0,4.6,0.455,1.1159999999999999,0.46
DET,Brian Cardinal,PF,15.0,0.0,8.4,2.1,0.5,1.0,1.5,0.2,0.47,0.13,0.6,1.8,0.3,0.7,2.1,0.32299999999999995,0.0,0.3,0.0,0.7,1.2,0.61,0.7,1.8,0.385,1.0,0.32
DET,Billy Owens,F,45.0,14.0,17.6,4.4,1.9,2.7,4.6,1.2,0.71,0.27,0.9,2.1,1.4,2.0,5.1,0.38299999999999995,0.1,0.4,0.15,0.4,0.9,0.48,1.9,4.7,0.405,0.861,0.39
DET,Corliss Williamson,PF,27.0,9.0,29.6,15.2,2.0,4.3,6.2,1.0,1.3,0.3,1.7,3.2,0.6,6.4,11.9,0.534,0.0,0.0,0.0,2.5,4.0,0.63,6.4,11.9,0.534,1.276,0.53
DET,Jerry Stackhouse,SF,80.0,80.0,40.2,29.8,1.2,2.7,3.9,5.1,1.21,0.68,4.1,2.0,1.3,9.7,24.1,0.402,2.1,5.9,0.35100000000000003,8.3,10.1,0.82,7.6,18.2,0.418,1.235,0.44
DET,Chucky Atkins,PG,81.0,75.0,29.2,12.0,0.3,1.8,2.1,4.1,0.83,0.06,1.8,2.3,2.2,4.7,11.8,0.39899999999999997,1.5,4.2,0.35700000000000004,1.1,1.6,0.69,3.2,7.6,0.423,1.02,0.46
DET,Jerome Williams,PF,33.0,2.0,24.4,7.3,3.0,5.5,8.4,1.0,1.18,0.3,1.4,2.5,0.7,2.7,6.1,0.43799999999999994,0.0,0.1,0.0,2.0,2.7,0.72,2.7,6.0,0.442,1.199,0.44
