TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
NY,Wilson Chandler,SF,82,70,33.4,14.4,1.1,4.3,5.4,2.1,0.87,0.91,1.7,3.0,1.2,12.9,5.5,12.9,0.43200000000000005,1.3,3.8,0.32799999999999996,2.1,2.6,0.8,4.2,9.1,0.47600000000000003,1.123,0.48
NY,Tim Thomas,PF,36,1,21.5,9.6,0.6,2.6,3.1,1.3,0.61,0.28,1.3,2.5,1.0,13.4,3.3,7.2,0.461,1.5,3.5,0.42100000000000004,1.5,1.9,0.81,1.8,3.7,0.5,1.337,0.56
NY,Joe Crawford,SG,2,0,11.5,4.5,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,0.0,10.8,1.5,5.0,0.3,0.5,2.0,0.25,1.0,1.0,1.0,1.0,3.0,0.33299999999999996,0.9,0.35
NY,Courtney Sims,C,1,0,11.0,6.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,19.9,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.5,1.0,0.5
NY,Quentin Richardson,SF,72,51,26.3,10.2,1.0,3.4,4.4,1.6,0.65,0.1,1.0,1.8,1.6,11.6,3.6,9.3,0.39299999999999996,1.7,4.6,0.365,1.2,1.6,0.76,1.9,4.7,0.42,1.099,0.48
NY,Anthony Roberson,SG,23,0,11.0,4.7,0.2,0.5,0.7,0.8,0.43,0.04,0.3,0.8,2.7,11.8,1.7,4.5,0.379,1.0,3.1,0.33799999999999997,0.2,0.2,1.0,0.7,1.4,0.469,1.0390000000000001,0.5
NY,Demetris Nichols,SF,2,0,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,15.7,1.0,2.5,0.4,0.0,0.5,0.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.4
NY,Al Harrington,PF,68,51,35.0,20.7,1.3,5.0,6.3,1.4,1.19,0.32,2.3,3.1,0.6,16.5,7.5,16.8,0.446,2.4,6.5,0.36200000000000004,3.4,4.2,0.8,5.1,10.3,0.499,1.232,0.52
NY,Cheikh Samb,C,2,0,4.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0
NY,Eddy Curry,C,3,0,4.0,1.7,0.0,1.3,1.3,0.0,0.0,0.0,0.7,1.7,0.0,2.8,0.7,0.7,1.0,0.0,0.0,0.0,0.3,1.0,0.33,0.7,0.7,1.0,2.5,1.0
NY,Jamal Crawford,SG,11,11,35.6,19.6,0.2,1.4,1.5,4.4,0.82,0.0,2.4,1.2,1.8,15.8,6.6,15.4,0.43200000000000005,3.2,7.0,0.455,3.2,4.2,0.76,3.4,8.4,0.413,1.278,0.54
PHI,Thaddeus Young,SF,75,71,34.4,15.3,1.9,3.2,5.0,1.1,1.33,0.31,1.6,2.2,0.7,15.4,6.3,12.8,0.495,0.7,2.2,0.341,1.9,2.5,0.74,5.6,10.6,0.526,1.193,0.52
PHI,Theo Ratliff,C,46,0,12.6,1.9,1.0,1.8,2.8,0.2,0.37,1.02,0.3,1.7,0.6,11.2,0.7,1.4,0.531,0.0,0.0,0.0,0.5,0.8,0.6,0.7,1.4,0.531,1.391,0.53
PHI,Reggie Evans,PF,79,7,14.4,3.3,1.7,2.9,4.6,0.3,0.52,0.1,0.9,2.0,0.4,10.4,1.0,2.3,0.444,0.0,0.0,0.0,1.3,2.2,0.59,1.0,2.3,0.446,1.472,0.44
PHI,Samuel Dalembert,C,82,82,24.8,6.4,2.6,5.9,8.5,0.2,0.4,1.78,1.4,3.0,0.2,13.2,2.6,5.3,0.498,0.0,0.0,0.0,1.1,1.5,0.73,2.6,5.3,0.5,1.205,0.5
PHI,Andre Iguodala,SG,82,82,39.9,18.8,1.1,4.6,5.7,5.3,1.6,0.44,2.7,1.9,2.0,18.5,6.6,14.0,0.473,1.0,3.2,0.307,4.6,6.4,0.72,5.6,10.8,0.521,1.344,0.51
PHI,Kareem Rush,SG,25,1,8.0,2.2,0.0,0.6,0.6,0.6,0.2,0.04,0.4,0.4,1.5,6.3,0.8,2.3,0.345,0.4,1.3,0.303,0.2,0.2,1.0,0.4,1.0,0.4,0.9309999999999999,0.43
PHI,Marreese Speights,PF,79,2,16.0,7.7,1.6,2.2,3.7,0.4,0.34,0.71,0.6,2.3,0.7,18.0,3.2,6.4,0.502,0.0,0.1,0.25,1.3,1.7,0.77,3.2,6.3,0.506,1.2109999999999999,0.5
PHI,Donyell Marshall,PF,25,0,7.6,3.8,0.2,1.4,1.6,0.6,0.16,0.2,0.2,1.0,2.5,19.0,1.3,2.9,0.452,1.0,2.2,0.455,0.1,0.2,0.5,0.3,0.7,0.444,1.288,0.62
PHI,Elton Brand,PF,29,23,31.7,13.8,2.7,6.1,8.8,1.3,0.59,1.55,2.3,2.7,0.5,14.7,5.6,12.6,0.447,0.0,0.0,0.0,2.5,3.7,0.68,5.6,12.6,0.447,1.093,0.45
PHI,Louis Williams,SG,81,0,23.7,12.8,0.4,1.6,2.0,3.0,1.05,0.17,1.9,1.6,1.6,16.4,4.1,10.4,0.39799999999999996,0.8,2.7,0.28600000000000003,3.8,4.8,0.79,3.3,7.7,0.43799999999999994,1.2309999999999999,0.44
PHI,Royal Ivey,PG,71,0,12.1,3.0,0.3,0.8,1.1,0.6,0.51,0.1,0.3,1.1,1.9,7.7,1.0,2.9,0.332,0.5,1.6,0.342,0.5,0.6,0.79,0.5,1.3,0.319,1.014,0.43
PHI,Andre Miller,PG,82,82,36.3,16.3,1.5,3.0,4.5,6.5,1.33,0.17,2.4,2.4,2.7,18.7,6.0,12.7,0.473,0.2,0.6,0.28300000000000003,4.1,5.0,0.83,5.8,12.1,0.483,1.284,0.48
PHI,Willie Green,SG,81,60,22.6,8.5,0.4,1.2,1.6,2.0,0.65,0.16,0.8,1.9,2.5,11.2,3.5,8.1,0.435,0.6,2.0,0.317,0.8,1.0,0.73,2.9,6.1,0.473,1.041,0.47
TOR,Joey Graham,SF,78,10,19.8,7.7,1.2,2.5,3.7,0.6,0.45,0.15,0.9,2.4,0.6,12.0,3.0,6.2,0.48100000000000004,0.0,0.2,0.188,1.7,2.1,0.83,3.0,6.0,0.491,1.244,0.48
TOR,Kris Humphries,PF,29,0,9.1,3.9,0.8,1.6,2.4,0.3,0.28,0.21,0.3,1.1,1.3,16.4,1.3,3.1,0.42200000000000004,0.0,0.0,0.0,1.3,1.7,0.79,1.3,3.1,0.42200000000000004,1.2670000000000001,0.42
TOR,Shawn Marion,SF,27,27,35.3,14.3,2.7,5.6,8.3,2.3,1.15,0.78,1.8,1.5,1.3,16.5,6.2,12.7,0.488,0.1,0.5,0.154,1.9,2.3,0.81,6.1,12.2,0.502,1.129,0.49
TOR,Hassan Adams,SF,12,0,4.3,0.9,0.1,0.5,0.6,0.1,0.08,0.08,0.3,0.3,0.3,0.4,0.3,1.1,0.308,0.0,0.0,0.0,0.3,0.5,0.5,0.3,1.1,0.308,0.846,0.31
TOR,Jake Voskuhl,C,38,1,6.3,0.9,0.6,1.0,1.6,0.2,0.08,0.11,0.4,1.6,0.5,0.4,0.3,1.2,0.267,0.0,0.0,0.0,0.3,0.4,0.79,0.3,1.2,0.267,0.778,0.27
TOR,Jose Calderon,PG,68,68,34.3,12.8,0.2,2.6,2.9,8.9,1.09,0.1,2.1,1.7,4.2,18.8,4.7,9.5,0.49700000000000005,1.2,3.0,0.406,2.2,2.3,0.98,3.5,6.5,0.5379999999999999,1.3559999999999999,0.56
TOR,Nathan Jawai,C,6,0,3.2,0.3,0.2,0.2,0.3,0.0,0.0,0.0,0.3,0.5,0.0,-7.6,0.2,0.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.25,0.5,0.25
TOR,Jason Kapono,SG,80,12,22.9,8.2,0.3,1.7,2.0,1.3,0.28,0.04,0.9,1.8,1.5,9.0,3.3,7.6,0.43200000000000005,1.2,2.9,0.428,0.4,0.5,0.81,2.1,4.7,0.435,1.083,0.51
TOR,Anthony Parker,SG,80,71,33.0,10.7,0.6,3.4,4.0,3.4,1.25,0.19,1.4,1.8,2.4,12.2,4.0,9.4,0.426,1.2,3.0,0.39,1.5,1.8,0.83,2.8,6.4,0.442,1.137,0.49
TOR,Marcus Banks,PG,6,0,6.7,2.3,0.2,0.3,0.5,1.0,0.17,0.0,0.5,0.8,2.0,4.1,1.0,3.0,0.33299999999999996,0.2,0.8,0.2,0.2,0.5,0.33,0.8,2.2,0.385,0.778,0.36
TOR,Quincy Douby,SG,7,0,10.4,4.4,0.4,0.6,1.0,1.7,0.43,0.0,1.0,0.6,1.7,17.0,1.7,3.1,0.545,0.6,1.3,0.444,0.4,0.6,0.75,1.1,1.8,0.615,1.409,0.64
TOR,Jermaine O'Neal,C,41,34,29.7,13.5,1.7,5.3,7.0,1.6,0.44,2.0,2.2,3.2,0.7,15.5,5.4,11.3,0.473,0.0,0.0,0.0,2.8,3.5,0.81,5.4,11.3,0.474,1.194,0.47
TOR,Jamario Moon,SF,54,39,25.5,7.3,0.9,3.7,4.6,1.3,1.2,0.81,0.6,1.6,2.3,14.2,2.8,5.9,0.473,0.7,2.0,0.345,1.0,1.2,0.85,2.1,3.9,0.541,1.24,0.53
TOR,Patrick O'Bryant,C,13,3,11.3,4.7,0.5,2.0,2.5,0.2,0.23,0.85,0.4,2.5,0.6,13.6,2.2,4.1,0.547,0.0,0.2,0.0,0.2,0.6,0.38,2.2,3.9,0.569,1.151,0.55
TOR,Pops Mensah-Bonsu,PF,19,0,13.8,5.1,2.6,2.8,5.4,0.3,0.42,0.21,0.9,1.9,0.4,12.9,1.8,5.1,0.354,0.0,0.1,0.0,1.5,2.2,0.68,1.8,5.0,0.36200000000000004,1.0,0.35
TOR,Chris Bosh,C,77,77,38.0,22.7,2.8,7.2,10.0,2.5,0.87,1.0,2.3,2.5,1.1,22.2,8.0,16.4,0.48700000000000004,0.2,0.6,0.245,6.5,8.0,0.82,7.8,15.8,0.49700000000000005,1.382,0.49
TOR,Roko-Leni Ukic,PG,72,0,12.4,4.2,0.4,0.7,1.0,2.1,0.42,0.03,0.8,1.1,2.6,9.8,1.7,4.5,0.38,0.2,0.9,0.177,0.6,0.8,0.73,1.5,3.6,0.42700000000000005,0.929,0.4
TOR,Andrea Bargnani,C,78,59,31.4,15.4,0.9,4.4,5.3,1.2,0.44,1.24,1.7,3.1,0.7,14.7,5.5,12.3,0.45,1.5,3.7,0.409,2.8,3.4,0.83,4.0,8.6,0.46799999999999997,1.255,0.51
TOR,Will Solomon,PG,39,9,13.9,4.9,0.2,0.9,1.1,3.2,0.51,0.1,1.3,1.5,2.5,12.5,2.0,4.6,0.436,0.4,1.5,0.263,0.5,0.6,0.83,1.6,3.1,0.516,1.0659999999999998,0.48
GS,DeMarcus Nelson,SG,13,5,13.2,4.1,0.5,1.4,1.8,1.0,0.69,0.15,1.2,1.8,0.9,6.6,1.8,4.2,0.444,0.0,0.2,0.0,0.4,1.1,0.36,1.8,4.0,0.47100000000000003,0.981,0.44
GS,Marco Belinelli,SG,42,23,21.0,8.9,0.2,1.5,1.7,2.1,0.86,0.02,1.4,1.7,1.5,11.9,3.3,7.5,0.442,1.2,3.1,0.397,1.0,1.2,0.77,2.1,4.4,0.473,1.1740000000000002,0.52
GS,Rob Kurz,SF,40,5,11.1,3.9,0.8,1.2,2.0,0.5,0.35,0.48,0.4,2.0,1.3,11.8,1.3,3.3,0.389,0.4,1.0,0.395,1.0,1.3,0.8,0.9,2.3,0.387,1.198,0.45
GS,Kelenna Azubuike,SF,74,50,32.1,14.4,1.5,3.5,5.0,1.6,0.77,0.68,1.3,2.5,1.2,14.7,5.3,11.4,0.46399999999999997,1.3,2.8,0.44799999999999995,2.5,3.1,0.81,4.0,8.6,0.469,1.258,0.52
GS,Anthony Morrow,SG,67,16,22.6,10.1,1.2,1.8,3.0,1.2,0.54,0.18,0.8,1.9,1.5,14.7,3.8,8.0,0.478,1.3,2.7,0.467,1.2,1.4,0.87,2.5,5.3,0.483,1.266,0.56
GS,C.J. Watson,PG,77,17,24.5,9.5,0.5,2.0,2.5,2.7,1.25,0.05,1.2,1.8,2.2,14.3,3.3,7.3,0.457,0.6,1.6,0.4,2.2,2.5,0.87,2.7,5.7,0.473,1.2990000000000002,0.5
GS,Monta Ellis,SG,25,25,35.7,19.0,0.6,3.8,4.3,3.7,1.56,0.32,2.7,2.7,1.4,14.6,7.8,17.2,0.451,0.3,1.0,0.308,3.1,3.8,0.83,7.5,16.2,0.46,1.102,0.46
GS,Stephen Jackson,SF,59,59,39.6,20.7,1.2,3.9,5.1,6.5,1.49,0.53,3.9,2.6,1.7,16.2,7.0,16.9,0.414,1.7,5.2,0.33799999999999997,5.0,6.0,0.83,5.3,11.7,0.44799999999999995,1.227,0.47
GS,Jermareo Davidson,PF,14,0,7.9,3.0,0.7,1.7,2.4,0.1,0.14,0.21,0.4,0.9,0.2,12.4,1.2,2.5,0.486,0.0,0.0,0.0,0.6,1.2,0.47,1.2,2.5,0.486,1.2,0.49
GS,Brandan Wright,PF,39,23,17.6,8.3,1.6,2.4,4.0,0.5,0.56,0.95,0.6,1.9,0.9,18.8,3.3,6.3,0.528,0.0,0.1,0.0,1.6,2.2,0.74,3.3,6.2,0.537,1.3130000000000002,0.53
GS,Anthony Randolph,SF,63,21,17.9,7.9,2.0,3.7,5.8,0.8,0.67,1.17,1.3,2.2,0.6,16.9,3.2,6.8,0.462,0.0,0.1,0.0,1.6,2.2,0.72,3.2,6.7,0.466,1.158,0.46
GS,Marcus Williams,PG,9,0,6.0,1.3,0.0,0.4,0.4,1.4,0.11,0.11,0.4,0.7,3.3,3.7,0.4,1.9,0.235,0.2,0.7,0.33299999999999996,0.2,0.7,0.33,0.2,1.2,0.182,0.706,0.29
GS,Corey Maggette,SF,51,19,31.1,18.6,1.0,4.6,5.5,1.8,0.86,0.16,2.4,3.8,0.8,16.9,5.7,12.4,0.461,0.5,1.9,0.253,6.7,8.1,0.82,5.2,10.5,0.49700000000000005,1.4980000000000002,0.48
GS,Andris Biedrins,C,62,58,30.0,11.9,3.6,7.6,11.2,2.0,1.02,1.55,1.8,3.8,1.1,19.2,5.0,8.6,0.578,0.0,0.0,0.0,1.9,3.5,0.55,5.0,8.6,0.579,1.379,0.58
GS,Ronny Turiaf,C,79,25,21.5,5.9,1.1,3.4,4.6,2.1,0.43,2.13,0.9,3.1,2.4,14.6,2.4,4.6,0.508,0.0,0.0,0.0,1.2,1.6,0.79,2.4,4.6,0.512,1.284,0.51
GS,Jamal Crawford,SG,54,54,38.6,19.7,0.4,2.9,3.3,4.4,0.89,0.24,2.3,1.5,2.0,15.0,6.4,15.8,0.406,2.0,5.9,0.33799999999999997,4.9,5.5,0.89,4.4,9.9,0.446,1.247,0.47
GS,Al Harrington,PF,5,5,33.2,12.4,2.0,3.6,5.6,2.0,1.4,0.0,1.4,2.8,1.4,8.9,4.6,14.0,0.32899999999999996,2.2,5.6,0.39299999999999996,1.0,2.0,0.5,2.4,8.4,0.28600000000000003,0.8859999999999999,0.41
LAC,Baron Davis,PG,65,59,34.6,14.9,0.7,3.0,3.7,7.7,1.66,0.54,3.0,3.0,2.6,14.5,5.5,14.8,0.37,1.5,5.0,0.302,2.4,3.2,0.76,4.0,9.8,0.406,1.0090000000000001,0.42
LAC,Tim Thomas,PF,10,5,22.0,9.5,1.4,3.2,4.6,1.0,0.3,0.1,1.4,2.6,0.7,9.2,3.4,9.0,0.37799999999999995,0.6,2.0,0.3,2.1,3.4,0.62,2.8,7.0,0.4,1.056,0.41
LAC,Steve Novak,SF,71,3,16.4,6.9,0.3,1.5,1.8,0.6,0.28,0.07,0.3,1.0,1.7,13.5,2.5,5.6,0.444,1.7,4.0,0.41600000000000004,0.3,0.3,0.91,0.8,1.6,0.518,1.242,0.59
LAC,Chris Kaman,C,31,23,29.7,12.0,2.4,5.5,8.0,1.5,0.55,1.45,2.7,3.0,0.5,14.5,5.2,9.8,0.528,0.0,0.0,0.0,1.6,2.4,0.68,5.2,9.8,0.528,1.2229999999999999,0.53
LAC,Mike Taylor,PG,51,5,15.1,5.7,0.4,1.3,1.7,2.1,0.71,0.0,1.4,1.6,1.5,10.1,2.2,5.2,0.41200000000000003,0.3,0.8,0.325,1.1,1.6,0.69,1.9,4.4,0.42700000000000005,1.082,0.44
