TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
NO,Jamaal Magloire,C,82.0,8.0,18.9,8.5,1.9,3.8,5.6,0.4,0.33,1.05,1.4,2.5,0.3,2.8,5.0,0.551,0.0,0.0,0.0,3.0,4.1,0.73,2.8,5.0,0.552,1.6880000000000002,0.55
NO,Matt Bullard,F,31.0,0.0,11.3,3.4,0.3,1.2,1.5,0.5,0.06,0.06,0.4,0.9,1.3,1.3,3.7,0.33899999999999997,0.5,1.8,0.281,0.4,0.4,0.92,0.8,1.9,0.397,0.9129999999999999,0.41
NO,Elden Campbell,C,77.0,74.0,28.0,13.9,1.7,5.2,6.9,1.3,0.78,1.78,1.8,3.4,0.7,5.0,10.3,0.484,0.0,0.0,0.0,4.0,5.0,0.8,5.0,10.3,0.485,1.3530000000000002,0.48
NO,Lee Nailon,SF,79.0,41.0,24.2,10.8,1.3,2.4,3.7,1.2,0.75,0.22,1.2,2.2,1.0,4.7,9.7,0.483,0.0,0.0,0.5,1.4,1.9,0.75,4.7,9.7,0.483,1.114,0.48
NO,Jamal Mashburn,SF,40.0,40.0,40.0,21.5,0.8,5.3,6.1,4.3,1.13,0.15,2.8,2.0,1.6,7.6,18.6,0.40700000000000003,1.0,2.8,0.366,5.3,6.0,0.88,6.6,15.8,0.415,1.153,0.43
NO,Stacey Augmon,SF,77.0,3.0,17.1,4.6,0.8,2.2,2.9,1.3,0.73,0.16,0.7,1.5,1.9,1.8,4.3,0.42700000000000005,0.0,0.0,0.0,1.0,1.3,0.76,1.8,4.3,0.431,1.088,0.43
NO,Robert Traylor,PF,61.0,1.0,11.1,3.7,1.1,2.0,3.1,0.6,0.39,0.61,0.7,2.1,0.8,1.4,3.3,0.426,0.0,0.0,1.0,0.9,1.4,0.63,1.4,3.3,0.424,1.1179999999999999,0.43
SA,Bruce Bowen,SF,59.0,59.0,28.8,7.0,0.7,2.0,2.7,1.5,1.05,0.42,1.1,2.0,1.3,2.6,6.7,0.389,0.9,2.5,0.37799999999999995,0.8,1.6,0.48,1.7,4.2,0.396,1.035,0.46
SA,Malik Rose,PF,82.0,1.0,21.0,9.4,2.1,3.9,6.0,0.7,0.85,0.51,1.7,2.5,0.4,3.6,7.7,0.46299999999999997,0.0,0.1,0.083,2.3,3.1,0.72,3.6,7.6,0.47,1.22,0.46
SA,Antonio Daniels,PG,82.0,13.0,26.5,9.2,0.3,1.9,2.1,2.8,0.59,0.15,0.9,1.3,3.3,3.3,7.5,0.44,0.7,2.4,0.29100000000000004,1.9,2.6,0.75,2.6,5.1,0.51,1.23,0.49
SA,Jason Hart,PG,10.0,0.0,9.2,2.6,0.4,0.9,1.3,1.2,0.7,0.1,0.8,1.6,1.5,1.0,1.9,0.526,0.0,0.2,0.0,0.6,0.6,1.0,1.0,1.7,0.588,1.368,0.53
SA,Danny Ferry,F,50.0,2.0,16.0,4.6,0.3,1.5,1.8,1.0,0.32,0.18,0.4,1.4,2.2,1.5,3.5,0.429,0.9,2.0,0.434,0.7,0.7,0.94,0.6,1.5,0.423,1.294,0.55
SA,Tim Duncan,PF,82.0,82.0,40.6,25.5,3.3,9.4,12.7,3.7,0.74,2.48,3.2,2.6,1.2,9.3,18.3,0.508,0.0,0.1,0.1,6.8,8.5,0.8,9.3,18.2,0.511,1.389,0.51
SA,Mark Bryant,F,30.0,3.0,6.9,1.9,0.8,0.6,1.5,0.3,0.23,0.07,0.2,1.3,1.7,0.8,1.8,0.455,0.0,0.0,0.0,0.2,0.3,0.75,0.8,1.8,0.455,1.018,0.45
SA,Stephen Jackson,SF,23.0,1.0,9.9,3.9,0.1,1.0,1.1,0.5,0.65,0.13,1.0,1.3,0.5,1.5,4.0,0.374,0.4,1.6,0.25,0.5,0.7,0.71,1.1,2.4,0.455,0.978,0.42
SA,Tony Parker,PG,77.0,72.0,29.4,9.2,0.4,2.1,2.6,4.3,1.16,0.09,2.0,2.2,2.2,3.5,8.3,0.419,0.8,2.5,0.32299999999999995,1.4,2.1,0.68,2.7,5.8,0.46,1.103,0.47
SA,Amal McCaskill,C,27.0,0.0,5.7,1.9,0.6,0.7,1.3,0.1,0.22,0.37,0.5,0.9,0.3,0.7,1.8,0.408,0.0,0.0,0.0,0.4,1.0,0.46,0.7,1.8,0.408,1.061,0.41
SA,Terry Porter,G,72.0,0.0,18.0,5.5,0.2,2.1,2.3,2.8,0.63,0.22,1.2,1.2,2.4,1.9,4.5,0.424,0.8,2.0,0.415,0.9,1.2,0.82,1.1,2.5,0.43,1.2429999999999999,0.52
SA,Cherokee Parks,PF,42.0,1.0,5.6,1.5,0.6,0.8,1.4,0.2,0.17,0.19,0.3,0.8,0.7,0.7,2.0,0.361,0.0,0.0,0.0,0.1,0.2,0.38,0.7,2.0,0.361,0.759,0.36
SA,David Robinson,C,78.0,78.0,29.5,12.2,2.4,5.8,8.3,1.2,1.1,1.79,1.3,2.5,0.9,4.4,8.6,0.507,0.0,0.0,0.0,3.4,5.1,0.68,4.4,8.6,0.507,1.415,0.51
SA,Steve Smith,SG,77.0,76.0,28.7,11.6,0.6,1.9,2.5,2.0,0.7,0.19,1.4,2.1,1.4,4.0,8.9,0.455,1.5,3.2,0.47200000000000003,2.1,2.4,0.88,2.5,5.7,0.445,1.3119999999999998,0.54
SA,Charles Smith,SG,60.0,22.0,19.0,7.4,0.6,1.7,2.2,1.3,0.87,0.73,1.0,1.9,1.4,3.0,7.1,0.425,0.6,2.2,0.267,0.7,1.1,0.65,2.4,4.9,0.495,1.03,0.47
ATL,Dion Glover,SG,55.0,25.0,21.0,8.9,0.7,2.4,3.1,1.5,0.82,0.25,1.4,1.6,1.1,3.5,8.3,0.42100000000000004,0.5,1.7,0.33,1.4,1.9,0.76,3.0,6.6,0.444,1.079,0.45
ATL,Jacque Vaughn,PG,82.0,16.0,22.6,6.6,0.2,1.8,2.0,4.3,0.79,0.02,1.4,2.2,3.1,2.5,5.3,0.47,0.3,0.7,0.444,1.3,1.5,0.83,2.2,4.6,0.474,1.2329999999999999,0.5
ATL,DerMarr Johnson,SF,72.0,46.0,24.0,8.4,0.8,2.6,3.4,1.1,0.86,0.78,1.4,2.3,0.8,3.0,7.5,0.396,1.2,3.4,0.36,1.2,1.5,0.81,1.8,4.1,0.42700000000000005,1.115,0.48
ATL,Leon Smith,PF,14.0,0.0,7.1,2.2,0.7,1.5,2.2,0.2,0.36,0.07,0.2,0.9,1.0,0.7,1.9,0.385,0.0,0.0,0.0,0.8,1.2,0.65,0.7,1.9,0.385,1.192,0.38
ATL,Nazr Mohammed,C,82.0,73.0,26.4,9.7,3.0,5.0,7.9,0.4,0.77,0.74,1.4,3.1,0.3,4.0,8.7,0.461,0.0,0.0,0.0,1.7,2.7,0.62,4.0,8.7,0.462,1.115,0.46
ATL,Hanno Mottola,C,82.0,14.0,16.7,4.8,1.0,2.3,3.3,0.6,0.24,0.23,0.9,2.1,0.7,2.1,4.7,0.44,0.0,0.2,0.077,0.7,0.9,0.75,2.1,4.5,0.45299999999999996,1.031,0.44
ATL,Emanual Davis,G,28.0,20.0,27.6,6.6,0.7,2.0,2.6,2.4,0.96,0.18,1.9,2.4,1.3,2.5,7.1,0.354,1.0,3.0,0.341,0.6,0.6,0.89,1.5,4.1,0.363,0.934,0.43
ATL,Dickey Simpkins,F,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,Cal Bowdler,F,52.0,0.0,11.3,3.1,0.7,1.4,2.1,0.2,0.35,0.29,0.2,1.2,1.0,1.2,3.3,0.35100000000000003,0.0,0.1,0.2,0.8,0.9,0.83,1.2,3.2,0.355,0.9309999999999999,0.35
ATL,Chris Crawford,SF,7.0,4.0,18.7,7.6,1.3,2.3,3.6,0.7,0.29,0.71,1.4,3.0,0.5,3.0,6.4,0.467,0.0,0.1,0.0,1.6,2.1,0.73,3.0,6.3,0.47700000000000004,1.178,0.47
ATL,Shareef Abdur-Rahim,PF,77.0,77.0,38.7,21.2,2.6,6.5,9.0,3.1,1.27,1.05,3.2,2.8,1.0,7.8,16.8,0.461,0.3,0.9,0.3,5.4,6.8,0.8,7.5,15.9,0.47,1.261,0.47
ATL,Jason Terry,SG,78.0,78.0,38.0,19.3,0.5,2.9,3.5,5.7,1.85,0.17,2.3,2.0,2.5,6.7,15.6,0.43,2.2,5.7,0.387,3.6,4.4,0.84,4.5,9.9,0.45399999999999996,1.234,0.5
ATL,Reggie Slater,F,4.0,0.0,9.3,4.0,1.3,0.5,1.8,0.3,0.25,0.25,0.0,0.5,0.0,1.3,3.3,0.385,0.0,0.0,0.0,1.5,2.3,0.67,1.3,3.3,0.385,1.2309999999999999,0.38
ATL,Ira Newble,SF,42.0,35.0,30.3,8.0,1.9,3.4,5.3,1.1,0.9,0.48,1.2,2.8,0.9,3.1,6.3,0.498,0.0,0.2,0.14300000000000002,1.8,2.1,0.85,3.1,6.1,0.508,1.285,0.5
ATL,Theo Ratliff,C,3.0,2.0,27.3,8.7,1.7,3.7,5.3,0.3,0.33,2.67,2.3,2.7,0.1,3.3,6.7,0.5,0.0,0.0,0.0,2.0,3.7,0.55,3.3,6.7,0.5,1.3,0.5
ATL,Mark Strickland,F,46.0,10.0,14.2,4.5,0.9,2.0,2.8,0.4,0.41,0.37,0.6,1.0,0.7,2.0,4.4,0.446,0.0,0.1,0.25,0.5,1.0,0.57,2.0,4.3,0.45,1.02,0.45
ATL,Toni Kukoc,SF,59.0,9.0,25.3,9.9,0.7,3.0,3.7,3.6,0.81,0.29,1.9,1.5,1.9,3.6,8.5,0.419,0.9,2.9,0.31,1.8,2.6,0.71,2.7,5.6,0.474,1.159,0.47
ATL,Alan Henderson,PF,26.0,1.0,16.2,5.5,1.2,2.5,3.7,0.4,0.42,0.58,0.8,1.5,0.5,2.3,4.5,0.509,0.0,0.0,1.0,0.9,1.7,0.53,2.3,4.5,0.504,1.2329999999999999,0.51
MIA,Alonzo Mourning,C,75.0,74.0,32.7,15.7,2.4,6.0,8.4,1.2,0.36,2.48,2.4,3.4,0.5,6.0,11.5,0.516,0.0,0.0,0.33299999999999996,3.8,5.7,0.66,6.0,11.5,0.517,1.36,0.52
MIA,Tang Hamilton,F,9.0,2.0,10.9,2.2,0.7,1.3,2.0,0.6,0.44,0.0,0.2,1.1,2.5,1.1,2.1,0.526,0.0,0.1,0.0,0.0,0.1,0.0,1.1,2.0,0.556,1.053,0.53
MIA,Rod Strickland,PG,76.0,64.0,30.2,10.4,0.6,2.4,3.1,6.1,1.08,0.14,2.1,1.5,2.9,4.2,9.4,0.44299999999999995,0.1,0.3,0.308,2.0,2.6,0.77,4.1,9.1,0.44799999999999995,1.112,0.45
MIA,LaPhonso Ellis,F,66.0,14.0,25.5,7.1,1.6,2.7,4.3,0.8,0.45,0.56,1.1,3.0,0.8,2.9,6.8,0.418,0.6,1.9,0.306,0.8,1.3,0.63,2.3,4.9,0.46,1.038,0.46
MIA,Vladimir Stepania,C,67.0,4.0,13.2,4.3,1.5,2.5,4.0,0.2,0.36,0.66,0.8,1.5,0.3,1.7,3.7,0.47,0.0,0.0,0.5,0.7,1.6,0.48,1.7,3.7,0.47,1.145,0.47
MIA,Ernest Brown,C,3.0,0.0,7.0,1.0,0.3,1.7,2.0,0.0,0.0,0.33,1.0,1.3,0.0,0.3,2.0,0.16699999999999998,0.0,0.0,0.0,0.3,1.3,0.25,0.3,2.0,0.16699999999999998,0.5,0.17
MIA,Mike James,PG,15.0,0.0,7.9,2.8,0.1,0.8,0.9,1.3,0.4,0.07,0.9,1.1,1.5,1.0,2.9,0.349,0.5,1.4,0.381,0.3,0.5,0.57,0.5,1.5,0.318,0.977,0.44
MIA,Anthony Carter,PG,46.0,18.0,22.8,4.3,0.4,2.1,2.5,4.7,1.09,0.07,1.6,1.8,3.0,1.9,5.7,0.342,0.0,0.4,0.053,0.4,0.8,0.53,1.9,5.3,0.365,0.762,0.34
MIA,Kendall Gill,SF,65.0,49.0,21.7,5.7,0.4,2.4,2.8,1.5,0.68,0.12,0.8,2.2,1.8,2.5,6.5,0.384,0.1,0.7,0.136,0.6,1.0,0.68,2.4,5.8,0.413,0.882,0.39
MIA,Brian Grant,PF,72.0,72.0,31.3,9.3,2.3,5.7,8.0,1.9,0.67,0.43,1.7,3.3,1.1,4.0,8.5,0.469,0.0,0.0,0.0,1.4,1.7,0.85,4.0,8.5,0.47,1.103,0.47
MIA,Eddie House,SG,64.0,3.0,19.2,8.0,0.3,1.5,1.7,1.9,0.67,0.08,1.3,1.5,1.5,3.3,8.2,0.39899999999999997,0.8,2.5,0.344,0.7,0.8,0.86,2.5,5.7,0.42200000000000004,0.981,0.45
MIA,Sean Marks,PF,21.0,6.0,15.2,4.6,0.9,2.7,3.6,0.4,0.24,0.48,0.9,1.9,0.4,1.8,4.2,0.43200000000000005,0.0,0.0,0.0,1.0,1.6,0.59,1.8,4.2,0.43200000000000005,1.091,0.43
MIA,Chris Gatling,C,54.0,1.0,15.0,6.4,1.3,2.5,3.8,0.5,0.31,0.2,1.1,2.0,0.4,2.4,5.4,0.447,0.0,0.1,0.125,1.5,2.2,0.7,2.4,5.3,0.456,1.177,0.45
MIA,Eddie Jones,SG,81.0,81.0,39.0,18.3,0.8,3.9,4.7,3.2,1.44,0.95,1.8,3.2,1.8,6.4,14.8,0.43200000000000005,1.8,4.7,0.39,3.7,4.4,0.84,4.6,10.1,0.451,1.235,0.49
MIA,Sam Mack,G,12.0,1.0,13.3,3.3,0.2,1.0,1.2,0.3,0.42,0.08,0.6,1.4,0.6,1.2,4.1,0.28600000000000003,0.6,2.3,0.25,0.4,0.6,0.71,0.6,1.8,0.33299999999999996,0.816,0.36
MIA,Jim Jackson,SF,55.0,19.0,33.2,10.7,1.0,4.3,5.3,2.5,0.76,0.25,1.9,2.6,1.3,4.3,9.8,0.442,0.7,1.5,0.469,1.4,1.6,0.86,3.6,8.3,0.43799999999999994,1.095,0.48
MIA,Malik Allen,PF,12.0,2.0,13.4,4.3,1.3,1.9,3.2,0.4,0.25,0.67,0.2,1.3,2.5,1.8,4.3,0.431,0.0,0.1,0.0,0.7,0.8,0.8,1.8,4.2,0.44,1.02,0.43
ORL,Jaren Jackson,G,9.0,0.0,16.0,4.3,0.1,1.8,1.9,0.9,0.56,0.0,0.9,1.4,1.0,1.7,4.1,0.405,0.8,2.2,0.35,0.2,0.4,0.5,0.9,1.9,0.47100000000000003,1.054,0.5
ORL,Patrick Ewing,C,65.0,4.0,13.9,6.0,0.9,3.1,4.0,0.5,0.34,0.69,1.0,2.0,0.5,2.3,5.1,0.444,0.0,0.0,0.0,1.4,2.1,0.7,2.3,5.1,0.446,1.171,0.44
ORL,Don Reid,F,68.0,5.0,10.5,3.3,1.0,1.6,2.6,0.4,0.29,0.65,0.8,2.6,0.5,1.3,2.8,0.474,0.0,0.0,0.0,0.6,1.0,0.65,1.3,2.8,0.474,1.179,0.47
ORL,Horace Grant,C,76.0,76.0,29.1,8.0,2.1,4.2,6.3,1.4,0.75,0.64,0.7,1.6,2.0,3.5,6.8,0.513,0.0,0.0,0.0,1.1,1.5,0.72,3.5,6.8,0.513,1.181,0.51
ORL,Andrew DeClercq,C,61.0,14.0,10.4,2.7,1.2,1.5,2.7,0.4,0.38,0.39,0.6,2.1,0.6,1.1,2.4,0.45,0.0,0.0,0.0,0.5,0.8,0.56,1.1,2.4,0.45,1.087,0.45
ORL,Mike Miller,SF,63.0,53.0,33.7,15.2,0.8,3.6,4.3,3.1,0.75,0.37,1.7,2.3,1.8,5.6,12.7,0.43799999999999994,1.8,4.8,0.38299999999999995,2.2,2.9,0.76,3.8,7.9,0.47100000000000003,1.192,0.51
ORL,Jud Buechler,G,60.0,2.0,10.5,1.8,0.5,1.4,1.8,0.5,0.33,0.13,0.2,0.8,2.1,0.7,1.9,0.375,0.3,0.9,0.35200000000000004,0.0,0.1,0.5,0.4,1.0,0.397,0.938,0.46
ORL,Dee Brown,G,7.0,0.0,9.3,1.0,0.0,1.3,1.3,0.3,0.43,0.14,0.6,0.6,0.5,0.4,2.9,0.15,0.1,1.7,0.083,0.0,0.0,0.0,0.3,1.2,0.25,0.35,0.18
ORL,Darrell Armstrong,PG,82.0,79.0,33.3,12.4,1.0,2.9,3.9,5.5,1.91,0.12,2.1,2.0,2.6,4.2,10.1,0.419,1.7,4.9,0.349,2.2,2.5,0.89,2.5,5.2,0.484,1.226,0.5
ORL,Jeryl Sasser,G,7.0,0.0,5.1,1.4,0.4,0.6,1.0,0.3,0.43,0.0,0.3,0.4,1.0,0.4,2.0,0.214,0.0,0.0,0.0,0.6,0.7,0.8,0.4,2.0,0.214,0.7140000000000001,0.21
ORL,Pat Garrity,PF,80.0,43.0,30.1,11.1,1.0,3.3,4.2,1.2,0.76,0.35,0.9,2.9,1.5,4.1,9.6,0.426,2.1,5.0,0.42700000000000005,0.8,0.9,0.84,2.0,4.6,0.426,1.153,0.54
ORL,Tracy McGrady,SG,76.0,76.0,38.3,25.6,2.0,5.9,7.9,5.3,1.57,0.96,2.5,1.8,2.1,9.4,20.9,0.451,1.4,3.7,0.364,5.5,7.3,0.75,8.0,17.2,0.47,1.228,0.48
ORL,Troy Hudson,PG,81.0,4.0,22.9,11.7,0.4,1.4,1.8,3.1,0.7,0.07,2.0,1.5,1.6,4.4,10.1,0.434,0.8,2.3,0.353,2.2,2.5,0.88,3.6,7.8,0.45899999999999996,1.166,0.47
ORL,Monty Williams,SF,68.0,19.0,18.9,7.1,1.2,2.3,3.5,1.4,0.72,0.25,1.3,2.0,1.1,2.9,5.3,0.547,0.0,0.1,0.0,1.3,2.0,0.66,2.9,5.2,0.5529999999999999,1.337,0.55
ORL,Steven Hunter,C,53.0,21.0,9.7,3.6,0.8,1.1,1.8,0.1,0.09,0.81,0.3,1.5,0.3,1.3,2.8,0.456,0.0,0.0,0.0,1.0,1.8,0.59,1.3,2.8,0.456,1.286,0.46
ORL,Grant Hill,SF,14.0,14.0,36.6,16.8,2.1,6.9,8.9,4.6,0.57,0.29,2.6,2.9,1.7,5.9,13.9,0.426,0.0,0.1,0.0,4.9,5.7,0.86,5.9,13.8,0.43,1.205,0.43
ORL,Bo Outlaw,PF,10.0,0.0,16.0,3.4,1.5,1.4,2.9,0.5,0.9,0.9,1.1,2.3,0.5,1.3,2.1,0.619,0.0,0.0,0.0,0.8,1.8,0.44,1.3,2.1,0.619,1.619,0.62
WSH,Chris Whitney,PG,82.0,81.0,26.5,10.2,0.1,1.7,1.9,3.8,0.88,0.07,1.0,2.2,3.7,3.3,8.0,0.418,1.6,3.9,0.406,1.9,2.1,0.88,1.7,4.1,0.429,1.27,0.52
WSH,Tyrone Nesby,F,70.0,9.0,21.4,6.3,1.5,3.0,4.5,1.3,0.87,0.31,0.7,2.3,1.9,2.6,6.0,0.435,0.2,0.7,0.27699999999999997,0.9,1.3,0.69,2.4,5.3,0.455,1.052,0.45
WSH,Richard Hamilton,SG,63.0,57.0,35.0,20.0,1.2,2.3,3.4,2.7,0.6,0.22,2.1,2.2,1.3,7.5,17.2,0.435,0.3,0.7,0.381,4.8,5.3,0.89,7.2,16.5,0.43799999999999994,1.162,0.44
WSH,Bobby Simmons,SF,30.0,3.0,11.4,3.7,0.8,0.9,1.7,0.6,0.43,0.17,0.5,1.0,1.2,1.4,3.2,0.45299999999999996,0.1,0.5,0.28600000000000003,0.7,1.0,0.73,1.3,2.7,0.48100000000000004,1.179,0.47
WSH,Etan Thomas,C,47.0,0.0,13.1,4.3,1.2,2.7,3.9,0.1,0.36,0.74,0.6,1.6,0.2,1.7,3.2,0.536,0.0,0.0,0.0,0.9,1.6,0.55,1.7,3.2,0.536,1.344,0.54
WSH,Hubert Davis,SG,51.0,17.0,24.1,7.2,0.1,1.4,1.5,2.1,0.55,0.06,0.9,1.1,2.4,2.9,6.4,0.44799999999999995,1.1,2.5,0.452,0.3,0.4,0.76,1.8,3.9,0.445,1.12,0.54
WSH,Popeye Jones,PF,79.0,40.0,24.3,7.0,2.9,4.4,7.3,1.6,0.63,0.24,1.1,2.6,1.4,2.8,6.4,0.43700000000000006,0.1,0.1,0.364,1.3,1.6,0.82,2.7,6.3,0.439,1.091,0.44
WSH,Brendan Haywood,C,62.0,2.0,20.4,5.1,2.3,2.9,5.2,0.5,0.34,1.47,0.8,2.5,0.6,1.8,3.6,0.493,0.0,0.0,0.0,1.6,2.6,0.61,1.8,3.6,0.493,1.425,0.49
WSH,Kwame Brown,C,57.0,3.0,14.3,4.5,1.1,2.4,3.5,0.8,0.28,0.46,0.8,1.8,1.0,1.6,4.3,0.387,0.0,0.0,0.0,1.2,1.7,0.71,1.6,4.3,0.38799999999999996,1.062,0.39
WSH,Christian Laettner,PF,57.0,48.0,25.3,7.1,1.3,4.0,5.3,2.6,1.05,0.44,1.5,2.3,1.8,2.9,6.4,0.46399999999999997,0.0,0.2,0.2,1.2,1.3,0.87,2.9,6.2,0.47200000000000003,1.1159999999999999,0.47
WSH,Courtney Alexander,SG,56.0,28.0,23.7,9.8,0.8,1.9,2.6,1.5,0.63,0.13,1.1,2.0,1.4,4.0,8.5,0.47,0.1,0.3,0.278,1.8,2.2,0.81,3.9,8.2,0.478,1.158,0.48
WSH,Michael Jordan,G,60.0,53.0,34.9,22.9,0.8,4.8,5.7,5.2,1.42,0.43,2.7,2.0,1.9,9.2,22.1,0.41600000000000004,0.2,0.9,0.18899999999999997,4.4,5.6,0.79,9.0,21.2,0.426,1.0390000000000001,0.42
WSH,Jahidi White,C,71.0,69.0,19.0,5.4,2.2,4.0,6.3,0.2,0.35,1.06,0.9,2.3,0.3,2.1,3.9,0.5379999999999999,0.0,0.0,0.0,1.2,2.2,0.54,2.1,3.9,0.5379999999999999,1.3730000000000002,0.54
WSH,Tyronn Lue,PG,71.0,0.0,20.5,7.8,0.2,1.5,1.7,3.5,0.69,0.0,1.4,1.7,2.6,3.1,7.3,0.42700000000000005,0.9,2.0,0.447,0.7,0.9,0.76,2.2,5.3,0.42,1.067,0.49
DEN,Calbert Cheaney,SG,68.0,47.0,24.0,7.3,0.8,2.7,3.5,1.6,0.5,0.31,1.0,2.3,1.6,3.3,6.9,0.48100000000000004,0.0,0.1,0.0,0.7,1.0,0.69,3.3,6.8,0.485,1.06,0.48
DEN,Voshon Lenard,SG,71.0,19.0,23.5,11.5,0.5,2.0,2.6,1.8,0.83,0.35,1.3,1.5,1.4,4.4,10.8,0.41,1.3,3.4,0.371,1.3,1.7,0.78,3.1,7.4,0.42700000000000005,1.057,0.47
DEN,George McCloud,F,69.0,26.0,26.5,8.8,1.0,2.7,3.6,3.0,0.84,0.28,2.1,2.5,1.4,3.0,8.3,0.358,0.9,3.2,0.27,1.9,2.4,0.81,2.1,5.1,0.41200000000000003,1.0490000000000002,0.41
DEN,James Posey,SF,73.0,63.0,30.7,10.7,1.5,4.4,5.9,2.5,1.56,0.53,1.7,3.1,1.4,3.8,10.1,0.376,0.9,3.2,0.28300000000000003,2.2,2.8,0.79,2.9,6.9,0.42100000000000004,1.063,0.42
DEN,Kenny Satterfield,G,36.0,4.0,15.6,5.3,0.5,1.0,1.4,3.0,0.86,0.03,1.5,1.2,2.0,2.0,5.5,0.36700000000000005,0.2,0.8,0.259,1.0,1.3,0.78,1.8,4.7,0.384,0.95,0.38
DEN,Shawnelle Scott,C,21.0,10.0,12.0,3.9,2.5,2.4,4.9,0.4,0.14,0.29,0.7,2.3,0.5,1.8,3.6,0.493,0.0,0.0,0.0,0.4,1.0,0.4,1.8,3.6,0.493,1.093,0.49
DEN,Raef LaFrentz,C,51.0,51.0,32.7,14.9,2.3,5.1,7.4,1.2,0.61,3.0,1.2,3.4,1.0,6.0,12.9,0.466,1.5,3.4,0.434,1.4,2.1,0.67,4.5,9.5,0.47700000000000004,1.1520000000000001,0.52
DEN,Antonio McDyess,PF,10.0,10.0,23.6,11.3,1.8,3.7,5.5,1.8,1.0,0.8,2.0,2.0,0.9,4.3,7.5,0.573,0.0,0.0,0.0,2.7,3.3,0.82,4.3,7.5,0.573,1.507,0.57
DEN,Chris Andersen,PF,24.0,1.0,10.9,3.0,1.6,1.6,3.2,0.3,0.29,1.17,0.5,1.5,0.5,1.0,3.1,0.33799999999999997,0.0,0.2,0.0,0.9,1.2,0.79,1.0,2.9,0.35700000000000004,0.973,0.34
DEN,Tim Hardaway,G,14.0,14.0,23.2,9.6,0.1,1.9,1.9,5.5,1.21,0.14,2.7,1.8,2.0,3.4,9.0,0.373,2.0,5.4,0.373,0.9,1.4,0.63,1.4,3.6,0.373,1.063,0.48
DEN,Tariq Abdul-Wahad,SF,20.0,12.0,20.9,6.8,2.0,2.0,3.9,1.1,0.9,0.45,1.2,2.6,0.9,2.8,7.3,0.379,0.1,0.1,0.5,1.2,1.6,0.75,2.7,7.2,0.37799999999999995,0.9309999999999999,0.38
DEN,Scott Williams,C,41.0,16.0,18.0,4.9,2.0,3.1,5.1,0.3,0.41,0.8,0.9,2.4,0.4,2.1,5.3,0.396,0.0,0.0,0.0,0.7,1.0,0.73,2.1,5.3,0.4,0.9309999999999999,0.4
DEN,Donnell Harvey,PF,29.0,4.0,23.4,8.0,2.3,3.9,6.2,1.1,0.59,0.66,0.9,3.0,1.3,3.2,6.6,0.49200000000000005,0.0,0.0,0.0,1.5,2.3,0.65,3.2,6.6,0.49200000000000005,1.215,0.49
DEN,Zendon Hamilton,C,54.0,15.0,15.7,6.0,2.0,2.6,4.7,0.3,0.39,0.33,1.1,1.9,0.2,1.9,4.5,0.42,0.0,0.0,0.0,2.2,3.4,0.65,1.9,4.5,0.42,1.3219999999999998,0.42
DEN,Avery Johnson,PG,51.0,13.0,23.5,9.4,0.3,1.0,1.3,5.1,0.69,0.16,1.3,1.4,3.9,3.6,7.5,0.486,0.0,0.1,0.0,2.1,2.9,0.75,3.6,7.4,0.49200000000000005,1.256,0.49
DEN,Mengke Bateer,C,27.0,10.0,15.1,5.1,1.2,2.4,3.6,0.8,0.37,0.19,1.2,3.5,0.7,2.0,4.9,0.402,0.1,0.4,0.33299999999999996,1.1,1.4,0.78,1.9,4.5,0.408,1.053,0.42
DEN,Nick Van Exel,PG,45.0,44.0,38.6,21.4,0.4,3.3,3.8,8.1,0.67,0.16,2.6,1.5,3.1,8.3,20.3,0.408,1.9,5.6,0.337,3.0,3.9,0.78,6.4,14.7,0.435,1.058,0.45
DEN,Juwan Howard,PF,28.0,28.0,34.9,17.9,3.0,4.9,7.9,2.7,0.64,0.61,2.6,3.4,1.0,6.9,15.0,0.457,0.0,0.0,0.0,4.2,5.4,0.77,6.9,15.0,0.45799999999999996,1.193,0.46
DEN,Isaiah Rider,G,10.0,1.0,17.3,9.3,1.0,2.3,3.3,1.2,0.3,0.2,1.4,1.1,0.9,3.7,8.1,0.457,0.6,1.5,0.4,1.3,1.7,0.76,3.1,6.6,0.47,1.148,0.49
DEN,Ryan Bowen,SF,75.0,21.0,22.5,4.9,1.8,2.2,4.0,0.7,1.0,0.55,0.5,2.3,1.3,2.0,4.1,0.479,0.0,0.2,0.083,0.9,1.2,0.75,2.0,3.9,0.495,1.186,0.48
DEN,Carlos Arroyo,PG,20.0,1.0,13.8,4.1,0.5,1.0,1.4,2.5,0.25,0.05,0.6,0.9,4.5,1.8,4.1,0.439,0.0,0.1,0.0,0.5,0.6,0.75,1.8,4.0,0.45,0.988,0.44
