TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
BOS,Ray Allen,SG,80,80,35.2,16.3,0.6,2.6,3.2,2.6,0.8,0.31,1.6,2.3,1.6,15.2,5.8,12.2,0.47700000000000004,1.8,5.0,0.363,2.9,3.2,0.91,4.0,7.2,0.556,1.34,0.55
BOS,Rajon Rondo,PG,81,81,36.6,13.7,1.2,3.2,4.4,9.8,2.33,0.14,3.0,2.4,3.2,19.2,5.7,11.2,0.508,0.2,1.0,0.213,2.2,3.5,0.62,5.5,10.2,0.536,1.228,0.52
BOS,Oliver Lafayette,G,1,0,22.0,7.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,12.9,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,1.167,0.58
BOS,Nate Robinson,PG,26,0,14.7,6.5,0.2,1.3,1.5,2.0,0.85,0.0,0.8,1.9,2.6,14.0,2.4,6.0,0.401,1.4,3.3,0.414,0.3,0.5,0.62,1.0,2.7,0.386,1.083,0.52
BOS,Lester Hudson,SG,16,0,4.4,1.4,0.2,0.3,0.5,0.5,0.19,0.13,0.6,0.4,0.9,8.8,0.4,1.1,0.389,0.2,0.3,0.6,0.3,0.4,0.83,0.2,0.8,0.308,1.222,0.47
BOS,Rasheed Wallace,PF,79,13,22.5,9.0,0.5,3.6,4.1,1.0,1.01,0.89,0.8,2.8,1.3,13.2,3.4,8.2,0.409,1.0,3.7,0.28300000000000003,1.2,1.6,0.77,2.4,4.5,0.511,1.092,0.47
BOS,Marquis Daniels,SG,51,4,18.4,5.6,0.5,1.3,1.9,1.3,0.53,0.12,0.8,1.8,1.6,9.6,2.4,4.9,0.498,0.1,0.5,0.214,0.7,1.1,0.61,2.3,4.4,0.534,1.157,0.51
BOS,Glen Davis,PF,54,1,17.3,6.3,1.9,1.9,3.8,0.6,0.39,0.26,1.0,2.4,0.7,11.6,2.3,5.2,0.43700000000000006,0.0,0.1,0.0,1.8,2.6,0.7,2.3,5.1,0.444,1.219,0.44
BKN,Keyon Dooling,PG,53,8,18.3,6.9,0.2,0.9,1.0,2.5,0.64,0.0,1.1,1.5,2.3,11.6,2.4,6.1,0.39799999999999996,1.1,3.0,0.376,0.9,1.2,0.77,1.3,3.1,0.419,1.123,0.49
BKN,Jarvis Hayes,SF,45,19,23.0,7.8,0.2,2.2,2.4,0.9,0.64,0.2,0.6,2.0,1.4,9.8,3.1,7.3,0.42100000000000004,1.3,4.0,0.335,0.3,0.4,0.78,1.8,3.3,0.523,1.067,0.51
BKN,Kris Humphries,PF,44,0,20.6,8.1,1.9,4.6,6.4,0.6,0.66,0.84,1.2,2.3,0.5,15.2,2.9,6.7,0.433,0.0,0.0,0.0,2.3,3.3,0.7,2.9,6.7,0.435,1.215,0.43
BKN,Chris Quinn,PG,25,0,8.9,2.2,0.0,0.6,0.6,1.2,0.36,0.04,0.4,0.6,2.9,9.3,0.8,2.2,0.35700000000000004,0.4,1.3,0.313,0.2,0.2,1.0,0.4,0.9,0.41700000000000004,1.0,0.45
BKN,Rafer Alston,PG,27,13,28.4,9.7,0.3,2.4,2.8,3.9,1.0,0.19,2.3,1.9,1.7,8.7,3.5,10.3,0.34299999999999997,1.0,3.2,0.322,1.6,2.0,0.81,2.5,7.1,0.353,0.946,0.39
BKN,Trenton Hassell,SF,52,31,21.3,4.5,1.1,1.8,2.9,1.0,0.33,0.17,0.9,1.8,1.1,6.5,1.7,4.2,0.41100000000000003,0.0,0.1,0.0,1.0,1.3,0.75,1.7,4.1,0.42100000000000004,1.0590000000000002,0.41
BKN,Josh Boone,PF,63,28,16.6,4.0,2.0,3.0,5.0,0.5,0.48,0.76,0.6,1.8,0.8,13.7,1.9,3.5,0.525,0.0,0.0,0.0,0.3,0.9,0.33,1.9,3.5,0.525,1.135,0.52
BKN,Yi Jianlian,PF,52,51,31.8,12.0,2.2,4.9,7.2,0.9,0.71,1.0,1.5,3.3,0.6,12.3,4.4,10.8,0.40299999999999997,0.3,0.8,0.366,3.0,3.7,0.8,4.1,10.0,0.406,1.107,0.42
BKN,Terrence Williams,SG,78,9,22.6,8.4,0.6,3.9,4.5,2.9,0.55,0.13,1.6,1.6,1.8,11.6,3.3,8.3,0.401,0.4,1.3,0.31,1.3,1.8,0.72,2.9,7.0,0.41700000000000004,1.008,0.42
BKN,Tony Battie,C,15,0,8.9,2.4,0.3,1.3,1.5,0.2,0.27,0.13,0.2,1.3,1.0,6.2,0.9,2.7,0.35,0.1,0.3,0.25,0.5,0.7,0.7,0.8,2.4,0.361,0.9,0.36
BKN,Chris Douglas-Roberts,SG,67,38,25.8,9.8,0.7,2.3,3.0,1.4,0.82,0.28,1.4,1.5,1.0,11.5,3.8,8.6,0.445,0.2,0.8,0.259,2.0,2.3,0.85,3.6,7.8,0.46399999999999997,1.147,0.46
BKN,Bobby Simmons,SF,23,2,17.2,5.3,0.5,2.3,2.7,0.7,0.65,0.13,0.8,2.3,0.8,8.0,1.8,5.1,0.359,0.9,2.7,0.317,0.8,0.9,0.9,0.9,2.4,0.40700000000000003,1.043,0.44
BKN,Devin Harris,PG,64,61,34.7,16.9,0.4,2.8,3.2,6.6,1.23,0.28,2.8,2.8,2.3,16.3,5.6,13.8,0.40299999999999997,0.9,3.4,0.276,4.8,6.0,0.8,4.7,10.4,0.444,1.222,0.44
BKN,Courtney Lee,SG,71,66,33.5,12.5,0.8,2.7,3.5,1.7,1.31,0.28,1.1,1.8,1.6,12.9,4.8,10.9,0.436,1.1,3.2,0.33799999999999997,1.9,2.2,0.87,3.7,7.7,0.47600000000000003,1.1420000000000001,0.49
BKN,Sean Williams,PF,20,0,11.4,2.6,1.1,1.3,2.3,0.1,0.4,0.95,1.0,2.1,0.1,7.1,1.1,2.5,0.429,0.0,0.1,0.0,0.5,1.0,0.53,1.1,2.4,0.43799999999999994,1.061,0.43
BKN,Eduardo Najera,PF,13,2,15.7,3.8,0.9,2.0,2.9,1.2,0.69,0.15,0.9,2.5,1.3,7.0,1.5,4.1,0.377,0.2,1.3,0.17600000000000002,0.5,0.9,0.5,1.3,2.8,0.47200000000000003,0.925,0.41
BKN,Brook Lopez,C,82,82,36.9,18.8,3.3,5.4,8.6,2.3,0.67,1.7,2.5,3.1,0.9,20.1,6.9,13.8,0.499,0.0,0.0,0.0,5.1,6.2,0.82,6.9,13.8,0.5,1.3659999999999999,0.5
NY,Bill Walker,SF,27,13,27.4,11.9,0.6,2.5,3.1,1.4,0.85,0.11,1.0,2.9,1.4,14.9,4.3,8.4,0.518,1.9,4.3,0.431,1.4,1.7,0.79,2.4,4.1,0.609,1.42,0.63
NY,Earl Barron,PF,7,6,33.1,11.7,4.4,6.6,11.0,1.1,0.57,0.57,1.6,3.4,0.7,14.7,4.3,9.7,0.441,0.0,0.0,0.0,3.1,4.1,0.76,4.3,9.7,0.441,1.206,0.44
NY,Sergio Rodriguez,PG,27,8,19.7,7.4,0.3,1.1,1.4,3.4,0.78,0.07,2.0,1.4,1.7,12.8,2.9,6.0,0.491,0.6,1.8,0.34700000000000003,0.9,1.1,0.81,2.3,4.2,0.5539999999999999,1.242,0.54
NY,J.R. Giddens,SG,11,0,12.7,4.1,1.1,1.7,2.8,0.6,0.45,0.09,0.9,1.7,0.7,10.5,1.7,3.5,0.48700000000000004,0.0,0.7,0.0,0.6,1.0,0.64,1.7,2.8,0.613,1.1540000000000001,0.49
NY,Marcus Landry,SF,17,0,6.4,2.6,0.3,0.8,1.1,0.0,0.06,0.12,0.4,0.8,0.0,8.2,0.9,2.4,0.39,0.5,1.5,0.34600000000000003,0.2,0.3,0.6,0.4,0.9,0.467,1.073,0.5
NY,Chris Duhon,PG,67,59,30.9,7.4,0.4,2.2,2.7,5.6,0.88,0.04,1.6,1.2,3.4,10.7,2.5,6.7,0.373,1.3,3.9,0.349,1.0,1.4,0.72,1.2,2.8,0.40399999999999997,1.095,0.47
NY,Darko Milicic,C,8,0,8.9,2.0,0.6,1.6,2.3,0.5,0.5,0.13,0.3,0.9,2.0,12.1,1.0,2.1,0.47100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,0.47100000000000003,0.941,0.47
NY,Eddie House,SG,18,0,20.6,6.4,0.3,1.9,2.2,2.1,0.67,0.0,1.1,1.1,1.9,7.4,2.4,7.4,0.331,0.8,3.3,0.25,0.7,0.7,1.0,1.6,4.1,0.397,0.865,0.39
NY,Jared Jeffries,PF,52,37,28.1,5.5,1.9,2.4,4.3,1.6,1.02,1.12,1.2,3.0,1.3,9.7,2.0,4.4,0.44299999999999995,0.4,1.2,0.32299999999999995,1.2,1.8,0.65,1.6,3.2,0.488,1.235,0.49
NY,David Lee,PF,81,81,37.3,20.2,2.8,8.9,11.7,3.6,1.05,0.49,2.3,3.2,1.6,22.3,8.5,15.5,0.545,0.0,0.1,0.0,3.3,4.1,0.81,8.5,15.4,0.5489999999999999,1.304,0.55
NY,Larry Hughes,SG,31,14,26.5,9.6,0.5,3.0,3.5,3.5,1.29,0.35,1.8,1.7,1.9,12.3,3.3,9.0,0.366,0.9,3.1,0.289,2.1,2.5,0.82,2.4,5.9,0.40700000000000003,1.065,0.42
NY,Nate Robinson,PG,30,2,24.4,13.2,0.8,1.6,2.4,3.7,0.9,0.17,1.8,2.2,2.1,17.7,5.1,11.2,0.452,1.7,4.5,0.375,1.4,1.8,0.78,3.4,6.7,0.505,1.182,0.53
NY,Toney Douglas,PG,56,12,19.4,8.6,0.7,1.2,1.9,2.0,0.75,0.05,1.0,2.1,2.0,14.9,3.2,7.0,0.45799999999999996,1.2,3.1,0.389,1.0,1.2,0.81,2.0,3.9,0.514,1.23,0.54
NY,Danilo Gallinari,SF,81,74,33.9,15.1,0.8,4.1,4.9,1.7,0.93,0.72,1.4,2.4,1.2,14.9,4.8,11.4,0.423,2.3,6.0,0.381,3.1,3.8,0.82,2.5,5.4,0.469,1.317,0.52
NY,Jordan Hill,C,24,0,10.5,4.0,1.3,1.2,2.5,0.3,0.42,0.38,0.5,1.5,0.6,14.0,1.7,3.8,0.446,0.0,0.1,0.0,0.6,0.9,0.71,1.7,3.7,0.456,1.054,0.45
NY,Wilson Chandler,SF,65,64,35.7,15.3,1.4,3.9,5.4,2.1,0.71,0.75,1.7,2.8,1.3,13.8,6.3,13.2,0.479,0.6,2.3,0.267,2.0,2.5,0.81,5.7,10.9,0.524,1.155,0.5
NY,Eddy Curry,C,7,0,8.9,3.7,0.6,1.3,1.9,0.0,0.0,0.14,1.9,1.9,0.0,-1.8,1.1,3.0,0.381,0.0,0.0,0.0,1.4,2.4,0.59,1.1,3.0,0.381,1.238,0.38
NY,Al Harrington,PF,72,15,30.5,17.7,1.2,4.4,5.6,1.5,0.86,0.36,1.8,2.9,0.8,16.8,6.2,14.3,0.435,1.9,5.7,0.342,3.3,4.4,0.76,4.3,8.6,0.496,1.239,0.5
NY,Jonathan Bender,SF,25,1,11.7,4.7,0.6,1.5,2.1,0.6,0.08,0.68,1.1,1.3,0.6,10.8,1.6,4.0,0.4,0.6,1.6,0.359,1.0,1.0,0.92,1.0,2.4,0.426,1.18,0.47
NY,Tracy McGrady,SG,24,24,26.1,9.4,0.9,2.8,3.7,3.9,0.63,0.5,1.8,1.6,2.2,12.2,3.5,9.0,0.389,0.6,2.6,0.242,1.8,2.4,0.75,2.9,6.4,0.44799999999999995,1.046,0.42
PHI,Royal Ivey,PG,26,0,9.1,2.7,0.2,0.8,1.0,0.7,0.38,0.08,0.2,1.0,3.4,12.6,1.0,2.1,0.473,0.5,0.9,0.5,0.2,0.3,0.86,0.5,1.2,0.452,1.273,0.58
PHI,Thaddeus Young,SF,67,45,32.0,13.8,1.9,3.3,5.2,1.4,1.21,0.22,1.9,2.0,0.8,14.1,5.7,12.1,0.47,0.7,2.1,0.348,1.7,2.5,0.69,5.0,10.0,0.495,1.139,0.5
PHI,Samuel Dalembert,C,82,80,25.9,8.1,2.9,6.6,9.6,0.8,0.51,1.84,1.5,3.1,0.5,16.8,3.5,6.4,0.545,0.0,0.0,0.0,1.2,1.6,0.73,3.5,6.4,0.545,1.275,0.54
PHI,Andre Iguodala,SG,82,82,38.9,17.1,1.0,5.5,6.5,5.8,1.72,0.67,2.7,1.8,2.2,17.8,6.0,13.7,0.44299999999999995,1.1,3.7,0.31,3.8,5.2,0.73,4.9,10.0,0.49200000000000005,1.251,0.48
PHI,Rodney Carney,SG,68,0,12.6,4.7,0.4,1.6,2.0,0.5,0.37,0.29,0.3,1.2,1.8,12.7,1.7,4.1,0.401,0.6,2.0,0.304,0.8,0.9,0.83,1.1,2.1,0.49,1.131,0.47
PHI,Jason Kapono,SG,57,12,17.1,5.7,0.2,0.9,1.2,0.7,0.37,0.11,0.6,1.4,1.1,8.4,2.2,5.3,0.419,1.1,3.0,0.368,0.2,0.3,0.6,1.1,2.3,0.485,1.0759999999999998,0.52
PHI,Allen Iverson,SG,25,24,31.9,13.9,0.6,2.4,3.0,4.1,0.72,0.08,2.3,1.7,1.8,13.2,4.8,11.6,0.41700000000000004,0.3,1.0,0.33299999999999996,3.9,4.8,0.82,4.5,10.6,0.425,1.2,0.43
PHI,Marreese Speights,PF,62,1,16.4,8.6,1.4,2.7,4.1,0.6,0.47,0.55,0.8,2.5,0.7,17.6,3.4,7.2,0.47700000000000004,0.0,0.1,0.0,1.7,2.3,0.74,3.4,7.1,0.483,1.198,0.48
PHI,Elton Brand,PF,76,57,30.2,13.1,2.4,3.7,6.1,1.4,1.08,1.05,1.7,3.1,0.8,15.7,5.4,11.3,0.48,0.0,0.0,0.0,2.3,3.1,0.74,5.4,11.3,0.48100000000000004,1.161,0.48
PHI,Jrue Holiday,PG,73,51,24.2,8.0,0.8,1.8,2.6,3.8,1.08,0.25,2.1,2.1,1.8,12.4,3.2,7.1,0.442,0.8,2.2,0.39,0.9,1.2,0.76,2.4,4.9,0.465,1.129,0.5
PHI,Louis Williams,SG,64,38,29.9,14.0,0.4,2.5,2.9,4.2,1.25,0.23,1.7,1.7,2.5,18.2,5.0,10.6,0.47,1.1,3.2,0.34,3.0,3.6,0.82,3.9,7.4,0.527,1.3259999999999998,0.52
PHI,Francisco Elson,C,1,0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.5,1.0,0.5
PHI,Willie Green,SG,73,18,21.3,8.7,0.3,1.5,1.8,2.1,0.44,0.15,0.9,1.8,2.3,12.9,3.4,7.4,0.457,0.6,1.9,0.34600000000000003,1.3,1.6,0.83,2.8,5.5,0.494,1.175,0.5
PHI,Primoz Brezec,C,7,0,5.1,0.7,0.9,0.9,1.7,0.0,0.14,0.14,0.0,1.3,0.0,0.5,0.3,1.9,0.154,0.0,0.0,0.0,0.1,0.3,0.5,0.3,1.9,0.154,0.385,0.15
PHI,Jason Smith,C,56,2,11.8,3.4,1.0,1.4,2.4,0.6,0.38,0.5,0.6,2.0,0.9,10.6,1.3,3.1,0.431,0.2,0.5,0.345,0.5,0.8,0.69,1.1,2.6,0.44799999999999995,1.0859999999999999,0.46
PHI,Jodie Meeks,SG,19,0,12.3,5.9,0.2,1.2,1.4,0.9,0.26,0.05,0.3,1.0,3.4,15.9,2.1,4.8,0.44,1.0,2.6,0.38,0.7,0.9,0.72,1.1,2.2,0.512,1.2309999999999999,0.54
TOR,Marco Belinelli,SG,66,1,17.0,7.1,0.2,1.2,1.4,1.3,0.64,0.08,0.9,1.2,1.5,12.6,2.3,5.7,0.406,0.9,2.4,0.38,1.5,1.8,0.83,1.4,3.3,0.425,1.237,0.49
TOR,Jarrett Jack,PG,82,43,27.4,11.4,0.4,2.3,2.7,5.0,0.73,0.07,2.0,1.8,2.5,16.3,3.9,8.2,0.48100000000000004,1.0,2.4,0.41200000000000003,2.5,2.9,0.84,2.9,5.8,0.511,1.3869999999999998,0.54
TOR,Pops Mensah-Bonsu,PF,16,0,6.7,2.1,0.9,1.0,1.9,0.1,0.19,0.5,0.6,1.1,0.2,11.0,0.8,1.8,0.414,0.0,0.0,0.0,0.6,1.1,0.56,0.8,1.8,0.414,1.172,0.41
TOR,Jose Calderon,PG,68,39,26.7,10.3,0.3,1.8,2.1,5.9,0.69,0.1,1.5,2.0,4.1,16.6,4.0,8.4,0.48200000000000004,1.0,2.5,0.39799999999999996,1.2,1.5,0.8,3.0,5.9,0.519,1.2309999999999999,0.54
TOR,Sonny Weems,SF,69,19,19.8,7.5,0.6,2.2,2.8,1.5,0.57,0.36,0.9,1.8,1.6,12.9,3.4,6.6,0.515,0.0,0.2,0.133,0.6,0.9,0.69,3.4,6.4,0.528,1.131,0.52
TOR,DeMar DeRozan,SG,77,65,21.6,8.6,0.9,2.0,2.9,0.7,0.56,0.23,0.8,2.3,0.9,12.6,3.3,6.6,0.498,0.1,0.2,0.25,1.9,2.5,0.76,3.2,6.4,0.506,1.2930000000000001,0.5
TOR,Amir Johnson,PF,82,5,17.7,6.2,1.9,2.9,4.8,0.6,0.54,0.8,0.8,3.1,0.8,16.7,2.5,4.1,0.623,0.0,0.0,0.0,1.2,1.8,0.64,2.5,4.1,0.63,1.53,0.62
TOR,Marcus Banks,PG,22,0,11.1,5.0,0.1,0.9,1.0,1.2,0.55,0.09,0.9,1.4,1.3,15.4,1.8,3.3,0.534,0.3,1.1,0.292,1.1,1.3,0.83,1.5,2.2,0.653,1.493,0.58
TOR,Reggie Evans,PF,28,1,11.1,3.4,1.1,2.7,3.8,0.3,0.5,0.14,0.8,1.6,0.4,11.5,1.2,2.5,0.493,0.0,0.0,0.0,1.0,2.1,0.45,1.2,2.5,0.493,1.3769999999999998,0.49
TOR,Chris Bosh,C,70,70,36.1,24.0,2.9,7.9,10.8,2.4,0.61,0.97,2.4,2.4,1.0,25.1,8.6,16.5,0.518,0.1,0.3,0.364,6.7,8.4,0.8,8.5,16.2,0.521,1.449,0.52
TOR,Patrick O'Bryant,C,11,0,4.6,1.7,0.2,0.8,1.0,0.1,0.18,0.36,0.5,1.1,0.2,10.0,0.7,1.4,0.5329999999999999,0.0,0.1,0.0,0.3,0.5,0.5,0.7,1.3,0.5710000000000001,1.2670000000000001,0.53
TOR,Rasho Nesterovic,C,42,8,9.8,3.9,0.9,1.2,2.1,0.6,0.24,0.4,0.4,1.3,1.6,16.1,1.9,3.5,0.544,0.0,0.0,0.0,0.0,0.1,0.2,1.9,3.5,0.544,1.094,0.54
TOR,Antoine Wright,SF,67,10,20.8,6.5,0.6,2.3,2.8,1.1,0.45,0.16,0.9,2.0,1.2,8.6,2.4,6.0,0.406,0.9,2.6,0.335,0.8,1.1,0.69,1.5,3.4,0.46,1.09,0.48
TOR,Andrea Bargnani,C,80,80,35.0,17.2,1.3,4.9,6.2,1.2,0.31,1.39,1.5,2.7,0.8,15.6,6.7,14.3,0.47,1.5,4.1,0.37200000000000005,2.3,2.9,0.77,5.2,10.2,0.509,1.204,0.52
TOR,Hedo Turkoglu,SF,74,69,30.7,11.3,0.6,4.1,4.6,4.1,0.74,0.43,1.7,3.0,2.4,13.3,3.7,9.1,0.41,1.5,3.9,0.374,2.4,3.1,0.77,2.2,5.2,0.436,1.239,0.49
GS,Mikki Moore,C,23,20,17.7,5.0,1.1,1.9,3.0,1.6,0.22,0.57,0.9,2.6,1.7,11.2,2.3,3.9,0.6,0.0,0.0,0.0,0.3,0.5,0.64,2.3,3.9,0.6,1.278,0.6
GS,Kelenna Azubuike,SF,9,7,25.7,13.9,1.3,3.2,4.6,1.1,0.56,1.0,0.8,1.8,1.4,19.8,5.3,9.8,0.545,1.1,3.0,0.37,2.1,3.1,0.68,4.2,6.8,0.623,1.42,0.6
GS,Chris Hunter,C,60,9,13.1,4.5,0.9,1.9,2.8,0.6,0.22,0.58,0.5,2.2,1.2,12.2,1.8,3.6,0.502,0.0,0.1,0.0,0.9,1.2,0.75,1.8,3.5,0.512,1.244,0.5
GS,Acie Law,PG,5,0,13.2,6.2,0.0,0.4,0.4,1.4,1.2,0.0,0.4,1.0,3.5,21.3,1.8,2.8,0.643,0.2,0.6,0.33299999999999996,2.4,3.0,0.8,1.6,2.2,0.727,2.214,0.68
GS,Reggie Williams,SG,24,10,32.6,15.2,0.8,3.8,4.6,2.8,0.92,0.25,1.2,2.0,2.3,16.0,5.8,11.8,0.495,1.4,3.8,0.359,2.2,2.6,0.84,4.4,8.0,0.56,1.29,0.55
GS,Anthony Morrow,SG,69,37,29.2,13.0,0.9,2.9,3.8,1.5,0.94,0.23,1.2,2.3,1.2,14.1,4.8,10.2,0.46799999999999997,2.0,4.4,0.456,1.5,1.7,0.89,2.8,5.8,0.47700000000000004,1.2790000000000001,0.57
GS,Stephen Curry,PG,80,77,36.2,17.5,0.6,3.9,4.5,5.9,1.9,0.24,3.1,3.2,1.9,16.3,6.6,14.3,0.462,2.1,4.8,0.43700000000000006,2.2,2.5,0.89,4.5,9.5,0.474,1.224,0.53
GS,Stephen Jackson,SF,9,9,33.3,16.6,0.7,3.2,3.9,4.7,1.56,0.67,2.9,1.8,1.6,14.5,6.2,14.8,0.42100000000000004,1.2,4.4,0.275,2.9,4.1,0.7,5.0,10.4,0.484,1.12,0.46
GS,Monta Ellis,SG,64,64,41.4,25.5,0.7,3.3,4.0,5.3,2.23,0.39,3.8,3.0,1.4,16.7,9.9,22.0,0.449,1.2,3.6,0.33799999999999997,4.6,6.1,0.75,8.7,18.4,0.47,1.16,0.48
GS,Andris Biedrins,C,33,29,23.1,5.0,1.9,5.9,7.8,1.7,0.61,1.33,1.0,3.5,1.8,13.0,2.5,4.2,0.591,0.0,0.0,0.0,0.1,0.8,0.16,2.5,4.2,0.591,1.212,0.59
GS,Vladimir Radmanovic,SF,33,20,23.0,6.6,1.3,3.2,4.5,1.2,0.79,0.18,1.2,2.4,1.0,7.9,2.7,7.0,0.385,0.7,2.6,0.267,0.5,0.6,0.76,2.0,4.4,0.455,0.9390000000000001,0.44
GS,Cartier Martin,PF,10,2,27.6,9.0,1.7,3.0,4.7,0.9,0.8,0.0,1.3,3.6,0.7,7.3,3.2,8.8,0.364,1.0,3.1,0.32299999999999995,1.6,2.1,0.76,2.2,5.7,0.386,1.023,0.42
GS,Corey Maggette,SF,70,49,29.7,19.8,1.3,4.0,5.3,2.5,0.74,0.06,2.4,3.3,1.0,20.4,6.5,12.7,0.516,0.2,0.7,0.26,6.6,7.9,0.83,6.3,12.0,0.531,1.565,0.52
GS,C.J. Watson,PG,65,15,27.5,10.3,0.4,2.2,2.6,2.8,1.58,0.12,1.1,1.9,2.6,13.9,3.8,8.1,0.46799999999999997,0.7,2.2,0.31,2.0,2.6,0.77,3.1,5.9,0.527,1.263,0.51
GS,Coby Karl,PG,4,1,27.0,7.0,1.0,3.0,4.0,3.8,0.75,0.25,1.5,3.5,2.5,7.1,2.8,8.0,0.344,0.5,2.8,0.182,1.0,1.5,0.67,2.3,5.2,0.429,0.875,0.38
GS,Ronny Turiaf,C,42,20,20.8,4.9,1.3,3.3,4.5,2.1,0.55,1.29,1.2,2.3,1.8,12.7,2.0,3.5,0.5820000000000001,0.0,0.0,0.0,0.9,1.9,0.47,2.0,3.5,0.586,1.4180000000000001,0.58
GS,Devean George,SF,45,4,16.9,5.4,0.5,2.1,2.5,0.7,0.91,0.22,0.3,2.0,2.1,11.6,2.0,4.6,0.43200000000000005,1.1,2.7,0.39,0.4,0.5,0.7,0.9,1.9,0.494,1.175,0.55
GS,Raja Bell,SG,1,0,23.0,11.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,20.7,4.0,6.0,0.667,3.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.33299999999999996,1.8330000000000002,0.92
GS,Anthony Randolph,SF,33,8,22.7,11.6,2.2,4.3,6.5,1.3,0.85,1.55,1.5,2.8,0.9,18.7,4.2,9.4,0.44299999999999995,0.0,0.2,0.2,3.3,4.1,0.8,4.2,9.2,0.447,1.2429999999999999,0.44
GS,Anthony Tolliver,PF,44,29,32.3,12.3,1.9,5.3,7.3,2.0,0.73,0.75,1.0,2.9,1.9,13.8,4.4,10.2,0.431,1.1,3.4,0.331,2.3,3.0,0.77,3.3,6.8,0.48100000000000004,1.203,0.49
LAC,Baron Davis,PG,75,73,33.6,15.3,0.7,2.9,3.5,8.0,1.68,0.57,2.8,2.8,2.8,17.5,5.5,13.5,0.406,1.1,3.9,0.27699999999999997,3.2,3.9,0.82,4.4,9.6,0.45899999999999996,1.128,0.45
