TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
BKN,Kevin Garnett,PF,54,54,20.5,6.5,1.1,5.5,6.6,1.5,0.8,0.74,1.3,2.3,1.2,13.3,2.9,6.6,0.441,0.0,0.1,0.0,0.7,0.9,0.81,2.9,6.5,0.445,0.9890000000000001,0.44
BKN,Paul Pierce,SF,75,68,28.0,13.5,0.3,4.3,4.6,2.4,1.15,0.41,2.0,2.5,1.2,16.8,4.3,9.5,0.451,1.5,4.0,0.373,3.4,4.1,0.83,2.8,5.5,0.507,1.419,0.53
BKN,Marquis Teague,PG,21,1,9.6,3.0,0.0,1.0,1.0,1.4,0.38,0.05,1.0,1.0,1.4,8.5,1.0,2.5,0.415,0.1,0.4,0.375,0.7,0.9,0.79,0.9,2.1,0.42200000000000004,1.17,0.44
BKN,Andrei Kirilenko,SF,45,4,19.0,5.0,1.2,2.0,3.2,1.6,0.89,0.42,1.2,1.4,1.3,12.5,1.8,3.6,0.513,0.0,0.1,0.2,1.4,2.6,0.51,1.8,3.5,0.523,1.413,0.52
BKN,Mason Plumlee,C,70,22,18.2,7.4,1.4,3.0,4.4,0.9,0.7,0.79,1.1,2.4,0.8,19.1,2.8,4.3,0.659,0.0,0.0,0.0,1.7,2.8,0.63,2.8,4.3,0.6659999999999999,1.722,0.66
BKN,Jason Terry,SG,35,0,16.3,4.5,0.1,0.9,1.1,1.6,0.37,0.0,0.8,1.4,2.1,7.5,1.6,4.3,0.36200000000000004,1.1,2.9,0.379,0.3,0.4,0.67,0.5,1.4,0.327,1.046,0.49
BKN,Mirza Teletovic,PF,72,7,19.4,8.6,0.8,2.9,3.7,0.8,0.4,0.32,0.8,2.0,1.1,14.4,3.1,7.3,0.418,1.9,4.8,0.39,0.6,0.9,0.71,1.2,2.5,0.47200000000000003,1.176,0.55
BKN,Jason Collins,C,22,1,7.8,1.1,0.3,0.5,0.9,0.2,0.36,0.05,0.3,1.4,0.6,4.1,0.5,1.1,0.45799999999999996,0.0,0.1,0.0,0.1,0.2,0.75,0.5,1.0,0.524,1.042,0.46
BKN,Marcus Thornton,SG,26,1,23.8,12.3,0.7,2.2,2.8,1.2,1.04,0.12,1.1,1.4,1.0,16.2,4.2,10.2,0.414,2.0,5.3,0.38,1.8,2.3,0.8,2.2,4.9,0.45,1.203,0.51
BKN,Brook Lopez,C,17,17,31.4,20.7,2.3,3.7,6.0,0.9,0.53,1.76,1.6,3.1,0.6,25.5,7.6,13.5,0.563,0.0,0.1,0.0,5.5,6.8,0.82,7.6,13.4,0.5660000000000001,1.537,0.56
BKN,Alan Anderson,SG,78,26,22.7,7.2,0.5,1.7,2.2,1.0,0.62,0.14,0.8,1.9,1.3,9.5,2.5,6.2,0.4,1.1,3.2,0.33899999999999997,1.2,1.5,0.78,1.4,3.0,0.46399999999999997,1.163,0.49
NY,Raymond Felton,PG,65,65,31.0,9.7,0.8,2.2,3.0,5.6,1.2,0.42,2.0,2.4,2.8,12.9,3.7,9.4,0.395,1.0,3.0,0.318,1.4,1.9,0.72,2.7,6.4,0.431,1.036,0.45
NY,Jeremy Tyler,PF,41,0,9.7,3.6,0.9,1.7,2.7,0.2,0.15,0.49,0.6,1.7,0.3,13.1,1.5,2.8,0.517,0.0,0.0,0.0,0.6,1.2,0.54,1.5,2.8,0.517,1.2590000000000001,0.52
NY,Pablo Prigioni,PG,66,27,19.4,3.8,0.5,1.4,2.0,3.5,1.02,0.03,0.9,2.0,3.8,13.0,1.3,2.9,0.461,1.0,2.1,0.46399999999999997,0.2,0.2,0.92,0.3,0.8,0.451,1.319,0.63
NY,Tim Hardaway Jr.,SG,81,1,23.1,10.2,0.2,1.3,1.5,0.8,0.54,0.09,0.6,1.8,1.4,12.8,3.6,8.5,0.428,1.6,4.4,0.363,1.3,1.6,0.83,2.0,4.1,0.498,1.199,0.52
NY,Carmelo Anthony,SF,77,77,38.7,27.4,1.9,6.2,8.1,3.1,1.23,0.66,2.6,2.9,1.2,24.5,9.6,21.3,0.452,2.2,5.4,0.402,6.0,7.0,0.85,7.4,15.9,0.469,1.285,0.5
NY,Chris Smith,PG,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,Kenyon Martin,PF,32,15,19.8,4.3,1.1,3.1,4.2,1.6,0.78,0.84,0.8,2.7,1.9,12.3,2.0,3.8,0.512,0.0,0.0,0.0,0.3,0.6,0.58,2.0,3.8,0.516,1.114,0.51
NY,Amar'e Stoudemire,PF,65,21,22.6,11.9,1.7,3.2,4.9,0.5,0.35,0.57,1.4,2.4,0.4,18.9,4.8,8.6,0.557,0.0,0.0,0.0,2.3,3.1,0.74,4.8,8.6,0.557,1.3840000000000001,0.56
NY,Toure' Murry,SF,51,0,7.3,2.7,0.3,0.6,0.9,1.0,0.37,0.02,0.7,0.9,1.4,11.2,1.1,2.5,0.434,0.1,0.2,0.41700000000000004,0.5,0.8,0.59,1.0,2.3,0.436,1.085,0.45
NY,Beno Udrih,PG,31,12,19.0,5.6,0.3,1.5,1.8,3.5,0.71,0.1,1.4,1.5,2.6,12.4,2.2,5.2,0.425,0.5,1.3,0.425,0.6,0.8,0.83,1.7,3.9,0.425,1.081,0.48
NY,Tyson Chandler,C,55,55,30.2,8.7,2.9,6.7,9.6,1.1,0.65,1.15,1.3,2.6,0.8,16.5,3.5,5.9,0.593,0.0,0.0,0.0,1.8,2.8,0.63,3.5,5.9,0.595,1.4909999999999999,0.59
NY,J.R. Smith,SG,74,37,32.7,14.5,0.5,3.5,4.0,3.0,0.88,0.27,1.5,2.6,2.0,14.0,5.4,12.9,0.415,2.6,6.5,0.39399999999999996,1.2,1.9,0.65,2.8,6.4,0.436,1.121,0.51
NY,Iman Shumpert,SG,74,58,26.5,6.7,1.1,3.1,4.2,1.7,1.24,0.18,1.1,2.8,1.6,9.7,2.5,6.5,0.37799999999999995,1.0,3.1,0.33299999999999996,0.7,1.0,0.75,1.5,3.4,0.418,1.023,0.46
NY,Earl Clark,SF,9,0,7.8,2.6,0.2,1.6,1.8,0.2,0.11,0.67,0.1,0.7,2.0,13.5,0.8,2.3,0.33299999999999996,0.1,0.7,0.16699999999999998,0.9,1.1,0.8,0.7,1.6,0.4,1.095,0.36
NY,Cole Aldrich,C,46,2,7.2,2.0,0.8,2.0,2.8,0.3,0.17,0.65,0.4,0.9,0.8,19.1,0.7,1.3,0.541,0.0,0.0,0.0,0.6,0.7,0.87,0.7,1.3,0.541,1.508,0.54
NY,Metta World Peace,SF,29,1,13.4,4.8,0.6,1.4,2.0,0.6,0.83,0.28,0.7,1.5,0.9,11.7,1.9,4.9,0.397,0.6,1.9,0.315,0.3,0.6,0.63,1.3,3.0,0.44799999999999995,0.986,0.46
NY,Shannon Brown,PG,19,0,7.8,2.1,0.3,0.5,0.8,0.2,0.63,0.0,0.5,0.6,0.4,8.4,0.8,2.0,0.42100000000000004,0.0,0.0,0.0,0.4,0.6,0.67,0.8,2.0,0.42100000000000004,1.053,0.42
NY,Andrea Bargnani,C,42,39,29.9,13.3,1.6,3.6,5.3,1.1,0.33,1.24,1.4,2.4,0.8,14.5,5.3,12.0,0.442,0.7,2.6,0.278,2.0,2.4,0.82,4.6,9.4,0.48700000000000004,1.112,0.47
PHI,James Anderson,SG,80,62,28.9,10.1,0.7,3.0,3.8,1.9,0.93,0.35,1.3,1.9,1.4,10.9,3.9,9.0,0.431,1.4,4.4,0.32799999999999996,1.0,1.3,0.73,2.5,4.6,0.53,1.13,0.51
PHI,Casper Ware,PG,9,0,12.9,5.3,0.0,1.0,1.0,1.1,0.89,0.0,0.6,1.2,2.0,13.0,2.0,4.7,0.429,0.8,2.3,0.33299999999999996,0.6,0.7,0.83,1.2,2.4,0.524,1.143,0.51
PHI,Darius Morris,PG,12,0,16.1,6.9,0.3,0.8,1.1,2.6,0.67,0.0,1.6,1.8,1.6,11.9,2.4,5.6,0.433,0.8,2.0,0.41700000000000004,1.3,1.8,0.71,1.6,3.6,0.442,1.239,0.51
PHI,Tony Wroten,SG,72,16,24.5,13.0,1.0,2.2,3.2,3.0,1.08,0.22,2.8,2.1,1.1,13.0,4.8,11.2,0.42700000000000005,0.6,2.6,0.213,2.9,4.5,0.64,4.2,8.6,0.49200000000000005,1.162,0.45
PHI,Elliot Williams,SG,67,2,17.3,6.0,0.4,1.5,1.9,1.1,0.52,0.04,1.0,1.9,1.1,8.7,2.1,5.0,0.415,0.6,1.9,0.29600000000000004,1.3,1.8,0.73,1.5,3.1,0.486,1.199,0.47
PHI,Lavoy Allen,PF,51,2,18.8,5.2,2.1,3.4,5.4,1.3,0.43,0.53,0.8,2.3,1.6,11.9,2.3,5.2,0.44,0.0,0.3,0.154,0.5,0.8,0.68,2.3,4.9,0.455,0.9890000000000001,0.44
PHI,Henry Sims,C,26,25,27.2,11.8,3.2,3.8,7.0,1.8,0.88,0.5,1.3,3.2,1.4,17.4,4.3,8.8,0.489,0.0,0.0,0.0,3.2,4.1,0.77,4.3,8.8,0.491,1.3359999999999999,0.49
PHI,Daniel Orton,C,22,4,11.4,3.0,0.7,2.0,2.8,0.7,0.27,0.73,0.8,1.7,0.8,10.5,1.0,2.1,0.447,0.0,0.0,0.0,1.0,1.4,0.77,1.0,2.1,0.447,1.383,0.45
PHI,Brandon Davies,PF,51,0,11.3,2.8,0.7,1.4,2.1,0.5,0.47,0.16,0.7,1.8,0.8,7.5,1.1,2.5,0.42200000000000004,0.0,0.2,0.2,0.7,1.0,0.64,1.1,2.3,0.441,1.125,0.43
PHI,James Nunnally,SF,9,0,12.3,2.9,0.0,1.2,1.2,0.7,0.56,0.11,0.3,1.0,2.0,6.1,1.0,3.1,0.321,0.6,1.7,0.33299999999999996,0.3,0.6,0.6,0.4,1.4,0.308,0.929,0.41
PHI,Evan Turner,SG,54,54,34.9,17.4,0.9,5.0,6.0,3.7,1.04,0.09,2.9,2.7,1.3,13.2,6.6,15.4,0.428,0.7,2.4,0.28800000000000003,3.5,4.2,0.83,5.9,13.0,0.455,1.13,0.45
PHI,Hollis Thompson,SG,77,41,22.6,6.0,0.9,2.3,3.2,0.9,0.69,0.16,0.8,1.9,1.2,9.5,2.2,4.8,0.46,0.9,2.2,0.401,0.7,0.9,0.71,1.3,2.6,0.507,1.239,0.55
PHI,Michael Carter-Williams,PG,70,70,34.5,16.7,1.4,4.8,6.2,6.3,1.86,0.61,3.5,3.0,1.8,15.6,6.1,15.1,0.405,0.8,3.0,0.264,3.7,5.2,0.7,5.3,12.1,0.44,1.107,0.43
PHI,Jarvis Varnado,PF,23,0,14.7,4.3,0.8,1.9,2.7,0.6,0.43,1.26,0.4,2.7,1.3,13.4,1.6,2.6,0.6,0.0,0.0,0.0,1.2,2.3,0.52,1.6,2.6,0.6,1.65,0.6
PHI,Arnett Moultrie,PF,12,2,15.6,3.0,0.9,2.0,2.9,0.2,0.67,0.33,0.6,1.8,0.3,6.7,1.3,3.2,0.42100000000000004,0.0,0.0,0.0,0.3,0.4,0.8,1.3,3.2,0.42100000000000004,0.9470000000000001,0.42
PHI,Byron Mullens,C,18,0,13.7,6.8,0.9,2.4,3.3,0.4,0.5,0.44,0.8,1.7,0.6,16.1,2.6,5.6,0.465,1.1,2.8,0.4,0.4,0.8,0.57,1.5,2.8,0.529,1.208,0.56
PHI,Adonis Thomas,SG,2,1,6.5,3.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,2.0,1.0,10.2,1.5,2.5,0.6,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.5,0.667,1.4,0.7
PHI,Dewayne Dedmon,C,11,0,13.6,3.4,1.0,3.5,4.5,0.3,0.0,0.82,0.8,2.5,0.3,8.7,1.4,2.6,0.517,0.0,0.0,0.0,0.6,1.2,0.54,1.4,2.6,0.517,1.276,0.52
PHI,Thaddeus Young,SF,79,78,34.4,17.9,2.1,3.9,6.0,2.3,2.11,0.46,2.1,2.7,1.1,16.6,7.4,16.2,0.45399999999999996,1.1,3.7,0.308,2.1,2.9,0.71,6.3,12.5,0.496,1.104,0.49
PHI,Eric Maynor,PG,8,0,14.0,3.8,0.3,1.6,1.9,1.5,0.5,0.25,1.5,0.5,1.0,6.7,1.4,3.6,0.379,0.5,1.5,0.33299999999999996,0.5,1.0,0.5,0.9,2.1,0.41200000000000003,1.034,0.45
PHI,Spencer Hawes,PF,53,53,31.4,13.0,1.7,6.9,8.5,3.3,0.58,1.26,2.2,2.9,1.5,15.4,5.0,11.1,0.451,1.5,3.8,0.39899999999999997,1.5,1.9,0.78,3.5,7.3,0.478,1.1740000000000002,0.52
PHI,Darius Johnson-Odom,SG,3,0,5.0,0.0,0.0,0.7,0.7,0.3,0.33,0.0,0.7,1.0,0.5,-23.0,0.0,2.3,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,1.3,0.0,0.0,0.0
PHI,Lorenzo Brown,PG,26,0,8.6,2.5,0.3,0.8,1.1,1.6,0.5,0.12,0.6,0.7,2.6,8.3,1.0,3.3,0.302,0.1,1.2,0.1,0.3,0.5,0.69,0.9,2.1,0.41100000000000003,0.7440000000000001,0.32
TOR,Tyler Hansbrough,PF,64,4,15.3,4.9,1.9,2.6,4.5,0.3,0.44,0.3,0.7,2.1,0.4,14.2,1.5,3.1,0.474,0.0,0.0,0.0,2.0,2.9,0.68,1.5,3.1,0.479,1.5919999999999999,0.47
TOR,Jonas Valanciunas,C,81,81,28.2,11.3,2.8,6.0,8.8,0.7,0.3,0.88,1.7,3.1,0.4,16.2,4.4,8.3,0.531,0.0,0.0,0.0,2.4,3.2,0.76,4.4,8.3,0.532,1.355,0.53
TOR,Quincy Acy,SF,7,0,8.7,2.7,0.7,1.4,2.1,0.6,0.57,0.43,0.3,1.1,2.0,17.2,0.9,2.0,0.429,0.3,0.7,0.4,0.7,1.1,0.63,0.6,1.3,0.444,1.357,0.5
TOR,Aaron Gray,C,4,0,5.0,1.3,0.8,1.3,2.0,0.8,0.0,0.0,1.0,1.8,0.8,5.7,0.5,0.8,0.667,0.0,0.0,0.0,0.3,0.5,0.5,0.5,0.8,0.667,1.6669999999999998,0.67
TOR,Steve Novak,SF,54,1,10.0,3.3,0.1,0.9,1.1,0.2,0.22,0.07,0.1,0.8,2.6,11.1,1.1,2.7,0.41100000000000003,1.0,2.3,0.426,0.1,0.1,1.0,0.1,0.4,0.33299999999999996,1.219,0.59
TOR,Kyle Lowry,PG,79,79,36.2,17.9,1.1,3.6,4.7,7.4,1.53,0.19,2.5,3.4,3.0,20.2,5.8,13.7,0.423,2.4,6.3,0.38,4.0,4.9,0.81,3.4,7.4,0.46,1.3119999999999998,0.51
TOR,Rudy Gay,SF,18,18,35.5,19.4,1.6,5.8,7.4,2.2,1.56,1.28,3.3,2.6,0.7,14.7,7.2,18.6,0.38799999999999996,1.2,3.3,0.373,3.8,4.9,0.77,6.0,15.3,0.391,1.045,0.42
TOR,Patrick Patterson,PF,48,7,23.3,9.1,1.7,3.3,5.1,1.3,0.88,0.71,1.0,2.5,1.3,16.3,3.6,7.6,0.47700000000000004,1.0,2.3,0.41100000000000003,0.9,1.1,0.75,2.6,5.3,0.506,1.1909999999999998,0.54
TOR,Terrence Ross,SF,81,62,26.7,10.9,0.5,2.6,3.1,1.0,0.79,0.33,1.1,2.3,0.9,12.1,3.9,9.3,0.423,2.0,5.0,0.395,1.0,1.2,0.84,1.9,4.3,0.45799999999999996,1.17,0.53
TOR,Austin Daye,SF,8,0,4.1,1.0,0.3,0.6,0.9,0.3,0.0,0.0,0.0,0.5,0.0,2.4,0.4,1.6,0.231,0.0,1.0,0.0,0.3,0.4,0.67,0.4,0.6,0.6,0.615,0.23
TOR,DeMar DeRozan,SG,79,79,38.2,22.7,0.6,3.7,4.3,4.0,1.09,0.35,2.2,2.5,1.8,18.4,7.6,17.8,0.429,0.8,2.7,0.305,6.6,8.0,0.82,6.8,15.1,0.451,1.273,0.45
TOR,Amir Johnson,PF,77,72,28.8,10.4,2.2,4.3,6.6,1.5,0.73,1.14,1.6,3.5,0.9,15.4,4.5,7.9,0.562,0.3,0.9,0.303,1.2,1.9,0.64,4.2,7.0,0.593,1.306,0.58
TOR,Greivis Vasquez,PG,61,5,21.5,9.5,0.2,2.0,2.3,3.7,0.41,0.07,1.7,1.7,2.3,14.2,3.5,8.3,0.41700000000000004,1.5,3.9,0.389,1.1,1.2,0.86,2.0,4.4,0.442,1.146,0.51
TOR,Dwight Buycks,PG,14,0,10.4,3.1,0.3,1.4,1.6,0.7,0.57,0.0,0.7,0.8,1.0,7.3,1.1,3.4,0.313,0.4,1.2,0.294,0.6,0.6,0.89,0.7,2.2,0.32299999999999995,0.8959999999999999,0.36
TOR,Chuck Hayes,C,45,0,12.8,2.2,1.1,2.5,3.6,0.6,0.51,0.22,0.6,1.7,1.1,9.6,0.9,2.2,0.429,0.0,0.0,0.0,0.3,0.4,0.83,0.9,2.2,0.433,1.01,0.43
TOR,John Salmons,SF,60,0,21.4,5.0,0.2,1.8,2.0,1.7,0.58,0.18,0.7,1.5,2.6,7.6,1.8,4.9,0.368,0.8,2.0,0.38799999999999996,0.6,0.8,0.73,1.0,2.9,0.354,1.0070000000000001,0.45
TOR,D.J. Augustin,PG,10,0,8.2,2.1,0.0,0.4,0.4,1.0,0.1,0.0,0.9,0.7,1.1,1.2,0.7,2.4,0.292,0.1,1.1,0.091,0.6,0.6,1.0,0.6,1.3,0.462,0.875,0.31
TOR,Landry Fields,SG,30,2,10.7,2.3,0.5,1.5,2.0,0.7,0.33,0.1,0.4,0.8,1.8,8.6,0.9,2.2,0.40299999999999997,0.0,0.2,0.0,0.5,0.7,0.64,0.9,2.0,0.435,1.015,0.4
TOR,Julyan Stone,SG,21,0,5.7,0.9,0.1,0.9,1.0,0.6,0.14,0.0,0.2,0.6,2.4,6.6,0.3,0.8,0.41200000000000003,0.1,0.4,0.25,0.1,0.1,0.67,0.2,0.4,0.556,1.0590000000000002,0.47
TOR,Nando de Colo,PG,21,0,9.2,3.1,0.4,1.0,1.3,1.6,0.33,0.14,0.7,1.1,2.4,13.0,1.0,2.9,0.36700000000000005,0.4,1.0,0.364,0.6,0.6,1.0,0.6,1.9,0.368,1.083,0.43
GS,Andre Iguodala,SG,63,63,32.4,9.3,0.8,3.8,4.7,4.2,1.51,0.29,1.6,1.6,2.6,13.7,3.5,7.3,0.48,1.0,2.8,0.354,1.4,2.1,0.65,2.5,4.5,0.5579999999999999,1.284,0.55
GS,Andrew Bogut,C,67,67,26.4,7.3,2.7,7.3,10.0,1.7,0.72,1.81,1.4,3.1,1.2,17.1,3.5,5.6,0.627,0.0,0.0,0.0,0.3,1.0,0.34,3.5,5.6,0.627,1.3119999999999998,0.63
GS,MarShon Brooks,SG,7,0,2.1,1.9,0.1,0.6,0.7,0.0,0.14,0.0,0.0,0.0,0.0,24.4,0.7,1.9,0.385,0.0,0.3,0.0,0.4,0.6,0.75,0.7,1.6,0.455,1.0,0.38
GS,Dewayne Dedmon,C,4,0,1.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-5.1,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.0,0.3,0.0,1.0,0.0
GS,Toney Douglas,PG,24,0,11.0,3.7,0.2,0.9,1.1,0.8,0.25,0.08,0.7,1.4,1.2,6.6,1.3,3.6,0.37200000000000005,0.8,2.5,0.322,0.2,0.3,0.63,0.5,1.1,0.48100000000000004,1.023,0.48
GS,Stephen Curry,PG,78,78,36.5,24.0,0.6,3.7,4.3,8.5,1.63,0.18,3.8,2.5,2.3,24.1,8.4,17.7,0.47100000000000003,3.3,7.9,0.424,3.9,4.5,0.89,5.1,9.8,0.509,1.354,0.57
GS,Ognjen Kuzmic,C,21,0,4.4,0.7,0.5,0.5,1.0,0.1,0.14,0.19,0.5,0.8,0.2,3.4,0.2,0.6,0.385,0.0,0.0,0.0,0.2,0.5,0.45,0.2,0.6,0.385,1.1540000000000001,0.38
GS,Steve Blake,PG,28,1,21.7,4.4,0.2,1.8,2.0,3.6,0.71,0.21,1.1,1.3,3.3,9.4,1.6,4.3,0.375,1.0,2.8,0.342,0.2,0.3,0.63,0.6,1.5,0.439,1.0170000000000001,0.49
